Term,RGB
push 0FFFFFFF8h,"rgb(105, 167, 47)"
mov [ebp-14h],"rgb(105, 166, 48)"
push 0FFFFFFBEh,"rgb(105, 165, 49)"
offset ModuleName,"rgb(104, 179, 36)"
push 0FFFFFFE1h,"rgb(104, 178, 37)"
push 0FFFFFFA6h,"rgb(104, 177, 38)"
push 0FFFFFFD5h,"rgb(104, 176, 39)"
eax 26h,"rgb(104, 175, 40)"
eax 29h,"rgb(104, 174, 41)"
push 0FFFFFFFEh,"rgb(104, 173, 42)"
push 0FFFFFFD3h,"rgb(104, 172, 43)"
push 0FFFFFFFDh,"rgb(104, 171, 44)"
ecx [ebp+var_C],"rgb(104, 170, 45)"
edi [eax+3Bh],"rgb(104, 169, 46)"
push 0FFFFFFACh,"rgb(104, 168, 47)"
esi 0Dh,"rgb(104, 167, 48)"
eax 37h,"rgb(104, 166, 49)"
ecx 6,"rgb(103, 179, 37)"
push 0FFFFFFBCh,"rgb(103, 178, 38)"
push 6B4h,"rgb(103, 177, 39)"
push 0FFFFFFE0h,"rgb(103, 176, 40)"
push 0FFFFFF9Ch,"rgb(103, 175, 41)"
push 0FFFFFFE4h,"rgb(103, 174, 42)"
push 0FFFFFFCFh,"rgb(103, 173, 43)"
push 0FFFFFF96h,"rgb(103, 172, 44)"
push 0FFFFFFE9h,"rgb(103, 171, 45)"
push 0FFFFFFB7h,"rgb(103, 170, 46)"
call sub_401220,"rgb(103, 169, 47)"
push 0FFFFFFA8h,"rgb(103, 168, 48)"
push 0FFFFFFBBh,"rgb(103, 167, 49)"
eax 7Ah,"rgb(102, 179, 38)"
eax [ebp-10h],"rgb(102, 178, 39)"
push 0FFFFFFBAh,"rgb(102, 177, 40)"
jmp ds:GetModuleHandleA,"rgb(102, 176, 41)"
push 0FFFFFFA4h,"rgb(102, 175, 42)"
push 0FFFFFFC0h,"rgb(102, 174, 43)"
push 0FFFFFFC9h,"rgb(102, 173, 44)"
push 0FFFFFFDEh,"rgb(102, 172, 45)"
push 0FFFFFF8Ch,"rgb(102, 171, 46)"
push 0FFFFFF90h,"rgb(102, 170, 47)"
push 0FFFFFFA2h,"rgb(102, 169, 48)"
ecx 18h,"rgb(102, 168, 49)"
push 0FFFFFF97h,"rgb(101, 179, 39)"
ecx 7,"rgb(101, 178, 40)"
push 0FFFFFFD6h,"rgb(101, 177, 41)"
edi 8,"rgb(101, 176, 42)"
esi 2Eh,"rgb(101, 175, 43)"
push 0FFFFFFCCh,"rgb(101, 174, 44)"
eax 1Bh,"rgb(101, 173, 45)"
push 0FFFFFFE7h,"rgb(101, 172, 46)"
push 0FFFFFF82h,"rgb(101, 171, 47)"
ebx [ebp+var_4],"rgb(101, 170, 48)"
[ebp+var_C] ecx,"rgb(101, 169, 49)"
push 0FFFFFFB0h,"rgb(100, 179, 40)"
push 0FFFFFFBFh,"rgb(100, 178, 41)"
push 0FFFFFF9Ah,"rgb(100, 177, 42)"
push 0FFFFFFDFh,"rgb(100, 176, 43)"
push 0FFFFFF98h,"rgb(100, 175, 44)"
push 0FFFFFFFCh,"rgb(100, 174, 45)"
edi 2,"rgb(100, 173, 46)"
push 0FFFFFFAEh,"rgb(100, 172, 47)"
ptr [ebp-10h],"rgb(100, 171, 48)"
push 0FFFFFFC2h,"rgb(100, 170, 49)"
push 0FFFFFF9Eh,"rgb(107, 172, 39)"
push 0FFFFFFF7h,"rgb(107, 171, 40)"
push 0FFFFFF92h,"rgb(107, 170, 41)"
inc ebp,"rgb(107, 169, 42)"
push 0FFFFFFEEh,"rgb(107, 168, 43)"
push 0FFFFFF83h,"rgb(107, 167, 44)"
push 0FFFFFFF3h,"rgb(107, 166, 45)"
push 0FFFFFF9Dh,"rgb(107, 165, 46)"
edi [ebp+arg_4],"rgb(107, 164, 47)"
push 0FFFFFFC1h,"rgb(107, 163, 48)"
push 0FFFFFFAFh,"rgb(107, 162, 49)"
ptr [eax+70h],"rgb(106, 179, 33)"
push 0FFFFFFF0h,"rgb(106, 178, 34)"
push 0FFFFFF87h,"rgb(106, 177, 35)"
edi 5,"rgb(106, 176, 36)"
push 0FFFFFF9Fh,"rgb(106, 175, 37)"
eax [ebp+var_20],"rgb(106, 174, 38)"
push 0FFFFFF8Eh,"rgb(106, 173, 39)"
push 0FFFFFFA1h,"rgb(106, 172, 40)"
ecx 10h,"rgb(106, 171, 41)"
push 0FFFFFFCDh,"rgb(106, 170, 42)"
push 0FFFFFFE6h,"rgb(106, 169, 43)"
push 0FFFFFFD1h,"rgb(106, 168, 44)"
esi 1Eh,"rgb(106, 167, 45)"
al 4,"rgb(106, 166, 46)"
push 0FFFFFFB2h,"rgb(106, 165, 47)"
push 0FFFFFF89h,"rgb(106, 164, 48)"
ecx 0Fh,"rgb(106, 163, 49)"
esi [ebp+var_8],"rgb(105, 179, 34)"
push 0FFFFFFB8h,"rgb(105, 178, 35)"
esi 0Eh,"rgb(105, 177, 36)"
push 0FFFFFFE5h,"rgb(105, 176, 37)"
push 0FFFFFFDCh,"rgb(105, 175, 38)"
ptr [eax+4],"rgb(105, 174, 39)"
push 0FFFFFFB3h,"rgb(105, 173, 40)"
mov [ebp+var_28],"rgb(105, 172, 41)"
push 0FFFFFFB4h,"rgb(105, 171, 42)"
push 0FFFFFFABh,"rgb(105, 170, 43)"
esi 3Fh,"rgb(105, 169, 44)"
push 0FFFFFFA3h,"rgb(105, 168, 45)"
edx [ebp-4],"rgb(105, 167, 46)"
push 0FFFFFF91h,"rgb(105, 166, 47)"
push 0FFFFFF95h,"rgb(105, 165, 48)"
ecx 0Ah,"rgb(105, 164, 49)"
and [ebp+var_8],"rgb(104, 179, 35)"
edx [edx],"rgb(104, 178, 36)"
ecx 0Bh,"rgb(104, 177, 37)"
push [ebp+var_20],"rgb(104, 176, 38)"
esi 36h,"rgb(104, 175, 39)"
mov [ebp-0Ch],"rgb(104, 174, 40)"
push 0FFFFFFDDh,"rgb(104, 173, 41)"
esi 1Fh,"rgb(104, 172, 42)"
push 0FFFFFFB5h,"rgb(104, 171, 43)"
push 0FFFFFFE2h,"rgb(104, 170, 44)"
[ebp+var_24] eax,"rgb(104, 169, 45)"
push 0FFFFFFD2h,"rgb(104, 168, 46)"
ecx 0Dh,"rgb(104, 167, 47)"
push 0FFFFFF8Dh,"rgb(104, 166, 48)"
push 0FFFFFF99h,"rgb(104, 165, 49)"
xor [ebp+var_4],"rgb(103, 179, 36)"
edx [ebp-10h],"rgb(103, 178, 37)"
[esp+0] eax,"rgb(103, 177, 38)"
push 0FFFFFFE3h,"rgb(103, 176, 39)"
esi 21h,"rgb(103, 175, 40)"
edi [ebp+var_8],"rgb(103, 174, 41)"
push 0FFFFFFFBh,"rgb(103, 173, 42)"
edi 13h,"rgb(103, 172, 43)"
edi 0Bh,"rgb(103, 171, 44)"
push 0FFFFFFD8h,"rgb(103, 170, 45)"
[ebp-8] eax,"rgb(103, 169, 46)"
esi 28h,"rgb(103, 168, 47)"
[eax] 0,"rgb(103, 167, 48)"
esi 2Ah,"rgb(103, 166, 49)"
eax 74h,"rgb(102, 179, 37)"
ptr [esi+8],"rgb(102, 178, 38)"
eax [ebp-18h],"rgb(102, 177, 39)"
al al,"rgb(102, 176, 40)"
esi 3Eh,"rgb(102, 175, 41)"
esi 3Bh,"rgb(102, 174, 42)"
esi 37h,"rgb(102, 173, 43)"
sub [ebp+var_18],"rgb(102, 172, 44)"
ecx [edx],"rgb(102, 171, 45)"
[eax] cl,"rgb(102, 170, 46)"
edi 0Ch,"rgb(102, 169, 47)"
add [ebp+var_18],"rgb(102, 168, 48)"
[ebp+var_8] 0,"rgb(102, 167, 49)"
push 0FFFFFF8Ah,"rgb(101, 179, 38)"
esi 22h,"rgb(101, 178, 39)"
esi 20h,"rgb(101, 177, 40)"
ecx 16h,"rgb(101, 176, 41)"
call ds:LocalFree,"rgb(101, 175, 42)"
ecx [eax+3Ch],"rgb(101, 174, 43)"
edi 0Fh,"rgb(101, 173, 44)"
ecx 39h,"rgb(101, 172, 45)"
esi 3Ch,"rgb(101, 171, 46)"
mov [ebp-1Ch],"rgb(101, 170, 47)"
ecx [ebp+arg_4],"rgb(101, 169, 48)"
[eax] ecx,"rgb(101, 168, 49)"
mov [ebp-18h],"rgb(100, 179, 39)"
esi 32h,"rgb(100, 178, 40)"
esi 3Dh,"rgb(100, 177, 41)"
edi 14h,"rgb(100, 176, 42)"
edi 7,"rgb(100, 175, 43)"
ebx 1,"rgb(100, 174, 44)"
esi 39h,"rgb(100, 173, 45)"
or [ebp+var_4],"rgb(100, 172, 46)"
edi 0Ah,"rgb(100, 171, 47)"
ecx [ebp+var_18],"rgb(100, 170, 48)"
sbb al,"rgb(100, 169, 49)"
esi 31h,"rgb(107, 172, 38)"
ecx 9,"rgb(107, 171, 39)"
cdq,"rgb(107, 170, 40)"
ebx [ebp+var_8],"rgb(107, 169, 41)"
eax 64h,"rgb(107, 168, 42)"
ecx [ecx],"rgb(107, 167, 43)"
eax 49h,"rgb(107, 166, 44)"
esi 3Ah,"rgb(107, 165, 45)"
ecx 3Bh,"rgb(107, 164, 46)"
ecx [ebp-30h],"rgb(107, 163, 47)"
eax 0FFFFFFF4h,"rgb(107, 162, 48)"
call ebx,"rgb(107, 161, 49)"
ecx [ebp+var_14],"rgb(106, 179, 32)"
ecx 17h,"rgb(106, 178, 33)"
ecx 20h,"rgb(106, 177, 34)"
ecx 30h,"rgb(106, 176, 35)"
ptr [esi+0Ch],"rgb(106, 175, 36)"
neg ecx,"rgb(106, 174, 37)"
[ebp+var_10] ecx,"rgb(106, 173, 38)"
edi 6,"rgb(106, 172, 39)"
esi 1Ah,"rgb(106, 171, 40)"
esi 1Bh,"rgb(106, 170, 41)"
[ebp+var_C] ebx,"rgb(106, 169, 42)"
eax 57h,"rgb(106, 168, 43)"
esi 38h,"rgb(106, 167, 44)"
add [ebp+var_C],"rgb(106, 166, 45)"
call ds:GlobalUnlock,"rgb(106, 165, 46)"
esi 19h,"rgb(106, 164, 47)"
esi 23h,"rgb(106, 163, 48)"
cmp [ebp+arg_4],"rgb(106, 162, 49)"
esi 33h,"rgb(105, 179, 33)"
eax 5Ch,"rgb(105, 178, 34)"
eax 4Bh,"rgb(105, 177, 35)"
eax 6Fh,"rgb(105, 176, 36)"
esi 35h,"rgb(105, 175, 37)"
or [eax],"rgb(105, 174, 38)"
edi 12h,"rgb(105, 173, 39)"
edi 11h,"rgb(105, 172, 40)"
edi 18h,"rgb(105, 171, 41)"
sub [ebp+var_C],"rgb(105, 170, 42)"
eax 77h,"rgb(105, 169, 43)"
ecx 1Eh,"rgb(105, 168, 44)"
edi 3Fh,"rgb(105, 167, 45)"
sub byte,"rgb(105, 166, 46)"
edi 0FFFFFFF4h,"rgb(105, 165, 47)"
add [ebp+var_10],"rgb(105, 164, 48)"
[ebp+var_C] edi,"rgb(105, 163, 49)"
eax 45h,"rgb(104, 179, 34)"
ecx 14h,"rgb(104, 178, 35)"
call sub_401000,"rgb(104, 177, 36)"
eax 0FFh,"rgb(104, 176, 37)"
edx 8,"rgb(104, 175, 38)"
eax [ebp+var_24],"rgb(104, 174, 39)"
[ebp+var_8] edx,"rgb(104, 173, 40)"
mov [ebp+var_2C],"rgb(104, 172, 41)"
eax 44h,"rgb(104, 171, 42)"
edi 0Eh,"rgb(104, 170, 43)"
eax 67h,"rgb(104, 169, 44)"
eax 5Ah,"rgb(104, 168, 45)"
edx 0FFFFFFF4h,"rgb(104, 167, 46)"
eax [ebp-1Ch],"rgb(104, 166, 47)"
xor [ebp+var_8],"rgb(104, 165, 48)"
ecx 13h,"rgb(104, 164, 49)"
[ebp+var_4] edx,"rgb(103, 179, 35)"
and [ebp+var_C],"rgb(103, 178, 36)"
esi 30h,"rgb(103, 177, 37)"
esi 29h,"rgb(103, 176, 38)"
esi 26h,"rgb(103, 175, 39)"
[ebp-10h] eax,"rgb(103, 174, 40)"
ebx 8,"rgb(103, 173, 41)"
ecx 3Fh,"rgb(103, 172, 42)"
esi 27h,"rgb(103, 171, 43)"
ecx 35h,"rgb(103, 170, 44)"
or [ebp+var_8],"rgb(103, 169, 45)"
or al,"rgb(103, 168, 46)"
eax 7Eh,"rgb(103, 167, 47)"
edi 9,"rgb(103, 166, 48)"
ebx 10h,"rgb(103, 165, 49)"
esi 2Fh,"rgb(102, 179, 36)"
ptr [eax+8],"rgb(102, 178, 37)"
ecx 2Fh,"rgb(102, 177, 38)"
eax 7Dh,"rgb(102, 176, 39)"
edi 15h,"rgb(102, 175, 40)"
[ebp+var_C] esi,"rgb(102, 174, 41)"
esi 1Ch,"rgb(102, 173, 42)"
eax 4Dh,"rgb(102, 172, 43)"
eax 50h,"rgb(102, 171, 44)"
[ebp+var_28] eax,"rgb(102, 170, 45)"
ptr [ebp-1Ch],"rgb(102, 169, 46)"
edx 6,"rgb(102, 168, 47)"
push [ebp+var_24],"rgb(102, 167, 48)"
esi 1Dh,"rgb(102, 166, 49)"
edi 10h,"rgb(101, 179, 37)"
esi 25h,"rgb(101, 178, 38)"
[ebp-14h] eax,"rgb(101, 177, 39)"
eax 94h,"rgb(101, 176, 40)"
ecx 0FFFFFFF4h,"rgb(101, 175, 41)"
[ebp+var_2C] eax,"rgb(101, 174, 42)"
ebx [ebp+arg_4],"rgb(101, 173, 43)"
call ds:LoadLibraryExA,"rgb(101, 172, 44)"
dl cl,"rgb(101, 171, 45)"
eax 7Ch,"rgb(101, 170, 46)"
ecx 1Bh,"rgb(101, 169, 47)"
ecx 21h,"rgb(101, 168, 48)"
eax 73h,"rgb(101, 167, 49)"
eax 69h,"rgb(100, 179, 38)"
eax [ebp+var_28],"rgb(100, 178, 39)"
edx [ebp+var_C],"rgb(100, 177, 40)"
esi [ebp+var_C],"rgb(100, 176, 41)"
eax [ebp+var_2C],"rgb(100, 175, 42)"
edx 0Ah,"rgb(100, 174, 43)"
edi 17h,"rgb(100, 173, 44)"
eax 46h,"rgb(100, 172, 45)"
eax 40h,"rgb(100, 171, 46)"
eax 41h,"rgb(100, 170, 47)"
[ecx] eax,"rgb(100, 169, 48)"
edx [ebp+var_4],"rgb(100, 168, 49)"
eax 4Ch,"rgb(107, 172, 37)"
sub [ebp+var_10],"rgb(107, 171, 38)"
ebx,"rgb(107, 170, 39)"
offset __ImageBase,"rgb(107, 169, 40)"
add [ebp+var_20],"rgb(107, 168, 41)"
edx [ebp+var_8],"rgb(107, 167, 42)"
edx [ebp-8],"rgb(107, 166, 43)"
ecx [ebp+var_1C],"rgb(107, 165, 44)"
ecx [ebp+var_20],"rgb(107, 164, 45)"
esi 34h,"rgb(107, 163, 46)"
in al,"rgb(107, 162, 47)"
eax 60h,"rgb(107, 161, 48)"
ptr [esp+0],"rgb(107, 160, 49)"
ptr [eax+0Ch],"rgb(106, 179, 31)"
eax 0B6h,"rgb(106, 178, 32)"
sub [ebp+var_2C],"rgb(106, 177, 33)"
ebx [ebp+var_C],"rgb(106, 176, 34)"
ecx 38h,"rgb(106, 175, 35)"
offset GetTickCount,"rgb(106, 174, 36)"
eax 53h,"rgb(106, 173, 37)"
ecx 11h,"rgb(106, 172, 38)"
edx 7,"rgb(106, 171, 39)"
[ebp+var_18] ecx,"rgb(106, 170, 40)"
call sub_401310,"rgb(106, 169, 41)"
edx 3Bh,"rgb(106, 168, 42)"
add [ebp+var_1C],"rgb(106, 167, 43)"
call ds:CloseHandle,"rgb(106, 166, 44)"
ecx 2Bh,"rgb(106, 165, 45)"
ptr [ecx+70h],"rgb(106, 164, 46)"
call sub_401058,"rgb(106, 163, 47)"
eax 4Ah,"rgb(106, 162, 48)"
esi 0FFFFFFF4h,"rgb(106, 161, 49)"
eax 7Fh,"rgb(105, 179, 32)"
eax 76h,"rgb(105, 178, 33)"
jmp ds:GetStdHandle,"rgb(105, 177, 34)"
eax 4Fh,"rgb(105, 176, 35)"
ecx 0Eh,"rgb(105, 175, 36)"
ecx 33h,"rgb(105, 174, 37)"
eax 0C2h,"rgb(105, 173, 38)"
eax 63h,"rgb(105, 172, 39)"
edi 16h,"rgb(105, 171, 40)"
sub [ebp+var_1C],"rgb(105, 170, 41)"
ebx 3,"rgb(105, 169, 42)"
ecx [eax+8],"rgb(105, 168, 43)"
esi 2Dh,"rgb(105, 167, 44)"
[ebp-8] ecx,"rgb(105, 166, 45)"
esi [esi],"rgb(105, 165, 46)"
ecx [ebp+arg_8],"rgb(105, 164, 47)"
ecx 34h,"rgb(105, 163, 48)"
eax [edi],"rgb(105, 162, 49)"
call edx,"rgb(104, 179, 33)"
[ebp+var_18] edx,"rgb(104, 178, 34)"
ebx 0Bh,"rgb(104, 177, 35)"
eax 4Eh,"rgb(104, 176, 36)"
[ebp+var_C] 0,"rgb(104, 175, 37)"
ecx 1Fh,"rgb(104, 174, 38)"
add [ebp+var_2C],"rgb(104, 173, 39)"
[ebp+var_20] ecx,"rgb(104, 172, 40)"
ptr [edi-4],"rgb(104, 171, 41)"
eax 58h,"rgb(104, 170, 42)"
[ebp+var_2C] ecx,"rgb(104, 169, 43)"
[ebp+var_10] ebx,"rgb(104, 168, 44)"
eax 54h,"rgb(104, 167, 45)"
eax 6Bh,"rgb(104, 166, 46)"
edi 0Dh,"rgb(104, 165, 47)"
ecx [ebp-2Ch],"rgb(104, 164, 48)"
jmp ds:GetCurrentThreadId,"rgb(104, 163, 49)"
ecx 15h,"rgb(103, 179, 34)"
edi 1Fh,"rgb(103, 178, 35)"
int 3,"rgb(103, 177, 36)"
ecx [ebp+var_24],"rgb(103, 176, 37)"
ecx 2Eh,"rgb(103, 175, 38)"
eax 68h,"rgb(103, 174, 39)"
eax 5Eh,"rgb(103, 173, 40)"
sub [ebp+var_20],"rgb(103, 172, 41)"
edx [eax+3Bh],"rgb(103, 171, 42)"
eax 81h,"rgb(103, 170, 43)"
ecx 3Ch,"rgb(103, 169, 44)"
ecx 3Dh,"rgb(103, 168, 45)"
edi 22h,"rgb(103, 167, 46)"
eax 70h,"rgb(103, 166, 47)"
eax 0FFFFFFFEh,"rgb(103, 165, 48)"
edx [ebp-1Ch],"rgb(103, 164, 49)"
eax 6Eh,"rgb(102, 179, 35)"
edi [ebp+var_C],"rgb(102, 178, 36)"
eax 6Ah,"rgb(102, 177, 37)"
esi 2Bh,"rgb(102, 176, 38)"
and [ebp+var_10],"rgb(102, 175, 39)"
mov [edx],"rgb(102, 174, 40)"
eax 5Bh,"rgb(102, 173, 41)"
esi 45h,"rgb(102, 172, 42)"
[ebp+var_10] esi,"rgb(102, 171, 43)"
ebx 2,"rgb(102, 170, 44)"
edi 3Dh,"rgb(102, 169, 45)"
eax 6Dh,"rgb(102, 168, 46)"
jmp ds:IsWindow,"rgb(102, 167, 47)"
edi 39h,"rgb(102, 166, 48)"
ecx 2Ah,"rgb(102, 165, 49)"
edi 28h,"rgb(101, 179, 36)"
eax [eax+ecx+28h],"rgb(101, 178, 37)"
add [ebp+var_14],"rgb(101, 177, 38)"
edi 23h,"rgb(101, 176, 39)"
[ebp+var_18] ebx,"rgb(101, 175, 40)"
edi 19h,"rgb(101, 174, 41)"
ebx 5,"rgb(101, 173, 42)"
call sub_401C00,"rgb(101, 172, 43)"
eax 51h,"rgb(101, 171, 44)"
eax 79h,"rgb(101, 170, 45)"
eax 72h,"rgb(101, 169, 46)"
edi 34h,"rgb(101, 168, 47)"
eax 47h,"rgb(101, 167, 48)"
ptr [ebp-14h],"rgb(101, 166, 49)"
[ebp+var_1C] ecx,"rgb(100, 179, 37)"
[ebp+var_10] edx,"rgb(100, 178, 38)"
jmp ds:SetFocus,"rgb(100, 177, 39)"
eax 42h,"rgb(100, 176, 40)"
ecx 19h,"rgb(100, 175, 41)"
call sub_4017C0,"rgb(100, 174, 42)"
eax 5Fh,"rgb(100, 173, 43)"
edi 20h,"rgb(100, 172, 44)"
call sub_401240,"rgb(100, 171, 45)"
edx [ebp+var_10],"rgb(100, 170, 46)"
ecx 36h,"rgb(100, 169, 47)"
jmp ds:CloseHandle,"rgb(100, 168, 48)"
ecx 1Ch,"rgb(100, 167, 49)"
eax 59h,"rgb(107, 172, 36)"
eax [ebp+var_50],"rgb(107, 171, 37)"
eax 75h,"rgb(107, 170, 38)"
ecx 2Dh,"rgb(107, 169, 39)"
movsd,"rgb(107, 168, 40)"
esi 2Ch,"rgb(107, 167, 41)"
ebx 7,"rgb(107, 166, 42)"
cl cl,"rgb(107, 165, 43)"
edi 37h,"rgb(107, 164, 44)"
call sub_4010B0,"rgb(107, 163, 45)"
ebx 0FFFFFFF4h,"rgb(107, 162, 46)"
eax [ebp+var_40],"rgb(107, 161, 47)"
eax 7Bh,"rgb(107, 160, 48)"
jmp ds:GetDC,"rgb(107, 159, 49)"
ecx [eax+0Ch],"rgb(106, 179, 30)"
eax 0F2h,"rgb(106, 178, 31)"
eax [edx],"rgb(106, 177, 32)"
call sub_4022D0,"rgb(106, 176, 33)"
[ebp+var_10] edi,"rgb(106, 175, 34)"
eax 52h,"rgb(106, 174, 35)"
ecx 32h,"rgb(106, 173, 36)"
eax [ebp+var_30],"rgb(106, 172, 37)"
eax 5Dh,"rgb(106, 171, 38)"
edx [ebp+var_18],"rgb(106, 170, 39)"
ecx 22h,"rgb(106, 169, 40)"
ptr [ebp-18h],"rgb(106, 168, 41)"
mov [ebp+var_34],"rgb(106, 167, 42)"
edx [ebp+var_20],"rgb(106, 166, 43)"
eax 65h,"rgb(106, 165, 44)"
mov [edi],"rgb(106, 164, 45)"
ecx 3Ah,"rgb(106, 163, 46)"
ecx 7Ah,"rgb(106, 162, 47)"
edi 1Eh,"rgb(106, 161, 48)"
[ebp+var_C] edx,"rgb(106, 160, 49)"
eax [ecx+78h],"rgb(105, 179, 31)"
edx [ebp+var_14],"rgb(105, 178, 32)"
eax 56h,"rgb(105, 177, 33)"
ecx 27h,"rgb(105, 176, 34)"
edx [ebp-14h],"rgb(105, 175, 35)"
edi 21h,"rgb(105, 174, 36)"
ebx [ebx],"rgb(105, 173, 37)"
esi 61h,"rgb(105, 172, 38)"
ecx 31h,"rgb(105, 171, 39)"
edi 3Ch,"rgb(105, 170, 40)"
eax 71h,"rgb(105, 169, 41)"
mov [ebp+var_30],"rgb(105, 168, 42)"
esi 5Fh,"rgb(105, 167, 43)"
ecx 25h,"rgb(105, 166, 44)"
edi 3Bh,"rgb(105, 165, 45)"
esi 7Ah,"rgb(105, 164, 46)"
call sub_4019E0,"rgb(105, 163, 47)"
ecx 24h,"rgb(105, 162, 48)"
ebx [ebp+var_10],"rgb(105, 161, 49)"
ecx 1Ah,"rgb(104, 179, 32)"
xor [ebp+var_C],"rgb(104, 178, 33)"
eax [esi+4],"rgb(104, 177, 34)"
ptr [eax+10h],"rgb(104, 176, 35)"
edi 25h,"rgb(104, 175, 36)"
dw 0FFFFh,"rgb(104, 174, 37)"
eax 43h,"rgb(104, 173, 38)"
[esi] eax,"rgb(104, 172, 39)"
edi 2Eh,"rgb(104, 171, 40)"
eax [ebp+var_38],"rgb(104, 170, 41)"
edi 2Ah,"rgb(104, 169, 42)"
jmp ds:GetProcessHeap,"rgb(104, 168, 43)"
jmp ds:SetLastError,"rgb(104, 167, 44)"
edx [ebp+var_28],"rgb(104, 166, 45)"
eax 48h,"rgb(104, 165, 46)"
eax [ebp+var_34],"rgb(104, 164, 47)"
edx [ebp+var_1C],"rgb(104, 163, 48)"
[edi-4] ebx,"rgb(104, 162, 49)"
jmp ds:GlobalUnlock,"rgb(103, 179, 33)"
call sub_402160,"rgb(103, 178, 34)"
ecx 3Eh,"rgb(103, 177, 35)"
eax 61h,"rgb(103, 176, 36)"
ebx 11h,"rgb(103, 175, 37)"
ebx 0Ah,"rgb(103, 174, 38)"
[ebp+var_1C] edx,"rgb(103, 173, 39)"
esi 4Ch,"rgb(103, 172, 40)"
mov [esi+20h],"rgb(103, 171, 41)"
eax [ebp+var_58],"rgb(103, 170, 42)"
eax 62h,"rgb(103, 169, 43)"
eax [ebp+var_48],"rgb(103, 168, 44)"
call sub_4010D0,"rgb(103, 167, 45)"
edi 1Dh,"rgb(103, 166, 46)"
edi 1Bh,"rgb(103, 165, 47)"
jmp ds:ReleaseMutex,"rgb(103, 164, 48)"
cl [eax],"rgb(103, 163, 49)"
eax 0A8h,"rgb(102, 179, 34)"
ebx 6,"rgb(102, 178, 35)"
jmp ds:TlsGetValue,"rgb(102, 177, 36)"
ecx 6ACh,"rgb(102, 176, 37)"
[ebp+var_14] ecx,"rgb(102, 175, 38)"
ebx 0Eh,"rgb(102, 174, 39)"
eax 6Ch,"rgb(102, 173, 40)"
ecx [ebp+var_2C],"rgb(102, 172, 41)"
eax 66h,"rgb(102, 171, 42)"
[ebp+var_20] edx,"rgb(102, 170, 43)"
shr ecx,"rgb(102, 169, 44)"
sub [ebp+var_14],"rgb(102, 168, 45)"
edi 31h,"rgb(102, 167, 46)"
[ebp-1Ch] eax,"rgb(102, 166, 47)"
edi 24h,"rgb(102, 165, 48)"
eax 55h,"rgb(102, 164, 49)"
[ebp+var_1C] ebx,"rgb(101, 179, 35)"
al dx,"rgb(101, 178, 36)"
[ebp+var_18] esi,"rgb(101, 177, 37)"
xor [edi-4],"rgb(101, 176, 38)"
ecx [ebp+var_28],"rgb(101, 175, 39)"
edi 27h,"rgb(101, 174, 40)"
esi 60h,"rgb(101, 173, 41)"
edi 33h,"rgb(101, 172, 42)"
ecx 7Fh,"rgb(101, 171, 43)"
esi 56h,"rgb(101, 170, 44)"
edi [ebp+var_10],"rgb(101, 169, 45)"
[ebp+var_2C] edx,"rgb(101, 168, 46)"
ebx 0Fh,"rgb(101, 167, 47)"
ebx 13h,"rgb(101, 166, 48)"
edi 29h,"rgb(101, 165, 49)"
xor [ebp+var_10],"rgb(100, 179, 36)"
ecx 26h,"rgb(100, 178, 37)"
ecx 23h,"rgb(100, 177, 38)"
edx 27h,"rgb(100, 176, 39)"
[ebp+var_14] edx,"rgb(100, 175, 40)"
jmp ds:GlobalFree,"rgb(100, 174, 41)"
edx 0Fh,"rgb(100, 173, 42)"
[ebp+var_18] edi,"rgb(100, 172, 43)"
[eax] ebx,"rgb(100, 171, 44)"
edi 2Dh,"rgb(100, 170, 45)"
jmp ds:DeleteAtom,"rgb(100, 169, 46)"
edx [eax],"rgb(100, 168, 47)"
ecx [ebp-20h],"rgb(100, 167, 48)"
edi 26h,"rgb(100, 166, 49)"
neg esi,"rgb(107, 172, 35)"
[ebp-10h] ecx,"rgb(107, 171, 36)"
edi 3Eh,"rgb(107, 170, 37)"
sub [ebp+var_28],"rgb(107, 169, 38)"
edx 10h,"rgb(107, 168, 39)"
edi 35h,"rgb(107, 167, 40)"
ebx 20h,"rgb(107, 166, 41)"
esi 5Dh,"rgb(107, 165, 42)"
edi 1Ch,"rgb(107, 164, 43)"
add [ebp+var_28],"rgb(107, 163, 44)"
[ebp-0Ch] eax,"rgb(107, 162, 45)"
eax [ebp+var_4C],"rgb(107, 161, 46)"
edx 0Bh,"rgb(107, 160, 47)"
dl [eax],"rgb(107, 159, 48)"
ecx 2Ch,"rgb(107, 158, 49)"
edx [ebp+var_40],"rgb(106, 179, 29)"
edi 2Ch,"rgb(106, 178, 30)"
edx 6ACh,"rgb(106, 177, 31)"
esi [ebp+var_10],"rgb(106, 176, 32)"
ecx 28h,"rgb(106, 175, 33)"
ecx 1Dh,"rgb(106, 174, 34)"
edx 3Fh,"rgb(106, 173, 35)"
[ebp+var_1C] edi,"rgb(106, 172, 36)"
eax [ebp+var_3C],"rgb(106, 171, 37)"
ebx 12h,"rgb(106, 170, 38)"
ecx 37h,"rgb(106, 169, 39)"
or [ebp+var_C],"rgb(106, 168, 40)"
edx 18h,"rgb(106, 167, 41)"
ecx [ebp+var_40],"rgb(106, 166, 42)"
eax 6ACh,"rgb(106, 165, 43)"
