Term,RGB
edx [ebp+0],"rgb(175, 69, 79)"
[ecx] edi,"rgb(174, 79, 70)"
al 1,"rgb(174, 78, 71)"
call ??0exception@std@@QAE@ABV01@@Z,"rgb(174, 77, 72)"
eax [ebp+arg_C],"rgb(174, 76, 73)"
ecx 40h,"rgb(174, 75, 74)"
ecx [esp+0Ch],"rgb(174, 74, 75)"
lea esp,"rgb(174, 73, 76)"
xor ebp,"rgb(174, 72, 77)"
[eax] offset,"rgb(174, 71, 78)"
push 40h,"rgb(174, 70, 79)"
mov [esi+18h],"rgb(173, 79, 71)"
mov [esi+0Ch],"rgb(173, 78, 72)"
mov [esi+10h],"rgb(173, 77, 73)"
ecx [ebp+var_24],"rgb(173, 76, 74)"
ecx [esp+10h],"rgb(173, 75, 75)"
ecx [eax+14h],"rgb(173, 74, 76)"
edx [ebp+var_1C],"rgb(173, 73, 77)"
mov [ecx+8],"rgb(173, 72, 78)"
mov [ebp+var_24],"rgb(173, 71, 79)"
not al,"rgb(172, 79, 72)"
[esi+8] eax,"rgb(172, 78, 73)"
[ecx+4] ebx,"rgb(172, 77, 74)"
ecx [ebp+4],"rgb(172, 76, 75)"
eax [eax+88h],"rgb(172, 75, 76)"
xor al,"rgb(172, 74, 77)"
ptr [ebp-14h],"rgb(172, 73, 78)"
ptr [esp+10h],"rgb(172, 72, 79)"
[ebp+var_1C] eax,"rgb(171, 79, 73)"
[ecx+4] bl,"rgb(171, 78, 74)"
[eax] edi,"rgb(171, 77, 75)"
ebx [esp+4+arg_0],"rgb(171, 76, 76)"
[esi+14h] ebx,"rgb(171, 75, 77)"
eax [eax+4],"rgb(171, 74, 78)"
ptr [ebp+10h],"rgb(171, 73, 79)"
ecx [ebp+0Ch],"rgb(170, 79, 74)"
eax 20h,"rgb(170, 78, 75)"
ecx [ebp-4],"rgb(170, 77, 76)"
ptr [ebp+14h],"rgb(170, 76, 77)"
push 20h,"rgb(170, 75, 78)"
esi [esp+8],"rgb(170, 74, 79)"
ebx offset,"rgb(169, 79, 75)"
ptr [eax+0Ah],"rgb(169, 78, 76)"
ecx [ebp-14h],"rgb(169, 77, 77)"
[ebp-4] 0FFFFFFFEh,"rgb(169, 76, 78)"
mov [ebp+arg_4],"rgb(169, 75, 79)"
[eax] bl,"rgb(168, 79, 76)"
[eax] 16h,"rgb(168, 78, 77)"
cmp dx,"rgb(168, 77, 78)"
[ebp+var_4] ecx,"rgb(168, 76, 79)"
ecx 0FFFFFFFFh,"rgb(167, 79, 77)"
al bl,"rgb(167, 78, 78)"
ptr [ecx+14h],"rgb(167, 77, 79)"
esi ebp,"rgb(166, 79, 78)"
ebx 8,"rgb(166, 78, 79)"
[esi+4] eax,"rgb(165, 79, 79)"
retn 1Ch,"rgb(179, 79, 64)"
ecx [edi+4],"rgb(179, 78, 65)"
ptr [ebp-8],"rgb(179, 77, 66)"
esi [eax],"rgb(179, 76, 67)"
fword ptr,"rgb(179, 75, 68)"
ptr [ebp-10h],"rgb(179, 74, 69)"
ebp,"rgb(179, 73, 70)"
rep movsb,"rgb(179, 72, 71)"
mov [esp+10h+arg_4],"rgb(179, 71, 72)"
ebp [esi+4],"rgb(179, 70, 73)"
ecx [ebp-0Ch],"rgb(179, 69, 74)"
cmp [ebp+arg_8],"rgb(179, 68, 75)"
[eax+8] ecx,"rgb(179, 67, 76)"
al 0CDh,"rgb(179, 66, 77)"
eax 3800h,"rgb(179, 65, 78)"
db 83h,"rgb(179, 64, 79)"
ebp [ebp+0],"rgb(178, 79, 65)"
edx [ebp+arg_4],"rgb(178, 78, 66)"
[eax+14h] ecx,"rgb(178, 77, 67)"
dw 0C483h,"rgb(178, 76, 68)"
dl [eax],"rgb(178, 75, 69)"
call edx,"rgb(178, 74, 70)"
0C4h 2Ch,"rgb(178, 73, 71)"
83h 0C4h,"rgb(178, 72, 72)"
mov [esi+38h],"rgb(178, 71, 73)"
mov [eax+18h],"rgb(178, 70, 74)"
cl dl,"rgb(178, 69, 75)"
mov [eax+16BCh],"rgb(178, 68, 76)"
ecx 1Fh,"rgb(178, 67, 77)"
dup(90h),"rgb(178, 66, 78)"
[ebx] edx,"rgb(178, 65, 79)"
jnp short,"rgb(177, 79, 66)"
ah 44h,"rgb(177, 78, 67)"
edx [ebp+var_4],"rgb(177, 77, 68)"
sub cx,"rgb(177, 76, 69)"
not dl,"rgb(177, 75, 70)"
mov [esi+60h],"rgb(177, 74, 71)"
ptr [esi+24h],"rgb(177, 73, 72)"
ebx 4,"rgb(177, 72, 73)"
eax 0Dh,"rgb(177, 71, 74)"
[ebp+var_10] ebx,"rgb(177, 70, 75)"
cmp dl,"rgb(177, 69, 76)"
ebx [ebp+var_20],"rgb(177, 68, 77)"
ecx [edx-14h],"rgb(177, 67, 78)"
mov [eax+3Ch],"rgb(177, 66, 79)"
ecx [ebp+var_28],"rgb(176, 79, 67)"
[ebp+arg_0] ecx,"rgb(176, 78, 68)"
edi [ebp+var_10],"rgb(176, 77, 69)"
ptr [esi+38h],"rgb(176, 76, 70)"
edi [ebp+var_C],"rgb(176, 75, 71)"
and [ebx],"rgb(176, 74, 72)"
[ebp+var_14] ecx,"rgb(176, 73, 73)"
[ebp+arg_0] eax,"rgb(176, 72, 74)"
mov [esi+6Ch],"rgb(176, 71, 75)"
eax [ecx+8],"rgb(176, 70, 76)"
ecx [eax+0Ch],"rgb(176, 69, 77)"
mov [eax+10h],"rgb(176, 68, 78)"
dl cl,"rgb(176, 67, 79)"
div esi,"rgb(175, 79, 68)"
[ebp+var_C] edi,"rgb(175, 78, 69)"
[ebp+var_1C] ecx,"rgb(175, 77, 70)"
esi [ebp+var_20],"rgb(175, 76, 71)"
al cl,"rgb(175, 75, 72)"
ecx 80000000h,"rgb(175, 74, 73)"
[esp] eax,"rgb(175, 73, 74)"
[ecx+14h] eax,"rgb(175, 72, 75)"
eax dword,"rgb(175, 71, 76)"
eax al,"rgb(175, 70, 77)"
edi 2,"rgb(175, 69, 78)"
[ebp+var_20] ecx,"rgb(175, 68, 79)"
[esp+4+arg_0] 1,"rgb(174, 79, 69)"
call ebp,"rgb(174, 78, 70)"
ecx [eax+2],"rgb(174, 77, 71)"
test [esp+4+arg_0],"rgb(174, 76, 72)"
inc word,"rgb(174, 75, 73)"
cmp cx,"rgb(174, 74, 74)"
ecx [ebp-8],"rgb(174, 73, 75)"
ptr [eax+0Ch],"rgb(174, 72, 76)"
call ds:LoadLibraryA,"rgb(174, 71, 77)"
al 30h,"rgb(174, 70, 78)"
edi [esp+0Ch+arg_4],"rgb(174, 69, 79)"
edx [ebx+4],"rgb(173, 79, 70)"
eax 0Eh,"rgb(173, 78, 71)"
al dl,"rgb(173, 77, 72)"
al [ecx],"rgb(173, 76, 73)"
eax [esp+0Ch+arg_0],"rgb(173, 75, 74)"
[ebp+arg_0] edx,"rgb(173, 74, 75)"
push 1000h,"rgb(173, 73, 76)"
cl bl,"rgb(173, 72, 77)"
ebx 7FFFh,"rgb(173, 71, 78)"
mov [eax+38h],"rgb(173, 70, 79)"
edx 8,"rgb(172, 79, 71)"
esp 24h,"rgb(172, 78, 72)"
esi 0Fh,"rgb(172, 77, 73)"
esi 3,"rgb(172, 76, 74)"
test [edi],"rgb(172, 75, 75)"
mov [esi+1Ch],"rgb(172, 74, 76)"
ecx [ebp-28h],"rgb(172, 73, 77)"
and [edi],"rgb(172, 72, 78)"
ah 40h,"rgb(172, 71, 79)"
and [ebp+var_20],"rgb(171, 79, 72)"
edi [esi+edx],"rgb(171, 78, 73)"
ptr [ecx+50h],"rgb(171, 77, 74)"
ebp edx,"rgb(171, 76, 75)"
[ebp+ms_exc.registration.TryLevel] 0FFFFFFFFh,"rgb(171, 75, 76)"
mov [esi+20h],"rgb(171, 74, 77)"
esi [ebp+8],"rgb(171, 73, 78)"
eax [ebp-0Ch],"rgb(171, 72, 79)"
eax [ebp+Buffer],"rgb(170, 79, 73)"
ecx [eax+6],"rgb(170, 78, 74)"
cmp [ecx],"rgb(170, 77, 75)"
test [ebx],"rgb(170, 76, 76)"
setnz al,"rgb(170, 75, 77)"
[ebp+8] 0,"rgb(170, 74, 78)"
ebx 3FFFh,"rgb(170, 73, 79)"
ecx 0FFh,"rgb(169, 79, 74)"
ebx 0FFFFC001h,"rgb(169, 78, 75)"
mov [ebp+68h+var_4],"rgb(169, 77, 76)"
[eax] dl,"rgb(169, 76, 77)"
[eax] ebx,"rgb(169, 75, 78)"
mov [ebp+8],"rgb(169, 74, 79)"
push 0Ah,"rgb(168, 79, 75)"
push 44h,"rgb(168, 78, 76)"
mov [eax+1Ch],"rgb(168, 77, 77)"
eax [ebp+var_18],"rgb(168, 76, 78)"
div ebx,"rgb(168, 75, 79)"
[ecx+4] dx,"rgb(167, 79, 76)"
eax [ebp+var_20],"rgb(167, 78, 77)"
sub [esp+arg_0],"rgb(167, 77, 78)"
edi [ebp+var_2C],"rgb(167, 76, 79)"
test dword,"rgb(166, 79, 77)"
mov [ebx+8],"rgb(166, 78, 78)"
or [ebp+ms_exc.registration.TryLevel],"rgb(166, 77, 79)"
al [edx],"rgb(165, 79, 78)"
[ebp+var_14] 1,"rgb(165, 78, 79)"
mov [esi+5Ch],"rgb(164, 79, 79)"
[ebp+var_20] eax,"rgb(179, 79, 63)"
call ds:VirtualAlloc,"rgb(179, 78, 64)"
eax [ebp+var_14],"rgb(179, 77, 65)"
eax [ebp+0],"rgb(179, 76, 66)"
ecx 0Ch,"rgb(179, 75, 67)"
eax [esi+6Ch],"rgb(179, 74, 68)"
[ebp+ms_exc.registration.TryLevel] 0,"rgb(179, 73, 69)"
mov [ebp-8],"rgb(179, 72, 70)"
esi [ebp+var_2C],"rgb(179, 71, 71)"
or [ebp+var_20],"rgb(179, 70, 72)"
fstp st(1),"rgb(179, 69, 73)"
not cl,"rgb(179, 68, 74)"
eax 7FF00000h,"rgb(179, 67, 75)"
[ebp-4] 0FFFFFFFFh,"rgb(179, 66, 76)"
mov [esi+48h],"rgb(179, 65, 77)"
mov [esi+24h],"rgb(179, 64, 78)"
mov [eax+0Ch],"rgb(179, 63, 79)"
ecx [esi+14h],"rgb(178, 79, 64)"
mov [ebp+var_28],"rgb(178, 78, 65)"
jo short,"rgb(178, 77, 66)"
mov [ecx+10h],"rgb(178, 76, 67)"
ebx [ecx+eax],"rgb(178, 75, 68)"
[ebp+var_14] 2,"rgb(178, 74, 69)"
ptr [ecx+58h],"rgb(178, 73, 70)"
edi [esi+14h],"rgb(178, 72, 71)"
ecx [esp+4],"rgb(178, 71, 72)"
eax [ebp+var_50],"rgb(178, 70, 73)"
jmp fword,"rgb(178, 69, 74)"
pusha,"rgb(178, 68, 75)"
mov [esp+18h+var_4],"rgb(178, 67, 76)"
[ebp+var_4] 2,"rgb(178, 66, 77)"
mov [ebp-14h],"rgb(178, 65, 78)"
cl 20h,"rgb(178, 64, 79)"
push [ebp+arg_10],"rgb(177, 79, 65)"
[ebp+var_14] 3,"rgb(177, 78, 66)"
ax word,"rgb(177, 77, 67)"
[ebp-1Ch] eax,"rgb(177, 76, 68)"
eax 0,"rgb(177, 75, 69)"
mov [ebp+ecx*4+var_20],"rgb(177, 74, 70)"
[ebp+var_20] 7FFFFFFFh,"rgb(177, 73, 71)"
[ebp+var_20] 80000000h,"rgb(177, 72, 72)"
[ebp+ecx*4+var_20] edi,"rgb(177, 71, 73)"
edi [ebp+ecx*4+var_20],"rgb(177, 70, 74)"
ebx [ebp+eax*4+var_20],"rgb(177, 69, 75)"
[ebp+eax*4+var_20] ebx,"rgb(177, 68, 76)"
edx offset,"rgb(177, 67, 77)"
edx [ecx+ecx],"rgb(177, 66, 78)"
fsubp st(1),"rgb(177, 65, 79)"
fild dword,"rgb(176, 79, 66)"
sar ebx,"rgb(176, 78, 67)"
push 6,"rgb(176, 77, 68)"
and ax,"rgb(176, 76, 69)"
mov [esi+34h],"rgb(176, 75, 70)"
mov [esi+74h],"rgb(176, 74, 71)"
eax 0FFFFh,"rgb(176, 73, 72)"
[ebp-10h] ecx,"rgb(176, 72, 73)"
ebp ebx,"rgb(176, 71, 74)"
edx [esi+8],"rgb(176, 70, 75)"
mov [edi+18h],"rgb(176, 69, 76)"
ecx [ebp+var_50],"rgb(176, 68, 77)"
mov [eax+20h],"rgb(176, 67, 78)"
ebx [esi+4],"rgb(176, 66, 79)"
mov [eax+34h],"rgb(175, 79, 67)"
ecx [ecx],"rgb(175, 78, 68)"
[eax+8] edx,"rgb(175, 77, 69)"
ptr [ebp+0],"rgb(175, 76, 70)"
call ds:GetLastError,"rgb(175, 75, 71)"
and [ebp+ms_exc.registration.TryLevel],"rgb(175, 74, 72)"
ebx [ebx],"rgb(175, 73, 73)"
push 18h,"rgb(175, 72, 74)"
mov [eax+24h],"rgb(175, 71, 75)"
eax [esi+1Ch],"rgb(175, 70, 76)"
[ebp+ms_exc.registration.TryLevel] 0FFFFFFFEh,"rgb(175, 69, 77)"
mov [ebp+Dst],"rgb(175, 68, 78)"
ptr [ebp+18h],"rgb(175, 67, 79)"
[eax+16B8h] dx,"rgb(174, 79, 68)"
call __unlock,"rgb(174, 78, 69)"
eax 80004003h,"rgb(174, 77, 70)"
[eax+4] 0,"rgb(174, 76, 71)"
edx 0,"rgb(174, 75, 72)"
call __lock,"rgb(174, 74, 73)"
fmul st,"rgb(174, 73, 74)"
eax [ebx+4],"rgb(174, 72, 75)"
offset LibFileName,"rgb(174, 71, 76)"
eax [ebp-1Ch],"rgb(174, 70, 77)"
edx [ebp+arg_8],"rgb(174, 69, 78)"
bh bh,"rgb(174, 68, 79)"
edi 3,"rgb(173, 79, 69)"
mov [esi+64h],"rgb(173, 78, 70)"
al [esi+1],"rgb(173, 77, 71)"
ebx 2,"rgb(173, 76, 72)"
cmp bl,"rgb(173, 75, 73)"
[ebp-4] eax,"rgb(173, 74, 74)"
eax [ebx+8],"rgb(173, 73, 75)"
mov [edi+4],"rgb(173, 72, 76)"
[ecx+4] ax,"rgb(173, 71, 77)"
ptr [ebx+edi],"rgb(173, 70, 78)"
mov [eax+16B8h],"rgb(173, 69, 79)"
edx [esi+4],"rgb(172, 79, 70)"
eax [ebp-14h],"rgb(172, 78, 71)"
edx [eax+8],"rgb(172, 77, 72)"
[ecx] dl,"rgb(172, 76, 73)"
mov [edi+14h],"rgb(172, 75, 74)"
fs:0 esp,"rgb(172, 74, 75)"
cmp [ebp+0Ch],"rgb(172, 73, 76)"
mov [ebp+0],"rgb(172, 72, 77)"
edi 0FFFFFFFEh,"rgb(172, 71, 78)"
ptr [ecx+10h],"rgb(172, 70, 79)"
call ds:HeapAlloc,"rgb(171, 79, 71)"
[ebp+Dst] eax,"rgb(171, 78, 72)"
fst qword,"rgb(171, 77, 73)"
push 3Fh,"rgb(171, 76, 74)"
ptr [ebp-0Ch],"rgb(171, 75, 75)"
cmp [esi+14h],"rgb(171, 74, 76)"
edx [ebp+var_8],"rgb(171, 73, 77)"
ecx [ebp-18h],"rgb(171, 72, 78)"
cl 2,"rgb(171, 71, 79)"
jmp __CxxFrameHandler,"rgb(170, 79, 72)"
[edi+18h] 10h,"rgb(170, 78, 73)"
eax [ebp+10h],"rgb(170, 77, 74)"
mov [esp+10h],"rgb(170, 76, 75)"
mov [esi+68h],"rgb(170, 75, 76)"
ebx [eax],"rgb(170, 74, 77)"
ecx [ecx+4],"rgb(170, 73, 78)"
edx [eax+4],"rgb(170, 72, 79)"
ebp 2,"rgb(169, 79, 73)"
dl bl,"rgb(169, 78, 74)"
mov [esp+14h+var_4],"rgb(169, 77, 75)"
call ds:lstrlenA,"rgb(169, 76, 76)"
or byte,"rgb(169, 75, 77)"
mov [ebp+var_2C],"rgb(169, 74, 78)"
push 14h,"rgb(169, 73, 79)"
mov si,"rgb(168, 79, 74)"
div edi,"rgb(168, 78, 75)"
ebx 10h,"rgb(168, 77, 76)"
[ecx+18h] edi,"rgb(168, 76, 77)"
movzx edi,"rgb(168, 75, 78)"
setnle dl,"rgb(168, 74, 79)"
[ecx+18h] esi,"rgb(167, 79, 75)"
mov [ebx+4],"rgb(167, 78, 76)"
eax 80000h,"rgb(167, 77, 77)"
[ebx+edi] 0,"rgb(167, 76, 78)"
movzx ebx,"rgb(167, 75, 79)"
edx [ecx+8],"rgb(166, 79, 76)"
eax [esp+10h+arg_8],"rgb(166, 78, 77)"
eax [edi+8],"rgb(166, 77, 78)"
mov [edi+8],"rgb(166, 76, 79)"
push 9,"rgb(165, 79, 77)"
ecx [eax+10h],"rgb(165, 78, 78)"
st st(1),"rgb(165, 77, 79)"
ecx [eax+eax],"rgb(164, 79, 78)"
edx [esi+14h],"rgb(164, 78, 79)"
mov [ebx+ebp],"rgb(163, 79, 79)"
[ebp+var_4] ebx,"rgb(179, 79, 62)"
eax 0FFFFFFFCh,"rgb(179, 78, 63)"
[ecx+4] eax,"rgb(179, 77, 64)"
ebp edi,"rgb(179, 76, 65)"
ptr [ebp-20h],"rgb(179, 75, 66)"
ecx [ebp+var_1C],"rgb(179, 74, 67)"
mov [esp+14h+var_C],"rgb(179, 73, 68)"
[ebp+var_14] edi,"rgb(179, 72, 69)"
edx [edx+edx-1],"rgb(179, 71, 70)"
ptr [edi+8],"rgb(179, 70, 71)"
eax 30h,"rgb(179, 69, 72)"
[esi+18h] ebx,"rgb(179, 68, 73)"
ptr [ecx+0Ch],"rgb(179, 67, 74)"
setz al,"rgb(179, 66, 75)"
ebx ebp,"rgb(179, 65, 76)"
ptr [ebx+8],"rgb(179, 64, 77)"
popa,"rgb(179, 63, 78)"
edi [ebp+var_14],"rgb(179, 62, 79)"
ptr [ebp-97h],"rgb(178, 79, 63)"
push 104h,"rgb(178, 78, 64)"
[ebp-97h] 40h,"rgb(178, 77, 65)"
fst dword,"rgb(178, 76, 66)"
eax [ebx+10h],"rgb(178, 75, 67)"
eax [eax+8],"rgb(178, 74, 68)"
[eax+8] 0,"rgb(178, 73, 69)"
mov [ebp+68h+var_8],"rgb(178, 72, 70)"
[ebp+var_10] eax,"rgb(178, 71, 71)"
ebp 4,"rgb(178, 70, 72)"
mov [esi+70h],"rgb(178, 69, 73)"
mov [eax+30h],"rgb(178, 68, 74)"
[ebp+var_8] 0,"rgb(178, 67, 75)"
al [esi+2],"rgb(178, 66, 76)"
eax [eax+0Ch],"rgb(178, 65, 77)"
[esp+10h+arg_0] 0,"rgb(178, 64, 78)"
retn 14h,"rgb(178, 63, 79)"
cx 10h,"rgb(177, 79, 64)"
ptr [esi+34h],"rgb(177, 78, 65)"
ecx [edx-1Ch],"rgb(177, 77, 66)"
eax [esp+14h],"rgb(177, 76, 67)"
eax [ebp+arg_10],"rgb(177, 75, 68)"
eax [edx+4],"rgb(177, 74, 69)"
[ebp+arg_4] 0,"rgb(177, 73, 70)"
[esp+14h+var_C] offset,"rgb(177, 72, 71)"
[ecx+4] 0,"rgb(177, 71, 72)"
mov [esp+4],"rgb(177, 70, 73)"
mov [ecx+edx],"rgb(177, 69, 74)"
mov [edi+1],"rgb(177, 68, 75)"
[edi] 0,"rgb(177, 67, 76)"
mov [esi+58h],"rgb(177, 66, 77)"
esp 3Ch,"rgb(177, 65, 78)"
mov [ecx+3Ch],"rgb(177, 64, 79)"
ax ax,"rgb(176, 79, 65)"
esi [eax+14h],"rgb(176, 78, 66)"
ecx [eax+16BCh],"rgb(176, 77, 67)"
ptr [ecx+1],"rgb(176, 76, 68)"
push 7,"rgb(176, 75, 69)"
mov [edi+2],"rgb(176, 74, 70)"
ecx 7,"rgb(176, 73, 71)"
[eax] cl,"rgb(176, 72, 72)"
mov [esp+3Ch+var_30],"rgb(176, 71, 73)"
mov [esi+78h],"rgb(176, 70, 74)"
edx [esp+arg_0],"rgb(176, 69, 75)"
edx 18h,"rgb(176, 68, 76)"
ptr [esi+20h],"rgb(176, 67, 77)"
al 4,"rgb(176, 66, 78)"
setnle cl,"rgb(176, 65, 79)"
[eax+16BCh] ecx,"rgb(175, 79, 66)"
ebp 1,"rgb(175, 78, 67)"
[esi+0Ch] eax,"rgb(175, 77, 68)"
eax [ecx+10h],"rgb(175, 76, 69)"
[edi+1] al,"rgb(175, 75, 70)"
ecx 5,"rgb(175, 74, 71)"
[ecx+14h] edi,"rgb(175, 73, 72)"
[ecx+14h] esi,"rgb(175, 72, 73)"
sub ax,"rgb(175, 71, 74)"
offset Msg,"rgb(175, 70, 75)"
[ecx] 0,"rgb(175, 69, 76)"
al [esi+3],"rgb(175, 68, 77)"
mov [esp+4Ch+var_3C],"rgb(175, 67, 78)"
ebx [edi+18h],"rgb(175, 66, 79)"
esi [ebp-14h],"rgb(174, 79, 67)"
sar esi,"rgb(174, 78, 68)"
eax 0AAAAAAABh,"rgb(174, 77, 69)"
cl 8,"rgb(174, 76, 70)"
faddp st(2),"rgb(174, 75, 71)"
wait,"rgb(174, 74, 72)"
[ebp+var_10] esi,"rgb(174, 73, 73)"
[ecx] al,"rgb(174, 72, 74)"
mov [eax+2Ch],"rgb(174, 71, 75)"
and byte,"rgb(174, 70, 76)"
fld1,"rgb(174, 69, 77)"
[esp+10h+arg_0] ebp,"rgb(174, 68, 78)"
ptr [eax+1Ch],"rgb(174, 67, 79)"
ebx 80000000h,"rgb(173, 79, 68)"
ecx [ebp+arg_C],"rgb(173, 78, 69)"
cl 10h,"rgb(173, 77, 70)"
mov [eax+28h],"rgb(173, 76, 71)"
mov bx,"rgb(173, 75, 72)"
[edi+2] al,"rgb(173, 74, 73)"
esp 44h,"rgb(173, 73, 74)"
call __EH_epilog3,"rgb(173, 72, 75)"
cmp [ebp+arg_C],"rgb(173, 71, 76)"
push 0Dh,"rgb(173, 70, 77)"
[edx] eax,"rgb(173, 69, 78)"
ecx [ebx],"rgb(173, 68, 79)"
esp [ebp-18h],"rgb(172, 79, 69)"
js short,"rgb(172, 78, 70)"
mov [ecx+0Ch],"rgb(172, 77, 71)"
mov [eax+60h],"rgb(172, 76, 72)"
mov [edi+3],"rgb(172, 75, 73)"
[esp+10h+arg_0] edx,"rgb(172, 74, 74)"
al [eax],"rgb(172, 73, 75)"
call free,"rgb(172, 72, 76)"
[edi+3] al,"rgb(172, 71, 77)"
esi ds:GetProcAddress,"rgb(172, 70, 78)"
mov [ebp+var_30],"rgb(172, 69, 79)"
call ds:SetUnhandledExceptionFilter,"rgb(171, 79, 70)"
[esi] edi,"rgb(171, 78, 71)"
esp,"rgb(171, 77, 72)"
ptr [esp+4],"rgb(171, 76, 73)"
ecx [ecx+ecx-1],"rgb(171, 75, 74)"
cmp [ebp+var_8],"rgb(171, 74, 75)"
fild word,"rgb(171, 73, 76)"
edx [ecx+4],"rgb(171, 72, 77)"
eax [esp+4+arg_0],"rgb(171, 71, 78)"
edi [eax+1],"rgb(171, 70, 79)"
ebx [ebp+arg_4],"rgb(170, 79, 71)"
[edi+18h] esi,"rgb(170, 78, 72)"
dup(0),"rgb(170, 77, 73)"
esi [ecx+ebx],"rgb(170, 76, 74)"
eax ax,"rgb(170, 75, 75)"
ax [esi],"rgb(170, 74, 76)"
eax [esi+20h],"rgb(170, 73, 77)"
ecx [esp+arg_4],"rgb(170, 72, 78)"
[ebp-4] 1,"rgb(170, 71, 79)"
[eax+4] edx,"rgb(169, 79, 72)"
mov [eax+64h],"rgb(169, 78, 73)"
mov [eax+70h],"rgb(169, 77, 74)"
mov [esi+7Ch],"rgb(169, 76, 75)"
edx [eax+14h],"rgb(169, 75, 76)"
ptr [ebx+18h],"rgb(169, 74, 77)"
[ebp+arg_8] 0,"rgb(169, 73, 78)"
[edx] ecx,"rgb(169, 72, 79)"
xmmword ptr,"rgb(168, 79, 73)"
[eax+4] esi,"rgb(168, 78, 74)"
ptr [ebp-1Ch],"rgb(168, 77, 75)"
cmp [ebp+var_20],"rgb(168, 76, 76)"
ebp 8,"rgb(168, 75, 77)"
[ebp+var_4] 0FFFFFFFFh,"rgb(168, 74, 78)"
fchs,"rgb(168, 73, 79)"
eax 90h,"rgb(167, 79, 74)"
edx 80000000h,"rgb(167, 78, 75)"
edx [ebp+0Ch],"rgb(167, 77, 76)"
cl 4,"rgb(167, 76, 77)"
bl bl,"rgb(167, 75, 78)"
esp 4Ch,"rgb(167, 74, 79)"
[ebp-8] ecx,"rgb(166, 79, 75)"
push [ebp+lpMultiByteStr],"rgb(166, 78, 76)"
cmp [esi],"rgb(166, 77, 77)"
eax [edx+10h],"rgb(166, 76, 78)"
ebp esi,"rgb(166, 75, 79)"
edx [eax-1],"rgb(165, 79, 76)"
ptr [ebx+4],"rgb(165, 78, 77)"
mov [eax+44h],"rgb(165, 77, 78)"
ptr [edx+4],"rgb(165, 76, 79)"
mov [ebp-28h],"rgb(164, 79, 77)"
ecx [edx],"rgb(164, 78, 78)"
ecx [ebp+var_20],"rgb(164, 77, 79)"
[ebp+var_C] 1,"rgb(163, 79, 78)"
[esi] al,"rgb(163, 78, 79)"
[ebp-10h] 1,"rgb(162, 79, 79)"
ecx [edx-54h],"rgb(179, 79, 61)"
edi 0Fh,"rgb(179, 78, 62)"
mov [esi+3Ah],"rgb(179, 77, 63)"
[esi+34h] ebx,"rgb(179, 76, 64)"
push [ebp+arg_14],"rgb(179, 75, 65)"
edx [eax+1],"rgb(179, 74, 66)"
ptr [esi+88h],"rgb(179, 73, 67)"
ptr [ecx+38h],"rgb(179, 72, 68)"
mov di,"rgb(179, 71, 69)"
mov [esi+30h],"rgb(179, 70, 70)"
eax 1000h,"rgb(179, 69, 71)"
movsx ecx,"rgb(179, 68, 72)"
bl al,"rgb(179, 67, 73)"
push [ebp+lpWideCharStr],"rgb(179, 66, 74)"
dx cl,"rgb(179, 65, 75)"
cmp [ebp+8],"rgb(179, 64, 76)"
retn 28h,"rgb(179, 63, 77)"
ebx [eax+8],"rgb(179, 62, 78)"
esp [esp+0],"rgb(179, 61, 79)"
ptr [ebp-0Eh],"rgb(178, 79, 62)"
[ebp+8] eax,"rgb(178, 78, 63)"
eax 7F800000h,"rgb(178, 77, 64)"
mov [ebp+arg_8],"rgb(178, 76, 65)"
call ds:GetProcAddress,"rgb(178, 75, 66)"
mov [eax+68h],"rgb(178, 74, 67)"
eax [ebp+4],"rgb(178, 73, 68)"
mov [ecx+1Ch],"rgb(178, 72, 69)"
ecx [esp+18h+var_C],"rgb(178, 71, 70)"
[eax] 0Ch,"rgb(178, 70, 71)"
eax [esi+24h],"rgb(178, 69, 72)"
eax [eax+10h],"rgb(178, 68, 73)"
ecx [edi],"rgb(178, 67, 74)"
or ax,"rgb(178, 66, 75)"
esi 7,"rgb(178, 65, 76)"
ecx [esp+4+arg_0],"rgb(178, 64, 77)"
ptr [esi+5Ch],"rgb(178, 63, 78)"
sub dx,"rgb(178, 62, 79)"
mov [ebx+0Ch],"rgb(177, 79, 63)"
edi 10h,"rgb(177, 78, 64)"
edi [ebp+8],"rgb(177, 77, 65)"
mov [ecx+30h],"rgb(177, 76, 66)"
cx cx,"rgb(177, 75, 67)"
[ebp+arg_4] eax,"rgb(177, 74, 68)"
push [ebp+lpString],"rgb(177, 73, 69)"
[esi+8] bl,"rgb(177, 72, 70)"
fstsw ax,"rgb(177, 71, 71)"
[ecx+18h] ebx,"rgb(177, 70, 72)"
edx [esi+6Ch],"rgb(177, 69, 73)"
edi 20h,"rgb(177, 68, 74)"
call _malloc,"rgb(177, 67, 75)"
eax [edi+0Ch],"rgb(177, 66, 76)"
mov [edx+4],"rgb(177, 65, 77)"
repne scasb,"rgb(177, 64, 78)"
eax [ecx+14h],"rgb(177, 63, 79)"
[esi+24h] bl,"rgb(176, 79, 64)"
mov [eax+40h],"rgb(176, 78, 65)"
edi [esi],"rgb(176, 77, 66)"
ptr [ecx+20h],"rgb(176, 76, 67)"
mov [ebp-30h],"rgb(176, 75, 68)"
retn 40h,"rgb(176, 74, 69)"
