Term,RGB
ecx [ebp-1Ch],"rgb(168, 96, 43)"
push 26h,"rgb(168, 95, 44)"
[edi] 0,"rgb(168, 94, 45)"
mov [esp+3Ch+var_30],"rgb(168, 93, 46)"
push 3Dh,"rgb(168, 92, 47)"
[eax] 16h,"rgb(168, 91, 48)"
push 25h,"rgb(168, 90, 49)"
mov [esp+1Ch+var_4],"rgb(167, 99, 41)"
eax [ebx+8],"rgb(167, 98, 42)"
eax [esp+4+arg_0],"rgb(167, 97, 43)"
xmmword ptr,"rgb(167, 96, 44)"
call ds:VirtualAlloc,"rgb(167, 95, 45)"
ptr [esi+18h],"rgb(167, 94, 46)"
ecx [ebp-4],"rgb(167, 93, 47)"
push 27h,"rgb(167, 92, 48)"
sar edi,"rgb(167, 91, 49)"
[ebp+var_C] 0,"rgb(166, 99, 42)"
or byte,"rgb(166, 98, 43)"
[esi+0Ch] eax,"rgb(166, 97, 44)"
ecx 1Fh,"rgb(166, 96, 45)"
dup(0),"rgb(166, 95, 46)"
[ebp+arg_8] 0,"rgb(166, 94, 47)"
eax 0FFFFFFFEh,"rgb(166, 93, 48)"
ecx [esi+0Ch],"rgb(166, 92, 49)"
mov [edi+1],"rgb(165, 99, 43)"
mov [ebp+var_30],"rgb(165, 98, 44)"
mov [esi+10h],"rgb(165, 97, 45)"
mov [edi+2],"rgb(165, 96, 46)"
ecx [ebp+var_20],"rgb(165, 95, 47)"
eax [edi+4],"rgb(165, 94, 48)"
sar ebx,"rgb(165, 93, 49)"
eax 0Ah,"rgb(164, 99, 44)"
eax 0Bh,"rgb(164, 98, 45)"
push [ebp+lpMultiByteStr],"rgb(164, 97, 46)"
edx 8,"rgb(164, 96, 47)"
ecx esp,"rgb(164, 95, 48)"
push [ebp+CodePage],"rgb(164, 94, 49)"
js short,"rgb(163, 99, 45)"
[ebp-1Ch] eax,"rgb(163, 98, 46)"
eax 0Dh,"rgb(163, 97, 47)"
[ebp+var_4] 1,"rgb(163, 96, 48)"
mov [ebx+4],"rgb(163, 95, 49)"
[ebp-4] ecx,"rgb(162, 99, 46)"
ptr [eax+70h],"rgb(162, 98, 47)"
eax al,"rgb(162, 97, 48)"
al [esi+2],"rgb(162, 96, 49)"
[edi+1] al,"rgb(161, 99, 47)"
fld qword,"rgb(161, 98, 48)"
mov [ebp+arg_8],"rgb(161, 97, 49)"
mov [edi+3],"rgb(160, 99, 48)"
cmp [ebp+var_1C],"rgb(160, 98, 49)"
[edi+2] al,"rgb(159, 99, 49)"
movsx ecx,"rgb(173, 99, 34)"
eax 0Fh,"rgb(173, 98, 35)"
call sub_401080,"rgb(173, 97, 36)"
eax [edx+0Ch],"rgb(173, 96, 37)"
[edi+3] al,"rgb(173, 95, 38)"
jns short,"rgb(173, 94, 39)"
eax cl,"rgb(173, 93, 40)"
shr esi,"rgb(173, 92, 41)"
push [ebp+arg_14],"rgb(173, 91, 42)"
[ebp+arg_4] eax,"rgb(173, 90, 43)"
push [ebp+Locale],"rgb(173, 89, 44)"
al [esi+3],"rgb(173, 88, 45)"
eax 9,"rgb(173, 87, 46)"
eax [eax+0Ch],"rgb(173, 86, 47)"
[esi] edi,"rgb(173, 85, 48)"
esp 4Ch,"rgb(173, 84, 49)"
push 104h,"rgb(172, 99, 35)"
[ebp+var_4] 0FFFFFFFFh,"rgb(172, 98, 36)"
eax [ebp-0Ch],"rgb(172, 97, 37)"
esp 3Ch,"rgb(172, 96, 38)"
ecx [ebp+0Ch],"rgb(172, 95, 39)"
mov [eax+0Ch],"rgb(172, 94, 40)"
call ds:LoadLibraryA,"rgb(172, 93, 41)"
ecx 0,"rgb(172, 92, 42)"
[eax] cl,"rgb(172, 91, 43)"
ebx 2,"rgb(172, 90, 44)"
ebx 8,"rgb(172, 89, 45)"
push [ebp+lpWideCharStr],"rgb(172, 88, 46)"
[ebp+var_4] edx,"rgb(172, 87, 47)"
esi byte,"rgb(172, 86, 48)"
dd 1,"rgb(172, 85, 49)"
ptr [esp+14h+var_4],"rgb(171, 99, 36)"
[ebx] eax,"rgb(171, 98, 37)"
eax [esi+14h],"rgb(171, 97, 38)"
ebx,"rgb(171, 96, 39)"
ebp 1,"rgb(171, 95, 40)"
and byte,"rgb(171, 94, 41)"
edx [eax+4],"rgb(171, 93, 42)"
cmp [ebp+var_20],"rgb(171, 92, 43)"
push 5Ch,"rgb(171, 91, 44)"
edx [eax-1],"rgb(171, 90, 45)"
[esi+4] 0,"rgb(171, 89, 46)"
[ebp+var_24] eax,"rgb(171, 88, 47)"
push 6Ah,"rgb(171, 87, 48)"
ptr [ebp+var_C],"rgb(171, 86, 49)"
esp [ebp+ms_exc.old_esp],"rgb(170, 99, 37)"
eax 24h,"rgb(170, 98, 38)"
ptr [esp+4],"rgb(170, 97, 39)"
esi 10h,"rgb(170, 96, 40)"
ptr [ebp+10h],"rgb(170, 95, 41)"
movzx edi,"rgb(170, 94, 42)"
setz al,"rgb(170, 93, 43)"
ecx [edx],"rgb(170, 92, 44)"
edx [ecx+8],"rgb(170, 91, 45)"
eax [ebp+var_2C],"rgb(170, 90, 46)"
ebx [ebp+var_4],"rgb(170, 89, 47)"
[ebp+var_8] al,"rgb(170, 88, 48)"
ptr [ecx+0Ch],"rgb(170, 87, 49)"
mov [esi+14h],"rgb(169, 99, 38)"
edx 1Fh,"rgb(169, 98, 39)"
mov [ebp+var_34],"rgb(169, 97, 40)"
al 4,"rgb(169, 96, 41)"
edx [ecx+4],"rgb(169, 95, 42)"
ax ax,"rgb(169, 94, 43)"
xor al,"rgb(169, 93, 44)"
ptr [ebp-14h],"rgb(169, 92, 45)"
ecx 20h,"rgb(169, 91, 46)"
eax [ecx+4],"rgb(169, 90, 47)"
esi 0Ch,"rgb(169, 89, 48)"
push 7Fh,"rgb(169, 88, 49)"
pushf,"rgb(168, 99, 39)"
offset ProcName,"rgb(168, 98, 40)"
mov [ebp+0],"rgb(168, 97, 41)"
cmp [esi],"rgb(168, 96, 42)"
ecx [eax+eax*2],"rgb(168, 95, 43)"
eax [ebp+10h],"rgb(168, 94, 44)"
push 56h,"rgb(168, 93, 45)"
call ecx,"rgb(168, 92, 46)"
[ebp+arg_0] ebx,"rgb(168, 91, 47)"
[ebp+var_10] ecx,"rgb(168, 90, 48)"
[ecx] edx,"rgb(168, 89, 49)"
push 42h,"rgb(167, 99, 40)"
[eax] bl,"rgb(167, 98, 41)"
eax 18h,"rgb(167, 97, 42)"
mov [ebx+0Ch],"rgb(167, 96, 43)"
eax [edi+8],"rgb(167, 95, 44)"
mov [edi+8],"rgb(167, 94, 45)"
esi 5,"rgb(167, 93, 46)"
ptr [ebp-1Ch],"rgb(167, 92, 47)"
ecx [ebp+var_24],"rgb(167, 91, 48)"
eax [ebp+String1],"rgb(167, 90, 49)"
push [ebp+var_18],"rgb(166, 99, 41)"
push [ebp+var_1C],"rgb(166, 98, 42)"
edi 8,"rgb(166, 97, 43)"
ptr [ebp+var_10],"rgb(166, 96, 44)"
dl [eax],"rgb(166, 95, 45)"
eax [eax+8],"rgb(166, 94, 46)"
[ebp-4] 1,"rgb(166, 93, 47)"
eax 40h,"rgb(166, 92, 48)"
esi 0FFFFFFFFh,"rgb(166, 91, 49)"
mov [ebp-8],"rgb(165, 99, 42)"
push 48h,"rgb(165, 98, 43)"
ptr [ecx+14h],"rgb(165, 97, 44)"
[ecx] 0,"rgb(165, 96, 45)"
[eax+8] ecx,"rgb(165, 95, 46)"
eax [ebp-1Ch],"rgb(165, 94, 47)"
[ebp-4] eax,"rgb(165, 93, 48)"
push 63h,"rgb(165, 92, 49)"
push 57h,"rgb(164, 99, 43)"
ebp 2,"rgb(164, 98, 44)"
mov [ebp+8],"rgb(164, 97, 45)"
edx [ebp+var_C],"rgb(164, 96, 46)"
esi 1Fh,"rgb(164, 95, 47)"
push 1000h,"rgb(164, 94, 48)"
[esp+4] eax,"rgb(164, 93, 49)"
push [ebp+hWnd],"rgb(163, 99, 44)"
push 4Ah,"rgb(163, 98, 45)"
ecx [eax+0Ch],"rgb(163, 97, 46)"
fstp qword,"rgb(163, 96, 47)"
edx [ebp+var_1C],"rgb(163, 95, 48)"
imul ebp,"rgb(163, 94, 49)"
eax [ecx+8],"rgb(162, 99, 45)"
esi [ebp+var_4],"rgb(162, 98, 46)"
mov [esp+0BCh+var_6C],"rgb(162, 97, 47)"
eax [ebp+var_28],"rgb(162, 96, 48)"
mov [esp+1Ch+var_8],"rgb(162, 95, 49)"
mov [esp+1Ch+var_C],"rgb(161, 99, 46)"
[eax+70h] 0FFFFFFFDh,"rgb(161, 98, 47)"
ecx [ebx],"rgb(161, 97, 48)"
push 78h,"rgb(161, 96, 49)"
edx 10h,"rgb(160, 99, 47)"
edx [ebp+8],"rgb(160, 98, 48)"
edi [ebp+var_4],"rgb(160, 97, 49)"
push 66h,"rgb(159, 99, 48)"
cl bl,"rgb(159, 98, 49)"
[ebp+arg_0] 1,"rgb(158, 99, 49)"
ecx [esp+4],"rgb(173, 99, 33)"
eax [esi+1Ch],"rgb(173, 98, 34)"
push 68h,"rgb(173, 97, 35)"
[edx] eax,"rgb(173, 96, 36)"
mov [edi+4],"rgb(173, 95, 37)"
al [eax],"rgb(173, 94, 38)"
esi 0Fh,"rgb(173, 93, 39)"
ecx 7,"rgb(173, 92, 40)"
bl bl,"rgb(173, 91, 41)"
cmp cx,"rgb(173, 90, 42)"
eax 0FFFFh,"rgb(173, 89, 43)"
div ecx,"rgb(173, 88, 44)"
ecx [edi],"rgb(173, 87, 45)"
push 4Dh,"rgb(173, 86, 46)"
esi [eax],"rgb(173, 85, 47)"
edx 5,"rgb(173, 84, 48)"
fmul st,"rgb(173, 83, 49)"
[eax] 9,"rgb(172, 99, 34)"
push 47h,"rgb(172, 98, 35)"
ptr [ebp-8],"rgb(172, 97, 36)"
push [ebp+lpString],"rgb(172, 96, 37)"
edx [eax+8],"rgb(172, 95, 38)"
jmp dword,"rgb(172, 94, 39)"
push 6Dh,"rgb(172, 93, 40)"
push 6Eh,"rgb(172, 92, 41)"
[ebp+var_C] ecx,"rgb(172, 91, 42)"
[esp+4+arg_0] 1,"rgb(172, 90, 43)"
push 4Eh,"rgb(172, 89, 44)"
push 54h,"rgb(172, 88, 45)"
mov Locale,"rgb(172, 87, 46)"
eax hInstance,"rgb(172, 86, 47)"
test [esp+4+arg_0],"rgb(172, 85, 48)"
push 7Ch,"rgb(172, 84, 49)"
std,"rgb(171, 99, 35)"
eax [edx+4],"rgb(171, 98, 36)"
or [ebp+var_4],"rgb(171, 97, 37)"
push 45h,"rgb(171, 96, 38)"
push esp,"rgb(171, 95, 39)"
push 60h,"rgb(171, 94, 40)"
push 69h,"rgb(171, 93, 41)"
ptr [ebx+4],"rgb(171, 92, 42)"
[edx] ecx,"rgb(171, 91, 43)"
push 46h,"rgb(171, 90, 44)"
eax [eax+eax*8],"rgb(171, 89, 45)"
ebx byte,"rgb(171, 88, 46)"
eax [esi+18h],"rgb(171, 87, 47)"
ecx [edx+4],"rgb(171, 86, 48)"
not ecx,"rgb(171, 85, 49)"
push 7Ah,"rgb(170, 99, 36)"
mov [edx+4],"rgb(170, 98, 37)"
ptr [ebx+8],"rgb(170, 97, 38)"
[ebp+var_8] ebx,"rgb(170, 96, 39)"
edi [ebp+arg_8],"rgb(170, 95, 40)"
push 4Fh,"rgb(170, 94, 41)"
call ds:LeaveCriticalSection,"rgb(170, 93, 42)"
repne scasb,"rgb(170, 92, 43)"
bl 1,"rgb(170, 91, 44)"
push 43h,"rgb(170, 90, 45)"
push 44h,"rgb(170, 89, 46)"
ebp,"rgb(170, 88, 47)"
push 5Ah,"rgb(170, 87, 48)"
[ebx] 0,"rgb(170, 86, 49)"
ebx 80000000h,"rgb(169, 99, 37)"
push 72h,"rgb(169, 98, 38)"
neg esi,"rgb(169, 97, 39)"
offset LibFileName,"rgb(169, 96, 40)"
eax [ebp+arg_14],"rgb(169, 95, 41)"
cmp ah,"rgb(169, 94, 42)"
neg edx,"rgb(169, 93, 43)"
push 52h,"rgb(169, 92, 44)"
setz cl,"rgb(169, 91, 45)"
eax [ebp-18h],"rgb(169, 90, 46)"
push 6Fh,"rgb(169, 89, 47)"
add [ebp+var_4],"rgb(169, 88, 48)"
[ebp+var_1C] 0,"rgb(169, 87, 49)"
push 4Bh,"rgb(168, 99, 38)"
eax 78h,"rgb(168, 98, 39)"
push 6Ch,"rgb(168, 97, 40)"
mov [esi+18h],"rgb(168, 96, 41)"
ptr [esp+18h+var_4],"rgb(168, 95, 42)"
xchg eax,"rgb(168, 94, 43)"
ecx [edi+4],"rgb(168, 93, 44)"
mov [eax+14h],"rgb(168, 92, 45)"
mov hModule,"rgb(168, 91, 46)"
eax 34h,"rgb(168, 90, 47)"
push 7Bh,"rgb(168, 89, 48)"
push 80h,"rgb(168, 88, 49)"
push 49h,"rgb(167, 99, 39)"
eax 16h,"rgb(167, 98, 40)"
push 0FFFFFFFEh,"rgb(167, 97, 41)"
[ebp-10h] eax,"rgb(167, 96, 42)"
push 67h,"rgb(167, 95, 43)"
dw 0,"rgb(167, 94, 44)"
push 4Ch,"rgb(167, 93, 45)"
push 79h,"rgb(167, 92, 46)"
[ecx] ebx,"rgb(167, 91, 47)"
edx [ebp+0Ch],"rgb(167, 90, 48)"
[ebp+var_28] eax,"rgb(167, 89, 49)"
eax 1000h,"rgb(166, 99, 40)"
push 7Dh,"rgb(166, 98, 41)"
edi 0FFFFFFFFh,"rgb(166, 97, 42)"
eax [ebp+4],"rgb(166, 96, 43)"
ebx [ebp+arg_8],"rgb(166, 95, 44)"
push 41h,"rgb(166, 94, 45)"
push 55h,"rgb(166, 93, 46)"
offset __ImageBase,"rgb(166, 92, 47)"
ecx 0Fh,"rgb(166, 91, 48)"
movdqa xmmword,"rgb(166, 90, 49)"
sbb esi,"rgb(165, 99, 41)"
mov [esp+20h+var_4],"rgb(165, 98, 42)"
push 5Fh,"rgb(165, 97, 43)"
eax [ebp+var_30],"rgb(165, 96, 44)"
eax [esp+0Ch],"rgb(165, 95, 45)"
ptr [esi+1Ch],"rgb(165, 94, 46)"
[esi+8] 0,"rgb(165, 93, 47)"
eax 0FFFFFFFCh,"rgb(165, 92, 48)"
ptr [ebp+var_14],"rgb(165, 91, 49)"
esi [ebp+var_8],"rgb(164, 99, 42)"
push [ebp+var_20],"rgb(164, 98, 43)"
al [ecx],"rgb(164, 97, 44)"
edx [ebp+var_10],"rgb(164, 96, 45)"
ecx [ebx+4],"rgb(164, 95, 46)"
eax 11h,"rgb(164, 94, 47)"
edi [esi],"rgb(164, 93, 48)"
push 53h,"rgb(164, 92, 49)"
cmp [ebp+var_10],"rgb(163, 99, 43)"
push 65h,"rgb(163, 98, 44)"
mov [ebp-18h],"rgb(163, 97, 45)"
push 70h,"rgb(163, 96, 46)"
eax 12h,"rgb(163, 95, 47)"
not ebx,"rgb(163, 94, 48)"
eax [esp+10h],"rgb(163, 93, 49)"
push 58h,"rgb(162, 99, 44)"
eax [ebp+String],"rgb(162, 98, 45)"
push 77h,"rgb(162, 97, 46)"
push [ebp+phkResult],"rgb(162, 96, 47)"
call memcpy,"rgb(162, 95, 48)"
ptr [ebp+var_1C],"rgb(162, 94, 49)"
cl al,"rgb(161, 99, 45)"
push 6Bh,"rgb(161, 98, 46)"
eax 1Eh,"rgb(161, 97, 47)"
mov [eax+10h],"rgb(161, 96, 48)"
mov [esp+8],"rgb(161, 95, 49)"
edx [ebp+var_14],"rgb(160, 99, 46)"
cmp dx,"rgb(160, 98, 47)"
[eax] offset,"rgb(160, 97, 48)"
push [ebp+arg_18],"rgb(160, 96, 49)"
eax 1Ch,"rgb(159, 99, 47)"
push 5Eh,"rgb(159, 98, 48)"
ebx 10h,"rgb(159, 97, 49)"
ecx [esp+arg_4],"rgb(158, 99, 48)"
mov [esp+24h+var_4],"rgb(158, 98, 49)"
edx 20h,"rgb(157, 99, 49)"
edx [ebp+arg_C],"rgb(173, 99, 32)"
edi 0Fh,"rgb(173, 98, 33)"
call __alloca_probe,"rgb(173, 97, 34)"
ecx dword,"rgb(173, 96, 35)"
ecx [eax+eax*4],"rgb(173, 95, 36)"
ecx [esp+8],"rgb(173, 94, 37)"
cl 1,"rgb(173, 93, 38)"
esi 20h,"rgb(173, 92, 39)"
ptr [ecx+18h],"rgb(173, 91, 40)"
[ebp+var_8] esi,"rgb(173, 90, 41)"
offset ModuleName,"rgb(173, 89, 42)"
cmp [ebp+arg_10],"rgb(173, 88, 43)"
mov [ebp+var_38],"rgb(173, 87, 44)"
ecx 6,"rgb(173, 86, 45)"
eax 13h,"rgb(173, 85, 46)"
push 5Bh,"rgb(173, 84, 47)"
push 51h,"rgb(173, 83, 48)"
ptr [esp+8],"rgb(173, 82, 49)"
test ax,"rgb(172, 99, 33)"
push 74h,"rgb(172, 98, 34)"
mov [esi+20h],"rgb(172, 97, 35)"
mov [esp+3Ch+var_2C],"rgb(172, 96, 36)"
eax 15h,"rgb(172, 95, 37)"
eax [esp+14h+var_4],"rgb(172, 94, 38)"
[ecx+4] eax,"rgb(172, 93, 39)"
esi 14h,"rgb(172, 92, 40)"
ptr [edi+8],"rgb(172, 91, 41)"
[eax+4] 0,"rgb(172, 90, 42)"
edx [eax+1],"rgb(172, 89, 43)"
mov [esi+1Ch],"rgb(172, 88, 44)"
ebp 4,"rgb(172, 87, 45)"
ecx [ebp+arg_10],"rgb(172, 86, 46)"
[eax+4] edx,"rgb(172, 85, 47)"
int 3,"rgb(172, 84, 48)"
call ds:EnterCriticalSection,"rgb(172, 83, 49)"
[esi] ecx,"rgb(171, 99, 34)"
push 5Dh,"rgb(171, 98, 35)"
[esp+14h+var_4] al,"rgb(171, 97, 36)"
eax 2Bh,"rgb(171, 96, 37)"
[eax+8] edx,"rgb(171, 95, 38)"
ptr [ebp-0Ch],"rgb(171, 94, 39)"
esi 6,"rgb(171, 93, 40)"
push 71h,"rgb(171, 92, 41)"
[esi+0Ch] 0,"rgb(171, 91, 42)"
eax Locale,"rgb(171, 90, 43)"
esi [esi],"rgb(171, 89, 44)"
push 62h,"rgb(171, 88, 45)"
[ebp+arg_4] esi,"rgb(171, 87, 46)"
ptr [edi+4],"rgb(171, 86, 47)"
[esi+10h] eax,"rgb(171, 85, 48)"
call ds:WideCharToMultiByte,"rgb(171, 84, 49)"
mov [ebp-0Ch],"rgb(170, 99, 35)"
edi 10h,"rgb(170, 98, 36)"
ptr [ebp+0],"rgb(170, 97, 37)"
[ecx+4] ebx,"rgb(170, 96, 38)"
edx [esp+arg_0],"rgb(170, 95, 39)"
[ebp+var_C] al,"rgb(170, 94, 40)"
eax ax,"rgb(170, 93, 41)"
push 75h,"rgb(170, 92, 42)"
and [ebp+var_8],"rgb(170, 91, 43)"
eax 3Fh,"rgb(170, 90, 44)"
ecx [ebp-20h],"rgb(170, 89, 45)"
esi [ebp+8],"rgb(170, 88, 46)"
ptr [ecx+10h],"rgb(170, 87, 47)"
call ds:RegCloseKey,"rgb(170, 86, 48)"
push 76h,"rgb(170, 85, 49)"
ebx [eax],"rgb(169, 99, 36)"
ptr [esp+18h+var_8],"rgb(169, 98, 37)"
ptr [esp+10h+var_4],"rgb(169, 97, 38)"
call ds:GetProcAddress,"rgb(169, 96, 39)"
eax 0Eh,"rgb(169, 95, 40)"
ecx [edx+8],"rgb(169, 94, 41)"
mov [esp+24h+var_10],"rgb(169, 93, 42)"
[ebp+var_20] 0,"rgb(169, 92, 43)"
edx 0FFFFFFFFh,"rgb(169, 91, 44)"
push 61h,"rgb(169, 90, 45)"
edx [esi+4],"rgb(169, 89, 46)"
mov [ebp+var_3C],"rgb(169, 88, 47)"
cl 20h,"rgb(169, 87, 48)"
push 59h,"rgb(169, 86, 49)"
push 7Eh,"rgb(168, 99, 37)"
push 100h,"rgb(168, 98, 38)"
ptr [ebx+0Ch],"rgb(168, 97, 39)"
esi 3Fh,"rgb(168, 96, 40)"
retn 1Ch,"rgb(168, 95, 41)"
movsx edx,"rgb(168, 94, 42)"
esi [ebp+var_C],"rgb(168, 93, 43)"
ptr [esp+10h],"rgb(168, 92, 44)"
esi 24h,"rgb(168, 91, 45)"
eax 17h,"rgb(168, 90, 46)"
ecx 18h,"rgb(168, 89, 47)"
offset CursorName,"rgb(168, 88, 48)"
eax [ecx+10h],"rgb(168, 87, 49)"
[ebp+var_8] edi,"rgb(167, 99, 38)"
ebx 3,"rgb(167, 98, 39)"
push 73h,"rgb(167, 97, 40)"
push 0FFFFFFF4h,"rgb(167, 96, 41)"
ptr [esi+20h],"rgb(167, 95, 42)"
ecx [ebp+var_28],"rgb(167, 94, 43)"
eax 2Ch,"rgb(167, 93, 44)"
ptr [ecx+70h],"rgb(167, 92, 45)"
mov [ebp+var_1],"rgb(167, 91, 46)"
ecx ds:0[eax*8],"rgb(167, 90, 47)"
[eax+0Ch] ecx,"rgb(167, 89, 48)"
eax 28h,"rgb(167, 88, 49)"
[ebp-14h] eax,"rgb(166, 99, 39)"
edi 20h,"rgb(166, 98, 40)"
eax 3Ch,"rgb(166, 97, 41)"
ah ah,"rgb(166, 96, 42)"
or [eax],"rgb(166, 95, 43)"
ecx [ebp+var_2C],"rgb(166, 94, 44)"
ecx [ebp+10h],"rgb(166, 93, 45)"
mov [esp+20h+var_10],"rgb(166, 92, 46)"
ptr [ebp-18h],"rgb(166, 91, 47)"
div ebx,"rgb(166, 90, 48)"
edi [eax],"rgb(166, 89, 49)"
al [edx],"rgb(165, 99, 40)"
eax 2Dh,"rgb(165, 98, 41)"
esi [ebp+arg_C],"rgb(165, 97, 42)"
not eax,"rgb(165, 96, 43)"
esi [ebp+var_1C],"rgb(165, 95, 44)"
[eax+8] 0,"rgb(165, 94, 45)"
push 0FFh,"rgb(165, 93, 46)"
cl dl,"rgb(165, 92, 47)"
[ebp+var_C] ebx,"rgb(165, 91, 48)"
[esp+14h+var_4] eax,"rgb(165, 90, 49)"
shl ebp,"rgb(164, 99, 41)"
ecx 14h,"rgb(164, 98, 42)"
ptr [ebp+14h],"rgb(164, 97, 43)"
eax 2Eh,"rgb(164, 96, 44)"
mov ah,"rgb(164, 95, 45)"
esp 30h,"rgb(164, 94, 46)"
eax [eax+10h],"rgb(164, 93, 47)"
edx [esp+8],"rgb(164, 92, 48)"
offset ClassName,"rgb(164, 91, 49)"
mov [esp+20h+var_C],"rgb(163, 99, 42)"
eax [ebp-8],"rgb(163, 98, 43)"
mov [ebp+arg_C],"rgb(163, 97, 44)"
cmp [ebp+var_18],"rgb(163, 96, 45)"
cmp [ecx],"rgb(163, 95, 46)"
ecx [ecx+4],"rgb(163, 94, 47)"
[ebp+var_8] edx,"rgb(163, 93, 48)"
eax [esp+0Ch+arg_0],"rgb(163, 92, 49)"
edx [ebp+var_20],"rgb(162, 99, 43)"
ebx 14h,"rgb(162, 98, 44)"
[ecx] offset,"rgb(162, 97, 45)"
[ebp+var_1C] edi,"rgb(162, 96, 46)"
eax [ebx+10h],"rgb(162, 95, 47)"
ptr [esi+64h],"rgb(162, 94, 48)"
call ds:InterlockedDecrement,"rgb(162, 93, 49)"
ptr [ebp+arg_0],"rgb(161, 99, 44)"
eax [esi+20h],"rgb(161, 98, 45)"
mov [esp+2Ch+var_2C],"rgb(161, 97, 46)"
[ebp+var_10] 0,"rgb(161, 96, 47)"
eax 25h,"rgb(161, 95, 48)"
inc [ebp+var_4],"rgb(161, 94, 49)"
eax [ebp+var_34],"rgb(160, 99, 45)"
[eax] dl,"rgb(160, 98, 46)"
push [ebp+hKey],"rgb(160, 97, 47)"
esp 5Ch,"rgb(160, 96, 48)"
[esi] ebx,"rgb(160, 95, 49)"
push [ebp+dwMapFlags],"rgb(159, 99, 46)"
eax 36h,"rgb(159, 98, 47)"
mov [esp+20h+var_8],"rgb(159, 97, 48)"
hInstance eax,"rgb(159, 96, 49)"
mov [esp+24h+var_C],"rgb(158, 99, 47)"
edx [ebx],"rgb(158, 98, 48)"
ptr [eax+1Ch],"rgb(158, 97, 49)"
edx [ebp+var_18],"rgb(157, 99, 48)"
ecx 30h,"rgb(157, 98, 49)"
push 0FFFFFFFAh,"rgb(156, 99, 49)"
jmp eax,"rgb(173, 99, 31)"
push 0FFFFFFF6h,"rgb(173, 98, 32)"
eax [ebp+var_38],"rgb(173, 97, 33)"
mov [esp+24h+var_8],"rgb(173, 96, 34)"
[ecx+8] eax,"rgb(173, 95, 35)"
ecx [esi+10h],"rgb(173, 94, 36)"
[esi+4] edi,"rgb(173, 93, 37)"
ecx [ebp+4],"rgb(173, 92, 38)"
[esi+8] edx,"rgb(173, 91, 39)"
[esi] bl,"rgb(173, 90, 40)"
call sub_40BE40,"rgb(173, 89, 41)"
ptr [esp+1Ch+var_4],"rgb(173, 88, 42)"
[ebp+arg_4] ebx,"rgb(173, 87, 43)"
eax [esp+18h+var_8],"rgb(173, 86, 44)"
ebx [ebp+var_8],"rgb(173, 85, 45)"
setnle dl,"rgb(173, 84, 46)"
[eax] 0FFFFFFFFh,"rgb(173, 83, 47)"
ecx 12h,"rgb(173, 82, 48)"
mov [esp+0],"rgb(173, 81, 49)"
[ebp+arg_8] eax,"rgb(172, 99, 32)"
[ebp+ms_exc.registration.TryLevel] edi,"rgb(172, 98, 33)"
ecx [ecx+0],"rgb(172, 97, 34)"
cmp [ebp+var_14],"rgb(172, 96, 35)"
[edx] 0,"rgb(172, 95, 36)"
call ds:lstrlenA,"rgb(172, 94, 37)"
eax 3Ah,"rgb(172, 93, 38)"
edi byte,"rgb(172, 92, 39)"
and word,"rgb(172, 91, 40)"
esp 44h,"rgb(172, 90, 41)"
call ds:MultiByteToWideChar,"rgb(172, 89, 42)"
eax 21h,"rgb(172, 88, 43)"
mov [ebp+var_44],"rgb(172, 87, 44)"
sub [ebp+var_4],"rgb(172, 86, 45)"
push [esp+4+arg_0],"rgb(172, 85, 46)"
edx [esi+8],"rgb(172, 84, 47)"
eax 400h,"rgb(172, 83, 48)"
mov [esp+24h+var_14],"rgb(172, 82, 49)"
mov [ebp+ms_exc.old_esp],"rgb(171, 99, 33)"
[ebp+ms_exc.old_esp] esp,"rgb(171, 98, 34)"
esi 7,"rgb(171, 97, 35)"
edi 14h,"rgb(171, 96, 36)"
eax 100h,"rgb(171, 95, 37)"
esp 40h,"rgb(171, 94, 38)"
dl [ecx],"rgb(171, 93, 39)"
esi 0Bh,"rgb(171, 92, 40)"
mov [esp+10h],"rgb(171, 91, 41)"
[esi+14h] 0,"rgb(171, 90, 42)"
ecx [ebp-2Ch],"rgb(171, 89, 43)"
push es,"rgb(171, 88, 44)"
eax 7Ah,"rgb(171, 87, 45)"
esi 18h,"rgb(171, 86, 46)"
[ebp+var_1C] esi,"rgb(171, 85, 47)"
ecx hInstance,"rgb(171, 84, 48)"
eax 1Ah,"rgb(171, 83, 49)"
ecx [esi+14h],"rgb(170, 99, 34)"
[esp+18h+var_8] eax,"rgb(170, 98, 35)"
[esi] al,"rgb(170, 97, 36)"
ecx [edi+8],"rgb(170, 96, 37)"
ecx [eax+10h],"rgb(170, 95, 38)"
faddp st(1),"rgb(170, 94, 39)"
ptr [ebp+arg_4+3],"rgb(170, 93, 40)"
esp 34h,"rgb(170, 92, 41)"
[ebp+var_4] bl,"rgb(170, 91, 42)"
push 0FFFFFFE0h,"rgb(170, 90, 43)"
ecx [esp+4+arg_0],"rgb(170, 89, 44)"
ecx [ebp+var_30],"rgb(170, 88, 45)"
[edi] edx,"rgb(170, 87, 46)"
dl [edx],"rgb(170, 86, 47)"
eax 1Dh,"rgb(170, 85, 48)"
[esi+4] ebx,"rgb(170, 84, 49)"
al [edi],"rgb(169, 99, 35)"
ecx [ebp-24h],"rgb(169, 98, 36)"
eax 38h,"rgb(169, 97, 37)"
esi [ecx],"rgb(169, 96, 38)"
