Term,RGB
mov [eax+54h],"rgb(10, 151, 157)"
ptr [edx-10h],"rgb(10, 150, 158)"
eax [ebp+var_4],"rgb(10, 149, 159)"
ptr [ebx+18h],"rgb(9, 159, 150)"
ebx 10h,"rgb(9, 158, 151)"
ptr [edx-8],"rgb(9, 157, 152)"
ptr [edx-4],"rgb(9, 156, 153)"
eax [edx+10h],"rgb(9, 155, 154)"
ptr [edx-0Ch],"rgb(9, 154, 155)"
ecx [esi+4],"rgb(9, 153, 156)"
mov [ecx+24h],"rgb(9, 152, 157)"
[ebp-4] edx,"rgb(9, 151, 158)"
mov [ecx+28h],"rgb(9, 150, 159)"
mov [ecx+0Ch],"rgb(8, 159, 151)"
call sub_401000,"rgb(8, 158, 152)"
ecx [esi+6Ch],"rgb(8, 157, 153)"
mov [eax+58h],"rgb(8, 156, 154)"
sub [ebp-4],"rgb(8, 155, 155)"
call ds:lstrlenA,"rgb(8, 154, 156)"
eax [edx],"rgb(8, 153, 157)"
call Sleep,"rgb(8, 152, 158)"
ebx [eax],"rgb(8, 151, 159)"
call LocalFree,"rgb(7, 159, 152)"
mov [eax+5Ch],"rgb(7, 158, 153)"
ptr [eax+88h],"rgb(7, 157, 154)"
eax [esi+74h],"rgb(7, 156, 155)"
ptr [ecx+10h],"rgb(7, 155, 156)"
esi [ebp+var_18],"rgb(7, 154, 157)"
ecx 0Ch,"rgb(7, 153, 158)"
eax [ebp-1Ch],"rgb(7, 152, 159)"
mov [eax+88h],"rgb(6, 159, 153)"
call ds:GetFocus,"rgb(6, 158, 154)"
edx 1Dh,"rgb(6, 157, 155)"
eax [edx-8],"rgb(6, 156, 156)"
mov [ebp-14h],"rgb(6, 155, 157)"
ecx [ebp-14h],"rgb(6, 154, 158)"
[eax+4] esi,"rgb(6, 153, 159)"
mov [ecx+34h],"rgb(5, 159, 154)"
mov [eax+78h],"rgb(5, 158, 155)"
bl dl,"rgb(5, 157, 156)"
[esi+60h] eax,"rgb(5, 156, 157)"
ebp edi,"rgb(5, 155, 158)"
mov [ecx+48h],"rgb(5, 154, 159)"
esi 3,"rgb(4, 159, 155)"
ecx [ecx+4],"rgb(4, 158, 156)"
ptr [esi+5Ch],"rgb(4, 157, 157)"
[ecx] al,"rgb(4, 156, 158)"
ptr [ecx-4],"rgb(4, 155, 159)"
ptr [ecx-8],"rgb(3, 159, 156)"
ptr [edx-18h],"rgb(3, 158, 157)"
ptr [edx-14h],"rgb(3, 157, 158)"
mov [ebp-2Ch],"rgb(3, 156, 159)"
edx 0Fh,"rgb(2, 159, 157)"
ecx 7,"rgb(2, 158, 158)"
sbb dword,"rgb(2, 157, 159)"
ptr [edx-1Ch],"rgb(1, 159, 158)"
ptr [ecx-1Ch],"rgb(1, 158, 159)"
call ds:UnmapViewOfFile,"rgb(0, 159, 159)"
edx 40h,"rgb(14, 159, 144)"
jmp eax,"rgb(14, 158, 145)"
eax [ebp+arg_4],"rgb(14, 157, 146)"
mov [ebp-24h],"rgb(14, 156, 147)"
edx [esi+4],"rgb(14, 155, 148)"
ecx [eax+3Ch],"rgb(14, 154, 149)"
eax [ecx+14h],"rgb(14, 153, 150)"
ptr [ebp-2Ch],"rgb(14, 152, 151)"
mov [ecx+44h],"rgb(14, 151, 152)"
eax [esi+1Ch],"rgb(14, 150, 153)"
ptr [esi+68h],"rgb(14, 149, 154)"
ptr [esi+74h],"rgb(14, 148, 155)"
xor dword,"rgb(14, 147, 156)"
[edi+14h] ebx,"rgb(14, 146, 157)"
ptr [edx+4],"rgb(14, 145, 158)"
ptr [edi+8],"rgb(14, 144, 159)"
ptr [eax+3Ch],"rgb(13, 159, 145)"
mov [ecx+60h],"rgb(13, 158, 146)"
eax [ebx+10h],"rgb(13, 157, 147)"
ptr [ecx+88h],"rgb(13, 156, 148)"
ptr [eax+ebx],"rgb(13, 155, 149)"
push 6,"rgb(13, 154, 150)"
eax 0FFFFFFFCh,"rgb(13, 153, 151)"
eax [edx-0Ch],"rgb(13, 152, 152)"
ebx [ebp-0Ch],"rgb(13, 151, 153)"
ebx [eax+8],"rgb(13, 150, 154)"
[ecx+14h] edx,"rgb(13, 149, 155)"
esi [ebp-0Ch],"rgb(13, 148, 156)"
esi 0FFFFFFFEh,"rgb(13, 147, 157)"
ptr [eax+1Ch],"rgb(13, 146, 158)"
ptr [ecx+90h],"rgb(13, 145, 159)"
edx [esi+18h],"rgb(12, 159, 146)"
push esp,"rgb(12, 158, 147)"
eax [ecx+18h],"rgb(12, 157, 148)"
retf,"rgb(12, 156, 149)"
[ebp-30h] esi,"rgb(12, 155, 150)"
ptr [esi+20h],"rgb(12, 154, 151)"
mov [ecx+4Ch],"rgb(12, 153, 152)"
mov [ecx+64h],"rgb(12, 152, 153)"
ptr [esi+78h],"rgb(12, 151, 154)"
[eax+14h] edx,"rgb(12, 150, 155)"
mov [ecx+68h],"rgb(12, 149, 156)"
push 9,"rgb(12, 148, 157)"
push 7,"rgb(12, 147, 158)"
mov [esi+30h],"rgb(12, 146, 159)"
[ecx+4] eax,"rgb(11, 159, 147)"
edx [eax+8],"rgb(11, 158, 148)"
ptr [esi+98h],"rgb(11, 157, 149)"
edi [ebx+14h],"rgb(11, 156, 150)"
[eax+18h] ecx,"rgb(11, 155, 151)"
ptr [esi+8Ch],"rgb(11, 154, 152)"
edi 0Fh,"rgb(11, 153, 153)"
[esi+20h] eax,"rgb(11, 152, 154)"
edx 0FFh,"rgb(11, 151, 155)"
ptr [esi+84h],"rgb(11, 150, 156)"
edi [edi],"rgb(11, 149, 157)"
[esi+58h] ebx,"rgb(11, 148, 158)"
and bl,"rgb(11, 147, 159)"
edi 2,"rgb(10, 159, 148)"
ptr [eax+90h],"rgb(10, 158, 149)"
[ebp-1Ch] eax,"rgb(10, 157, 150)"
ptr [ecx+20h],"rgb(10, 156, 151)"
ptr [ecx+30h],"rgb(10, 155, 152)"
ebx [esi+14h],"rgb(10, 154, 153)"
ptr [esi+0A0h],"rgb(10, 153, 154)"
shl dword,"rgb(10, 152, 155)"
eax [ebp-4],"rgb(10, 151, 156)"
ptr [eax+40h],"rgb(10, 150, 157)"
[eax+1Ch] edx,"rgb(10, 149, 158)"
mov [ebp-20h],"rgb(10, 148, 159)"
ecx [edx-0Ch],"rgb(9, 159, 149)"
ptr [ecx+28h],"rgb(9, 158, 150)"
bl cl,"rgb(9, 157, 151)"
ecx [esi+38h],"rgb(9, 156, 152)"
[esi+14h] ecx,"rgb(9, 155, 153)"
edx [esi-4],"rgb(9, 154, 154)"
eax 3Fh,"rgb(9, 153, 155)"
ptr [ebp-24h],"rgb(9, 152, 156)"
edi 10h,"rgb(9, 151, 157)"
call ds:GetProcessHeap,"rgb(9, 150, 158)"
esi [eax+8],"rgb(9, 149, 159)"
call ds:GlobalFree,"rgb(8, 159, 150)"
ptr [ecx+3Ch],"rgb(8, 158, 151)"
al 4,"rgb(8, 157, 152)"
mov [ecx+5Ch],"rgb(8, 156, 153)"
eax [ecx+10h],"rgb(8, 155, 154)"
ptr [esi+6Ch],"rgb(8, 154, 155)"
ecx [esi+74h],"rgb(8, 153, 156)"
mov [eax+0Ch],"rgb(8, 152, 157)"
push 3Fh,"rgb(8, 151, 158)"
mov [eax+8Ch],"rgb(8, 150, 159)"
[eax+38h] edx,"rgb(7, 159, 151)"
edi [esi+18h],"rgb(7, 158, 152)"
ebx 2,"rgb(7, 157, 153)"
ptr [esi+70h],"rgb(7, 156, 154)"
[eax+18h] edx,"rgb(7, 155, 155)"
[esi+6Ch] eax,"rgb(7, 154, 156)"
edi 20h,"rgb(7, 153, 157)"
ptr [ecx+84h],"rgb(7, 152, 158)"
ptr [ebx+8],"rgb(7, 151, 159)"
mov [ecx+6Ch],"rgb(6, 159, 152)"
ebx [ebp+var_18],"rgb(6, 158, 153)"
[eax+14h] ebx,"rgb(6, 157, 154)"
[eax] ebx,"rgb(6, 156, 155)"
ecx [ebp-18h],"rgb(6, 155, 156)"
mov [ebp-38h],"rgb(6, 154, 157)"
eax [ebp+var_8],"rgb(6, 153, 158)"
ptr [ecx-0Ch],"rgb(6, 152, 159)"
[esi+6Ch] ecx,"rgb(5, 159, 153)"
ptr [ecx-14h],"rgb(5, 158, 154)"
xor dl,"rgb(5, 157, 155)"
ptr [ecx-18h],"rgb(5, 156, 156)"
mov [ebp-34h],"rgb(5, 155, 157)"
ptr [ecx-10h],"rgb(5, 154, 158)"
ptr [ecx+eax],"rgb(5, 153, 159)"
[ebp-10h] ebx,"rgb(4, 159, 154)"
[ebp+var_8] eax,"rgb(4, 158, 155)"
ecx 0Fh,"rgb(4, 157, 156)"
[ebp-0Ch] eax,"rgb(4, 156, 157)"
[eax+3Ch] edx,"rgb(4, 155, 158)"
call ds:LoadLibraryExW,"rgb(4, 154, 159)"
edx [ebp-0Ch],"rgb(3, 159, 155)"
ptr [ecx+98h],"rgb(3, 158, 156)"
call sub_401050,"rgb(3, 157, 157)"
eax [ecx+6Ch],"rgb(3, 156, 158)"
ptr [ecx+1Ch],"rgb(3, 155, 159)"
ebx 5,"rgb(2, 159, 156)"
eax 0FFFFFFFBh,"rgb(2, 158, 157)"
mov [edi+4],"rgb(2, 157, 158)"
ptr [ebp-18h],"rgb(2, 156, 159)"
[ebp-38h] esi,"rgb(1, 159, 157)"
edi 1Fh,"rgb(1, 158, 158)"
ptr [esi+80h],"rgb(1, 157, 159)"
eax [esi+38h],"rgb(0, 159, 158)"
ecx [eax+70h],"rgb(0, 158, 159)"
edi [eax+4],"rgb(14, 159, 143)"
[ebp-24h] ecx,"rgb(14, 158, 144)"
eax [edx+4],"rgb(14, 157, 145)"
[eax] eax,"rgb(14, 156, 146)"
jmp ds:GetCurrentThreadId,"rgb(14, 155, 147)"
ptr [esi+50h],"rgb(14, 154, 148)"
ptr [ecx+40h],"rgb(14, 153, 149)"
ptr [esi+58h],"rgb(14, 152, 150)"
ecx [edx-10h],"rgb(14, 151, 151)"
ptr [ecx+8Ch],"rgb(14, 150, 152)"
call GetStdHandle,"rgb(14, 149, 153)"
call GetCurrentThreadId,"rgb(14, 148, 154)"
dl ah,"rgb(14, 147, 155)"
eax [esi+20h],"rgb(14, 146, 156)"
ptr [eax+30h],"rgb(14, 145, 157)"
ptr [eax+24h],"rgb(14, 144, 158)"
mov [ecx+70h],"rgb(14, 143, 159)"
sbb esi,"rgb(13, 159, 144)"
[ebp-0Ch] esi,"rgb(13, 158, 145)"
ptr [ecx+48h],"rgb(13, 157, 146)"
[ebp-28h] edi,"rgb(13, 156, 147)"
eax [esi+24h],"rgb(13, 155, 148)"
ptr [ecx+24h],"rgb(13, 154, 149)"
[ecx+10h] eax,"rgb(13, 153, 150)"
mov [esi+0Ch],"rgb(13, 152, 151)"
[ecx+70h] edx,"rgb(13, 151, 152)"
ptr [eax+2Ch],"rgb(13, 150, 153)"
eax [esi+60h],"rgb(13, 149, 154)"
ptr [ecx+34h],"rgb(13, 148, 155)"
call GetACP,"rgb(13, 147, 156)"
esi [ebp-20h],"rgb(13, 146, 157)"
edi [ebp-20h],"rgb(13, 145, 158)"
ptr [ebp-44h],"rgb(13, 144, 159)"
[eax+70h] ecx,"rgb(12, 159, 145)"
esi [esi],"rgb(12, 158, 146)"
ptr [ecx+0A0h],"rgb(12, 157, 147)"
pop ss,"rgb(12, 156, 148)"
[esi] al,"rgb(12, 155, 149)"
eax [ecx+1Ch],"rgb(12, 154, 150)"
add [eax],"rgb(12, 153, 151)"
sbb ebx,"rgb(12, 152, 152)"
mov [ecx+7Ch],"rgb(12, 151, 153)"
ptr [edx+0Ch],"rgb(12, 150, 154)"
mov [esi+3Ch],"rgb(12, 149, 155)"
eax [edx-10h],"rgb(12, 148, 156)"
ptr [ecx+78h],"rgb(12, 147, 157)"
mov [ecx+74h],"rgb(12, 146, 158)"
ptr [ecx+2Ch],"rgb(12, 145, 159)"
pop es,"rgb(11, 159, 146)"
sbb edi,"rgb(11, 158, 147)"
ptr [esi+7Ch],"rgb(11, 157, 148)"
ptr [ecx+44h],"rgb(11, 156, 149)"
ptr [eax+38h],"rgb(11, 155, 150)"
edx 7,"rgb(11, 154, 151)"
[edx] cl,"rgb(11, 153, 152)"
ecx [esi+5Ch],"rgb(11, 152, 153)"
eax [edi+0Ch],"rgb(11, 151, 154)"
[ecx+3Ch] eax,"rgb(11, 150, 155)"
ptr [edx+8],"rgb(11, 149, 156)"
push 64h,"rgb(11, 148, 157)"
[eax] cl,"rgb(11, 147, 158)"
al 8,"rgb(11, 146, 159)"
ecx [esi+48h],"rgb(10, 159, 147)"
mov dh,"rgb(10, 158, 148)"
ptr [eax+20h],"rgb(10, 157, 149)"
eax [esi+48h],"rgb(10, 156, 150)"
[esi+30h] ebx,"rgb(10, 155, 151)"
ecx [ebp-50h],"rgb(10, 154, 152)"
edx 1Ch,"rgb(10, 153, 153)"
ptr [edx+10h],"rgb(10, 152, 154)"
ebx [ecx],"rgb(10, 151, 155)"
ptr [ecx+60h],"rgb(10, 150, 156)"
edx [eax+4],"rgb(10, 149, 157)"
xlat,"rgb(10, 148, 158)"
[esi+74h] eax,"rgb(10, 147, 159)"
push 0Eh,"rgb(9, 159, 148)"
ptr [edx+18h],"rgb(9, 158, 149)"
ptr [ecx+68h],"rgb(9, 157, 150)"
[esi+4] eax,"rgb(9, 156, 151)"
[esi+74h] ecx,"rgb(9, 155, 152)"
eax [ebx+20h],"rgb(9, 154, 153)"
[esi+48h] eax,"rgb(9, 153, 154)"
eax [esi+0Ch],"rgb(9, 152, 155)"
clc,"rgb(9, 151, 156)"
ecx 0FFFFFFFFh,"rgb(9, 150, 157)"
[eax+4] edx,"rgb(9, 149, 158)"
[edi+14h] ecx,"rgb(9, 148, 159)"
[ebx+18h] eax,"rgb(8, 159, 149)"
[eax+34h] edx,"rgb(8, 158, 150)"
ptr [eax+48h],"rgb(8, 157, 151)"
[esi+70h] eax,"rgb(8, 156, 152)"
call ds:ReleaseMutex,"rgb(8, 155, 153)"
mov [eax+80h],"rgb(8, 154, 154)"
inc esp,"rgb(8, 153, 155)"
push 0Dh,"rgb(8, 152, 156)"
ptr [eax+28h],"rgb(8, 151, 157)"
ecx 5,"rgb(8, 150, 158)"
edi [eax],"rgb(8, 149, 159)"
[esi+6Ch] edx,"rgb(7, 159, 150)"
call ecx,"rgb(7, 158, 151)"
edx 5,"rgb(7, 157, 152)"
ecx 3Fh,"rgb(7, 156, 153)"
[esi+1Ch] ebx,"rgb(7, 155, 154)"
push 72h,"rgb(7, 154, 155)"
db 0,"rgb(7, 153, 156)"
[ebp+var_4] ecx,"rgb(7, 152, 157)"
eax 1Eh,"rgb(7, 151, 158)"
[ecx+0Ch] eax,"rgb(7, 150, 159)"
ptr [ecx+0Ch],"rgb(6, 159, 151)"
edi 0Ch,"rgb(6, 158, 152)"
ptr [eax+4Ch],"rgb(6, 157, 153)"
ptr [ecx+4Ch],"rgb(6, 156, 154)"
ptr [ecx+70h],"rgb(6, 155, 155)"
ptr [eax+44h],"rgb(6, 154, 156)"
mov [esi+50h],"rgb(6, 153, 157)"
ecx [eax+1Ch],"rgb(6, 152, 158)"
edx [esi+5Ch],"rgb(6, 151, 159)"
ptr [esi+60h],"rgb(5, 159, 152)"
ebx 7,"rgb(5, 158, 153)"
ecx [eax+2Ch],"rgb(5, 157, 154)"
ptr [ecx+54h],"rgb(5, 156, 155)"
mov [ebp-18h],"rgb(5, 155, 156)"
ecx 0Dh,"rgb(5, 154, 157)"
push 65h,"rgb(5, 153, 158)"
ptr [esi+30h],"rgb(5, 152, 159)"
ptr [ebp-1Ch],"rgb(4, 159, 153)"
[esi+8] eax,"rgb(4, 158, 154)"
push 0FFFFFFFEh,"rgb(4, 157, 155)"
mov [esi+4Ch],"rgb(4, 156, 156)"
[ebp-10h] eax,"rgb(4, 155, 157)"
[ebp-14h] eax,"rgb(4, 154, 158)"
[ecx+4] esi,"rgb(4, 153, 159)"
dl [ecx],"rgb(3, 159, 154)"
ptr [eax+34h],"rgb(3, 158, 155)"
mov [esi+54h],"rgb(3, 157, 156)"
ptr [ecx+80h],"rgb(3, 156, 157)"
[edi] esi,"rgb(3, 155, 158)"
eax [ebp-28h],"rgb(3, 154, 159)"
[eax+14h] edi,"rgb(2, 159, 155)"
[eax+60h] edx,"rgb(2, 158, 156)"
esi [edx],"rgb(2, 157, 157)"
ecx [ecx],"rgb(2, 156, 158)"
[eax+60h] ecx,"rgb(2, 155, 159)"
ecx [eax+18h],"rgb(1, 159, 156)"
mov [esi+44h],"rgb(1, 158, 157)"
call ds:CloseHandle,"rgb(1, 157, 158)"
ptr [eax+78h],"rgb(1, 156, 159)"
edx 20h,"rgb(0, 159, 157)"
edx 6,"rgb(0, 158, 158)"
aaa,"rgb(0, 157, 159)"
ptr [eax+54h],"rgb(14, 159, 142)"
ecx 44h,"rgb(14, 158, 143)"
esi [eax+88h],"rgb(14, 157, 144)"
ecx [eax+24h],"rgb(14, 156, 145)"
neg ebx,"rgb(14, 155, 146)"
eax [eax+28h],"rgb(14, 154, 147)"
[ecx] bl,"rgb(14, 153, 148)"
ptr [ebp-28h],"rgb(14, 152, 149)"
ptr [eax+68h],"rgb(14, 151, 150)"
ptr [ecx+74h],"rgb(14, 150, 151)"
[ebp-4] esi,"rgb(14, 149, 152)"
esi [ebp-1Ch],"rgb(14, 148, 153)"
[ebp-18h] eax,"rgb(14, 147, 154)"
eax [edi+8],"rgb(14, 146, 155)"
ebx 0FFFFFFFEh,"rgb(14, 145, 156)"
sahf,"rgb(14, 144, 157)"
ecx 6,"rgb(14, 143, 158)"
ptr [eax+50h],"rgb(14, 142, 159)"
eax [ebp-18h],"rgb(13, 159, 143)"
[ecx+8] eax,"rgb(13, 158, 144)"
al 0,"rgb(13, 157, 145)"
call lstrlenW,"rgb(13, 156, 146)"
[eax+14h] esi,"rgb(13, 155, 147)"
al 2,"rgb(13, 154, 148)"
ptr [ecx+6Ch],"rgb(13, 153, 149)"
[esi+14h] edx,"rgb(13, 152, 150)"
ecx [eax+60h],"rgb(13, 151, 151)"
edx [esi+40h],"rgb(13, 150, 152)"
mov [edi+8],"rgb(13, 149, 153)"
ecx [ebp-0Ch],"rgb(13, 148, 154)"
call ds:lstrlenW,"rgb(13, 147, 155)"
eax [esi+70h],"rgb(13, 146, 156)"
ptr [ecx+5Ch],"rgb(13, 145, 157)"
edx [edx],"rgb(13, 144, 158)"
[edx] eax,"rgb(13, 143, 159)"
push 24h,"rgb(12, 159, 144)"
shl cl,"rgb(12, 158, 145)"
[esi+1Ch] edi,"rgb(12, 157, 146)"
ebx [eax+14h],"rgb(12, 156, 147)"
ecx [esi+54h],"rgb(12, 155, 148)"
eax [esi+68h],"rgb(12, 154, 149)"
ecx 60h,"rgb(12, 153, 150)"
ecx [eax+28h],"rgb(12, 152, 151)"
ecx [edx],"rgb(12, 151, 152)"
[ebp-20h] ecx,"rgb(12, 150, 153)"
ptr [ebx+4],"rgb(12, 149, 154)"
ecx [eax+48h],"rgb(12, 148, 155)"
ecx [eax+20h],"rgb(12, 147, 156)"
ecx [eax+44h],"rgb(12, 146, 157)"
0 0,"rgb(12, 145, 158)"
[ebp-34h] edx,"rgb(12, 144, 159)"
[ebp-8] ebx,"rgb(11, 159, 145)"
al [eax],"rgb(11, 158, 146)"
[esi+68h] eax,"rgb(11, 157, 147)"
[ecx+30h] eax,"rgb(11, 156, 148)"
[ebp-1Ch] ecx,"rgb(11, 155, 149)"
ecx [edx+0Ch],"rgb(11, 154, 150)"
push 0Ah,"rgb(11, 153, 151)"
[ebp-14h] ecx,"rgb(11, 152, 152)"
ptr [edi+4],"rgb(11, 151, 153)"
edx [esi+38h],"rgb(11, 150, 154)"
eax 1Dh,"rgb(11, 149, 155)"
ecx [eax+30h],"rgb(11, 148, 156)"
[ebp-0Ch] edi,"rgb(11, 147, 157)"
edi [esi+4],"rgb(11, 146, 158)"
push 74h,"rgb(11, 145, 159)"
eax [ecx+20h],"rgb(10, 159, 146)"
eax [ecx+0Ch],"rgb(10, 158, 147)"
ptr [esi+64h],"rgb(10, 157, 148)"
ptr [eax+74h],"rgb(10, 156, 149)"
bl [ecx],"rgb(10, 155, 150)"
[eax+64h] ecx,"rgb(10, 154, 151)"
al 20h,"rgb(10, 153, 152)"
[esi+38h] edi,"rgb(10, 152, 153)"
esi [eax+4],"rgb(10, 151, 154)"
edx [ebp-10h],"rgb(10, 150, 155)"
ptr [eax+7Ch],"rgb(10, 149, 156)"
ecx [esi+58h],"rgb(10, 148, 157)"
[esi+74h] edx,"rgb(10, 147, 158)"
[ecx] 0,"rgb(10, 146, 159)"
[esi+64h] eax,"rgb(9, 159, 147)"
ptr [ecx+64h],"rgb(9, 158, 148)"
edx 0FFFFFFF4h,"rgb(9, 157, 149)"
ptr [eax+58h],"rgb(9, 156, 150)"
[ebp+var_20] ebx,"rgb(9, 155, 151)"
ptr [eax+60h],"rgb(9, 154, 152)"
eax 100h,"rgb(9, 153, 153)"
jmp ds:GetStdHandle,"rgb(9, 152, 154)"
edx [ecx+8],"rgb(9, 151, 155)"
ecx [eax+74h],"rgb(9, 150, 156)"
ptr [esi+4Ch],"rgb(9, 149, 157)"
edi [ebp-0Ch],"rgb(9, 148, 158)"
eax [edx-4],"rgb(9, 147, 159)"
edi [ebp-28h],"rgb(8, 159, 148)"
ptr [eax+64h],"rgb(8, 158, 149)"
ecx [eax+4Ch],"rgb(8, 157, 150)"
ptr [eax+5Ch],"rgb(8, 156, 151)"
ecx [eax+54h],"rgb(8, 155, 152)"
esi [ebp-10h],"rgb(8, 154, 153)"
ptr [edx+1Ch],"rgb(8, 153, 154)"
ecx [eax+38h],"rgb(8, 152, 155)"
mov [ebp+var_24],"rgb(8, 151, 156)"
jmp ds:SetLastError,"rgb(8, 150, 157)"
[esi+60h] edx,"rgb(8, 149, 158)"
[eax+1Ch] ecx,"rgb(8, 148, 159)"
jmp ds:GetModuleHandleA,"rgb(7, 159, 149)"
al 10h,"rgb(7, 158, 150)"
[eax+6Ch] ecx,"rgb(7, 157, 151)"
ecx [eax+34h],"rgb(7, 156, 152)"
eax 0FFFFFFF8h,"rgb(7, 155, 153)"
ecx [ebx],"rgb(7, 154, 154)"
ecx [eax+50h],"rgb(7, 153, 155)"
eax [ecx+40h],"rgb(7, 152, 156)"
[eax] al,"rgb(7, 151, 157)"
[ebp+var_1C] eax,"rgb(7, 150, 158)"
jmp ds:TlsGetValue,"rgb(7, 149, 159)"
[eax+20h] ecx,"rgb(6, 159, 150)"
mov [ecx+80h],"rgb(6, 158, 151)"
edi 7,"rgb(6, 157, 152)"
edi [esi+8],"rgb(6, 156, 153)"
[esi] cl,"rgb(6, 155, 154)"
ptr [edi+0Ch],"rgb(6, 154, 155)"
[edx] ecx,"rgb(6, 153, 156)"
call ds:LocalFree,"rgb(6, 152, 157)"
add [eax+eax],"rgb(6, 151, 158)"
eax 0FFFFFFFAh,"rgb(6, 150, 159)"
or bh,"rgb(5, 159, 151)"
[eax+50h] ecx,"rgb(5, 158, 152)"
esi [ecx+18h],"rgb(5, 157, 153)"
[eax+40h] ecx,"rgb(5, 156, 154)"
[eax+44h] edx,"rgb(5, 155, 155)"
edi [ebx],"rgb(5, 154, 156)"
[ebp+var_20] eax,"rgb(5, 153, 157)"
ecx [eax+5Ch],"rgb(5, 152, 158)"
ecx [eax+68h],"rgb(5, 151, 159)"
edx [edi],"rgb(4, 159, 152)"
ecx [esi+44h],"rgb(4, 158, 153)"
sbb al,"rgb(4, 157, 154)"
[eax+10h] ecx,"rgb(4, 156, 155)"
eax 17h,"rgb(4, 155, 156)"
eax [edi+14h],"rgb(4, 154, 157)"
[eax+88h] ecx,"rgb(4, 153, 158)"
push 6Eh,"rgb(4, 152, 159)"
[eax+68h] edx,"rgb(3, 159, 153)"
call edx,"rgb(3, 158, 154)"
[esi+60h] ecx,"rgb(3, 157, 155)"
ecx [eax+40h],"rgb(3, 156, 156)"
ecx [eax+6Ch],"rgb(3, 155, 157)"
[eax+64h] edx,"rgb(3, 154, 158)"
cl [esi],"rgb(3, 153, 159)"
[eax+48h] ecx,"rgb(2, 159, 154)"
[eax+8Ch] ecx,"rgb(2, 158, 155)"
[eax+28h] edx,"rgb(2, 157, 156)"
ptr [edx+eax],"rgb(2, 156, 157)"
ecx [esi+60h],"rgb(2, 155, 158)"
cl [edx],"rgb(2, 154, 159)"
[eax+10h] edx,"rgb(1, 159, 155)"
[eax+4Ch] ecx,"rgb(1, 158, 156)"
[eax+24h] ecx,"rgb(1, 157, 157)"
mov [ecx+84h],"rgb(1, 156, 158)"
mov [ecx+88h],"rgb(1, 155, 159)"
ecx [eax+64h],"rgb(0, 159, 156)"
ptr [ecx+7Ch],"rgb(0, 158, 157)"
esi [ecx+4],"rgb(0, 157, 158)"
eax 0FFFFFFF7h,"rgb(0, 156, 159)"
[esi+64h] edx,"rgb(14, 159, 141)"
push 6Fh,"rgb(14, 158, 142)"
[eax+4] edi,"rgb(14, 157, 143)"
ecx 29h,"rgb(14, 156, 144)"
ecx [eax+58h],"rgb(14, 155, 145)"
eax 0FFFFFFFDh,"rgb(14, 154, 146)"
edx [eax+10h],"rgb(14, 153, 147)"
esi 0Ch,"rgb(14, 152, 148)"
[eax+74h] edx,"rgb(14, 151, 149)"
ptr [edx+14h],"rgb(14, 150, 150)"
al 4Ah,"rgb(14, 149, 151)"
edi [esi],"rgb(14, 148, 152)"
[eax+44h] ecx,"rgb(14, 147, 153)"
edx [esi+44h],"rgb(14, 146, 154)"
call ds:GlobalUnlock,"rgb(14, 145, 155)"
[esi+18h] eax,"rgb(14, 144, 156)"
retn 20h,"rgb(14, 143, 157)"
ebx [eax+4],"rgb(14, 142, 158)"
[eax+28h] ecx,"rgb(14, 141, 159)"
edi 3,"rgb(13, 159, 142)"
[eax+68h] ecx,"rgb(13, 158, 143)"
[eax+30h] edx,"rgb(13, 157, 144)"
[ecx+2Ch] eax,"rgb(13, 156, 145)"
edx 1Bh,"rgb(13, 155, 146)"
eax [edx-1Ch],"rgb(13, 154, 147)"
eax 0FFFFFFF4h,"rgb(13, 153, 148)"
push ss,"rgb(13, 152, 149)"
mov [eax+98h],"rgb(13, 151, 150)"
mov ch,"rgb(13, 150, 151)"
eax 0FFFFFFF9h,"rgb(13, 149, 152)"
mov [ecx+8Ch],"rgb(13, 148, 153)"
sub byte,"rgb(13, 147, 154)"
[eax+54h] ecx,"rgb(13, 146, 155)"
push 69h,"rgb(13, 145, 156)"
[eax+4Ch] edx,"rgb(13, 144, 157)"
ptr [ecx+0A8h],"rgb(13, 143, 158)"
[eax+58h] ecx,"rgb(13, 142, 159)"
eax [ebp+var_20],"rgb(12, 159, 143)"
fcom dword,"rgb(12, 158, 144)"
edi [ecx],"rgb(12, 157, 145)"
[eax+6Ch] edx,"rgb(12, 156, 146)"
eax [eax+ecx],"rgb(12, 155, 147)"
[ebp+var_14] esi,"rgb(12, 154, 148)"
ptr [eax+esi],"rgb(12, 153, 149)"
ptr [eax+6Ch],"rgb(12, 152, 150)"
[eax+48h] edx,"rgb(12, 151, 151)"
edx [edi+4],"rgb(12, 150, 152)"
[eax+70h] edx,"rgb(12, 149, 153)"
[ecx] 50h,"rgb(12, 148, 154)"
[eax+2Ch] ecx,"rgb(12, 147, 155)"
eax 64h,"rgb(12, 146, 156)"
eax 0FFFFFFF6h,"rgb(12, 145, 157)"
ptr [eax+0Ch],"rgb(12, 144, 158)"
ecx [esi+10h],"rgb(12, 143, 159)"
push 63h,"rgb(11, 159, 144)"
xor ch,"rgb(11, 158, 145)"
and bh,"rgb(11, 157, 146)"
esi 0FFFFFFF0h,"rgb(11, 156, 147)"
ptr [eax-4],"rgb(11, 155, 148)"
edx [ebp+arg_8],"rgb(11, 154, 149)"
