Term,RGB
ecx [edx+8],"rgb(54, 184, 47)"
sbb edi,"rgb(54, 183, 48)"
[ebp+var_20] esi,"rgb(54, 182, 49)"
ecx [ecx+4],"rgb(53, 199, 33)"
[ebp+var_20] edi,"rgb(53, 198, 34)"
eax [esi+20h],"rgb(53, 197, 35)"
eax [ebx+10h],"rgb(53, 196, 36)"
esi [ebp+var_8],"rgb(53, 195, 37)"
dd 0D7h,"rgb(53, 194, 38)"
edx [ebp+var_18],"rgb(53, 193, 39)"
esi [ecx],"rgb(53, 192, 40)"
ptr [esi+28h],"rgb(53, 191, 41)"
[ebp+var_8] edx,"rgb(53, 190, 42)"
[ebp+var_1C] edx,"rgb(53, 189, 43)"
esi [ebp+var_C],"rgb(53, 188, 44)"
push 18h,"rgb(53, 187, 45)"
ecx [esi+10h],"rgb(53, 186, 46)"
[ebp+var_1C] ebx,"rgb(53, 185, 47)"
edx 20h,"rgb(53, 184, 48)"
[esi+8] edx,"rgb(53, 183, 49)"
edi [eax],"rgb(52, 199, 34)"
push 40001h,"rgb(52, 198, 35)"
and [ebp+var_8],"rgb(52, 197, 36)"
call ds:LoadLibraryExW,"rgb(52, 196, 37)"
mov [esi+1Ch],"rgb(52, 195, 38)"
[esi+4] edi,"rgb(52, 194, 39)"
[ebp+var_C] ebx,"rgb(52, 193, 40)"
[ebp+var_8] esi,"rgb(52, 192, 41)"
call ds:LoadLibraryA,"rgb(52, 191, 42)"
[esi] ebx,"rgb(52, 190, 43)"
esi [ebp+var_4],"rgb(52, 189, 44)"
ptr [esp],"rgb(52, 188, 45)"
[eax+8] edx,"rgb(52, 187, 46)"
esi 1Fh,"rgb(52, 186, 47)"
edx [esi+8],"rgb(52, 185, 48)"
esi 10h,"rgb(52, 184, 49)"
ptr [ecx+20h],"rgb(51, 199, 35)"
edi [ebp+var_4],"rgb(51, 198, 36)"
edi 8,"rgb(51, 197, 37)"
[esi] al,"rgb(51, 196, 38)"
ecx [esi+14h],"rgb(51, 195, 39)"
call GetCurrentThreadId,"rgb(51, 194, 40)"
[edi] edx,"rgb(51, 193, 41)"
ecx [edi+8],"rgb(51, 192, 42)"
mov [ebp+var_44],"rgb(51, 191, 43)"
ptr [edx+8],"rgb(51, 190, 44)"
ebp edi,"rgb(51, 189, 45)"
[ebp+var_14] ebx,"rgb(51, 188, 46)"
edi [esi+4],"rgb(51, 187, 47)"
ptr [esi+30h],"rgb(51, 186, 48)"
ptr [edx+4],"rgb(51, 185, 49)"
[ebx+8] eax,"rgb(50, 199, 36)"
offset __ImageBase,"rgb(50, 198, 37)"
[eax] dl,"rgb(50, 197, 38)"
push 30h,"rgb(50, 196, 39)"
call GetACP,"rgb(50, 195, 40)"
esi 0Ch,"rgb(50, 194, 41)"
[ecx+8] eax,"rgb(50, 193, 42)"
call GetStdHandle,"rgb(50, 192, 43)"
[ebx+8] edx,"rgb(50, 191, 44)"
ptr [esi+2Ch],"rgb(50, 190, 45)"
edi esp,"rgb(50, 189, 46)"
call ds:ReleaseMutex,"rgb(50, 188, 47)"
ecx [ebp-20h],"rgb(50, 187, 48)"
2 dup(0),"rgb(50, 186, 49)"
[ebp-10h] eax,"rgb(54, 199, 31)"
[esi] bl,"rgb(54, 198, 32)"
ptr [esi+44h],"rgb(54, 197, 33)"
eax [edi+0Ch],"rgb(54, 196, 34)"
ptr [eax+20h],"rgb(54, 195, 35)"
mov [esi+20h],"rgb(54, 194, 36)"
[edx] al,"rgb(54, 193, 37)"
ptr [esi+40h],"rgb(54, 192, 38)"
edi [ecx],"rgb(54, 191, 39)"
edx [edi],"rgb(54, 190, 40)"
mov [ebp+var_40],"rgb(54, 189, 41)"
[ebp+var_10] ebx,"rgb(54, 188, 42)"
[ebp+var_20] ebx,"rgb(54, 187, 43)"
ebx 0FFFFFFFFh,"rgb(54, 186, 44)"
edx [ecx+0Ch],"rgb(54, 185, 45)"
eax [eax+edi],"rgb(54, 184, 46)"
eax [ebp+var_34],"rgb(54, 183, 47)"
[esi+4] ebx,"rgb(54, 182, 48)"
dd rva,"rgb(54, 181, 49)"
edx [ebx+4],"rgb(53, 199, 32)"
ptr [esi+38h],"rgb(53, 198, 33)"
[ebp+var_2C] eax,"rgb(53, 197, 34)"
[ebp+var_8] edi,"rgb(53, 196, 35)"
eax [esi+24h],"rgb(53, 195, 36)"
[esi+8] edi,"rgb(53, 194, 37)"
[ebx+0Ch] eax,"rgb(53, 193, 38)"
[ecx+4] edx,"rgb(53, 192, 39)"
or ah,"rgb(53, 191, 40)"
ecx [ebp+var_30],"rgb(53, 190, 41)"
eax [eax+28h],"rgb(53, 189, 42)"
edi [ebx],"rgb(53, 188, 43)"
dl [ecx],"rgb(53, 187, 44)"
eax [ebx+0Ch],"rgb(53, 186, 45)"
ptr [esi+34h],"rgb(53, 185, 46)"
add [ebp+var_4],"rgb(53, 184, 47)"
eax 100h,"rgb(53, 183, 48)"
eax [ebp-18h],"rgb(53, 182, 49)"
ecx 7,"rgb(52, 199, 33)"
ecx [eax+3Ch],"rgb(52, 198, 34)"
[ebp+var_14] edx,"rgb(52, 197, 35)"
ebx [ebp+var_20],"rgb(52, 196, 36)"
dd 2,"rgb(52, 195, 37)"
esp 0FFFFFFF8h,"rgb(52, 194, 38)"
ptr [esi+50h],"rgb(52, 193, 39)"
ptr [ebp-18h],"rgb(52, 192, 40)"
ebx 10h,"rgb(52, 191, 41)"
push [ebp+var_C],"rgb(52, 190, 42)"
ptr [edi+10h],"rgb(52, 189, 43)"
ebx [ebp+var_8],"rgb(52, 188, 44)"
eax [edi+10h],"rgb(52, 187, 45)"
eax [ecx+0Ch],"rgb(52, 186, 46)"
call ds:LocalFree,"rgb(52, 185, 47)"
ptr [edi+0Ch],"rgb(52, 184, 48)"
eax 0Bh,"rgb(52, 183, 49)"
[ebp+var_C] esi,"rgb(51, 199, 34)"
ecx [esi+18h],"rgb(51, 198, 35)"
[edi] esi,"rgb(51, 197, 36)"
[ebp+var_10] esi,"rgb(51, 196, 37)"
esi [ebp+var_10],"rgb(51, 195, 38)"
edi [esi+8],"rgb(51, 194, 39)"
ecx [ebx+8],"rgb(51, 193, 40)"
eax [ebp+var_38],"rgb(51, 192, 41)"
edx [eax+0Ch],"rgb(51, 191, 42)"
mov [ebp-18h],"rgb(51, 190, 43)"
[ebp+var_10] 0,"rgb(51, 189, 44)"
ebx 14h,"rgb(51, 188, 45)"
[ebp+var_30] eax,"rgb(51, 187, 46)"
rep call,"rgb(51, 186, 47)"
esi 0Fh,"rgb(51, 185, 48)"
al [edi],"rgb(51, 184, 49)"
eax [esi+2Ch],"rgb(50, 199, 35)"
[ebp+var_10] edx,"rgb(50, 198, 36)"
mov [esi+2Ch],"rgb(50, 197, 37)"
ptr [esi+5Ch],"rgb(50, 196, 38)"
[ebp+var_4] 2,"rgb(50, 195, 39)"
ptr [esi+3Ch],"rgb(50, 194, 40)"
ebx 3,"rgb(50, 193, 41)"
edi 20h,"rgb(50, 192, 42)"
[eax] 1,"rgb(50, 191, 43)"
[ebp+var_20] ecx,"rgb(50, 190, 44)"
edi 10h,"rgb(50, 189, 45)"
[esi+8] ebx,"rgb(50, 188, 46)"
ah 40h,"rgb(50, 187, 47)"
edx 5,"rgb(50, 186, 48)"
[ebp+var_C] edi,"rgb(50, 185, 49)"
pushf,"rgb(54, 199, 30)"
[ebp+var_1C] ecx,"rgb(54, 198, 31)"
[ecx] edi,"rgb(54, 197, 32)"
push 11h,"rgb(54, 196, 33)"
call ds:GetCurrentThreadId,"rgb(54, 195, 34)"
ecx [ebp+var_34],"rgb(54, 194, 35)"
[ebp+var_14] 0,"rgb(54, 193, 36)"
ptr [eax+28h],"rgb(54, 192, 37)"
push 1Ch,"rgb(54, 191, 38)"
[ecx] al,"rgb(54, 190, 39)"
mov [esi+24h],"rgb(54, 189, 40)"
[esi+4] ecx,"rgb(54, 188, 41)"
ptr [eax+2Ch],"rgb(54, 187, 42)"
al 20h,"rgb(54, 186, 43)"
[ebp+var_18] 0,"rgb(54, 185, 44)"
push 6B4h,"rgb(54, 184, 45)"
ptr [esi+4Ch],"rgb(54, 183, 46)"
[ebp-14h] eax,"rgb(54, 182, 47)"
eax 0FFFFFFF0h,"rgb(54, 181, 48)"
edi [ebp+var_C],"rgb(54, 180, 49)"
ptr [esi+48h],"rgb(53, 199, 31)"
[ebp+var_14] ecx,"rgb(53, 198, 32)"
push [ebp+var_1C],"rgb(53, 197, 33)"
esi [ecx+4],"rgb(53, 196, 34)"
eax 0Ah,"rgb(53, 195, 35)"
mov [edx+8],"rgb(53, 194, 36)"
mov [ebp+var_48],"rgb(53, 193, 37)"
push 0FFFFFFFEh,"rgb(53, 192, 38)"
eax [esi+30h],"rgb(53, 191, 39)"
ecx [ebp-24h],"rgb(53, 190, 40)"
[ebp+var_C] edx,"rgb(53, 189, 41)"
[esi] edx,"rgb(53, 188, 42)"
edx dword,"rgb(53, 187, 43)"
eax [esi+3Ch],"rgb(53, 186, 44)"
[ecx] esi,"rgb(53, 185, 45)"
edi 0Fh,"rgb(53, 184, 46)"
push 64h,"rgb(53, 183, 47)"
ptr [ebx+18h],"rgb(53, 182, 48)"
edx [ebp+var_24],"rgb(53, 181, 49)"
eax 9,"rgb(52, 199, 32)"
eax [edx+8],"rgb(52, 198, 33)"
and [ebp+var_C],"rgb(52, 197, 34)"
ecx [esi+20h],"rgb(52, 196, 35)"
esi [ebp+var_20],"rgb(52, 195, 36)"
and [ecx],"rgb(52, 194, 37)"
mov [ebp-20h],"rgb(52, 193, 38)"
[esp] ebx,"rgb(52, 192, 39)"
edx [esi+0Ch],"rgb(52, 191, 40)"
esi [edi+0Ch],"rgb(52, 190, 41)"
esi 20h,"rgb(52, 189, 42)"
ecx 0Fh,"rgb(52, 188, 43)"
[ebp-4] ebx,"rgb(52, 187, 44)"
[esi+14h] eax,"rgb(52, 186, 45)"
[edi+8] edx,"rgb(52, 185, 46)"
[edi] ebx,"rgb(52, 184, 47)"
push [ebp+var_20],"rgb(52, 183, 48)"
ecx [ebp-28h],"rgb(52, 182, 49)"
and esp,"rgb(51, 199, 33)"
[ebp+var_18] ebx,"rgb(51, 198, 34)"
eax [esi+44h],"rgb(51, 197, 35)"
[ebp+var_18] ecx,"rgb(51, 196, 36)"
al 2,"rgb(51, 195, 37)"
esi 0FFFFFFF0h,"rgb(51, 194, 38)"
[ebp+var_18] esi,"rgb(51, 193, 39)"
ecx [esi-20h],"rgb(51, 192, 40)"
ptr [esi+70h],"rgb(51, 191, 41)"
add [ebp+var_8],"rgb(51, 190, 42)"
cl [edx],"rgb(51, 189, 43)"
eax [esi+28h],"rgb(51, 188, 44)"
edi [ebp+var_10],"rgb(51, 187, 45)"
[edi+4] eax,"rgb(51, 186, 46)"
and cl,"rgb(51, 185, 47)"
push 1Fh,"rgb(51, 184, 48)"
ptr [edx+0Ch],"rgb(51, 183, 49)"
ptr [esi+54h],"rgb(50, 199, 34)"
[ebp+var_14] esi,"rgb(50, 198, 35)"
and [ebp+var_1C],"rgb(50, 197, 36)"
esi [ebx],"rgb(50, 196, 37)"
[ebp+var_20] edx,"rgb(50, 195, 38)"
edi [ebp+var_1C],"rgb(50, 194, 39)"
edx 1Ch,"rgb(50, 193, 40)"
eax [esi+34h],"rgb(50, 192, 41)"
add [ebp+var_18],"rgb(50, 191, 42)"
ptr [edx+14h],"rgb(50, 190, 43)"
edx [edi+4],"rgb(50, 189, 44)"
mov [esi+30h],"rgb(50, 188, 45)"
eax [edx-4],"rgb(50, 187, 46)"
ptr [esi+6Ch],"rgb(50, 186, 47)"
ptr [esi+58h],"rgb(50, 185, 48)"
eax 0Fh,"rgb(50, 184, 49)"
push 22h,"rgb(54, 199, 29)"
ptr [ecx+24h],"rgb(54, 198, 30)"
call ds:GlobalUnlock,"rgb(54, 197, 31)"
[esi+8] ecx,"rgb(54, 196, 32)"
ptr [ebx+10h],"rgb(54, 195, 33)"
[ebp-10h] esi,"rgb(54, 194, 34)"
ptr [esi+60h],"rgb(54, 193, 35)"
ebx [ebx],"rgb(54, 192, 36)"
eax [ebp+var_3C],"rgb(54, 191, 37)"
ebx [edx],"rgb(54, 190, 38)"
mov [ebp+var_4C],"rgb(54, 189, 39)"
add [ebp+var_1C],"rgb(54, 188, 40)"
ecx [eax+14h],"rgb(54, 187, 41)"
ecx [esi+1Ch],"rgb(54, 186, 42)"
ptr [eax+30h],"rgb(54, 185, 43)"
or [eax],"rgb(54, 184, 44)"
edx [eax+10h],"rgb(54, 183, 45)"
esi [eax+4],"rgb(54, 182, 46)"
mul dword,"rgb(54, 181, 47)"
mov [ebp-0Ch],"rgb(54, 180, 48)"
push [ebp+var_10],"rgb(54, 179, 49)"
esi [edi+4],"rgb(53, 199, 30)"
ebx [eax+8],"rgb(53, 198, 31)"
[ebp+0] al,"rgb(53, 197, 32)"
ptr [eax+1],"rgb(53, 196, 33)"
cl [esi],"rgb(53, 195, 34)"
eax 78h,"rgb(53, 194, 35)"
edi [ebp+var_8],"rgb(53, 193, 36)"
ptr [eax+38h],"rgb(53, 192, 37)"
push [ebp+var_14],"rgb(53, 191, 38)"
ecx 14h,"rgb(53, 190, 39)"
ptr [edi+18h],"rgb(53, 189, 40)"
ecx [ebp-2Ch],"rgb(53, 188, 41)"
mov [eax+18h],"rgb(53, 187, 42)"
stosb,"rgb(53, 186, 43)"
esi [edi],"rgb(53, 185, 44)"
[esp] esi,"rgb(53, 184, 45)"
eax [ebp-20h],"rgb(53, 183, 46)"
esi [ecx+8],"rgb(53, 182, 47)"
push 0Eh,"rgb(53, 181, 48)"
[ebp+arg_4] edx,"rgb(53, 180, 49)"
eax [esi+40h],"rgb(52, 199, 31)"
ecx [edx-20h],"rgb(52, 198, 32)"
and [ebp+var_20],"rgb(52, 197, 33)"
ptr [esi+68h],"rgb(52, 196, 34)"
al 80h,"rgb(52, 195, 35)"
al 8,"rgb(52, 194, 36)"
eax 0FFFFFFF4h,"rgb(52, 193, 37)"
ptr [edx+10h],"rgb(52, 192, 38)"
esi 0FFFFFFE0h,"rgb(52, 191, 39)"
[ebp+var_24] 0,"rgb(52, 190, 40)"
ebx [ebp+var_C],"rgb(52, 189, 41)"
mov [ebp+var_50],"rgb(52, 188, 42)"
ptr [ecx+28h],"rgb(52, 187, 43)"
ebx [edi],"rgb(52, 186, 44)"
mov [ebp+var_54],"rgb(52, 185, 45)"
mov [ecx+10h],"rgb(52, 184, 46)"
ptr [ecx+30h],"rgb(52, 183, 47)"
[eax+4] esi,"rgb(52, 182, 48)"
[ecx+8] edx,"rgb(52, 181, 49)"
eax 18h,"rgb(51, 199, 32)"
ptr [ebx+14h],"rgb(51, 198, 33)"
edi [ebp+var_20],"rgb(51, 197, 34)"
esi [ebp+var_14],"rgb(51, 196, 35)"
ecx [ebp+var_40],"rgb(51, 195, 36)"
[ebp+var_10] edi,"rgb(51, 194, 37)"
ptr [eax+40h],"rgb(51, 193, 38)"
edx [ebx+8],"rgb(51, 192, 39)"
ebx 0Ch,"rgb(51, 191, 40)"
ptr [ebp-0Ch],"rgb(51, 190, 41)"
eax [eax+ecx],"rgb(51, 189, 42)"
call ds:FreeConsole,"rgb(51, 188, 43)"
ptr [ecx+2Ch],"rgb(51, 187, 44)"
eax [ebp+var_40],"rgb(51, 186, 45)"
edi [ecx+4],"rgb(51, 185, 46)"
[eax+10h] ecx,"rgb(51, 184, 47)"
ptr [eax+3Ch],"rgb(51, 183, 48)"
dd 3,"rgb(51, 182, 49)"
[esi+18h] eax,"rgb(50, 199, 33)"
sub [ebp+var_4],"rgb(50, 198, 34)"
[ebp+var_34] eax,"rgb(50, 197, 35)"
ecx [edi+0Ch],"rgb(50, 196, 36)"
eax 28h,"rgb(50, 195, 37)"
edi [ebx+8],"rgb(50, 194, 38)"
ecx [ebp+var_38],"rgb(50, 193, 39)"
push 0Bh,"rgb(50, 192, 40)"
ecx 6,"rgb(50, 191, 41)"
[esi+0Ch] edi,"rgb(50, 190, 42)"
offset ModuleName,"rgb(50, 189, 43)"
ptr [edi+20h],"rgb(50, 188, 44)"
3 dup(0),"rgb(50, 187, 45)"
[ecx+4] esi,"rgb(50, 186, 46)"
edx [ebp+var_28],"rgb(50, 185, 47)"
ecx [ebp+var_44],"rgb(50, 184, 48)"
[ebp+var_24] ecx,"rgb(50, 183, 49)"
ptr [ecx+eax*2],"rgb(54, 199, 28)"
[eax+4] edi,"rgb(54, 198, 29)"
and [ecx+4],"rgb(54, 197, 30)"
edx [ebp+var_2C],"rgb(54, 196, 31)"
ptr [ebx+eax],"rgb(54, 195, 32)"
[esp] edx,"rgb(54, 194, 33)"
mov [ecx+0Ch],"rgb(54, 193, 34)"
sub [ebp+var_18],"rgb(54, 192, 35)"
edi [esi+10h],"rgb(54, 191, 36)"
ebx [esi],"rgb(54, 190, 37)"
eax 800h,"rgb(54, 189, 38)"
[ebp+var_24] ebx,"rgb(54, 188, 39)"
[ebx+8] ecx,"rgb(54, 187, 40)"
esi [eax+8],"rgb(54, 186, 41)"
[ebp+var_2C] edi,"rgb(54, 185, 42)"
[ebp+var_24] edx,"rgb(54, 184, 43)"
[ebx] esi,"rgb(54, 183, 44)"
[ebp+var_28] edi,"rgb(54, 182, 45)"
[ebp+var_2C] ecx,"rgb(54, 181, 46)"
[ebp+var_24] esi,"rgb(54, 180, 47)"
ecx 0FFFFFFF4h,"rgb(54, 179, 48)"
ptr [eax+34h],"rgb(54, 178, 49)"
esi 3Fh,"rgb(53, 199, 29)"
[ebp+var_18] edi,"rgb(53, 198, 30)"
mov [ebp+var_58],"rgb(53, 197, 31)"
ptr [edi+14h],"rgb(53, 196, 32)"
[esi+20h] eax,"rgb(53, 195, 33)"
edi [eax+4],"rgb(53, 194, 34)"
[eax+4] ebx,"rgb(53, 193, 35)"
[ebp+var_18] edx,"rgb(53, 192, 36)"
ecx 29h,"rgb(53, 191, 37)"
ptr [esi+eax],"rgb(53, 190, 38)"
[ebp-0Ch] eax,"rgb(53, 189, 39)"
sub byte,"rgb(53, 188, 40)"
[ecx] 50h,"rgb(53, 187, 41)"
edx 0FFFFFFF4h,"rgb(53, 186, 42)"
eax [ebp+var_44],"rgb(53, 185, 43)"
ecx 30h,"rgb(53, 184, 44)"
call ds:LoadLibraryExA,"rgb(53, 183, 45)"
al 40h,"rgb(53, 182, 46)"
edi 0FFFFFFF4h,"rgb(53, 181, 47)"
edi [esi+0Ch],"rgb(53, 180, 48)"
mov [esi+44h],"rgb(53, 179, 49)"
eax [ebx+18h],"rgb(52, 199, 30)"
[ebp+var_14] edi,"rgb(52, 198, 31)"
dw 8,"rgb(52, 197, 32)"
push 5Ch,"rgb(52, 196, 33)"
[ebx+4] edi,"rgb(52, 195, 34)"
[esi+0Ch] ebx,"rgb(52, 194, 35)"
or [ebp+var_1C],"rgb(52, 193, 36)"
esi [eax+0Ch],"rgb(52, 192, 37)"
[edi] ecx,"rgb(52, 191, 38)"
ptr [esi+74h],"rgb(52, 190, 39)"
eax [ebp-4],"rgb(52, 189, 40)"
ptr [edi+30h],"rgb(52, 188, 41)"
or [ebp+var_8],"rgb(52, 187, 42)"
[ebp+var_8] 1,"rgb(52, 186, 43)"
ptr [edx+18h],"rgb(52, 185, 44)"
neg ebx,"rgb(52, 184, 45)"
dd 4,"rgb(52, 183, 46)"
ptr [eax+44h],"rgb(52, 182, 47)"
edx [esi+10h],"rgb(52, 181, 48)"
[ebp+var_24] edi,"rgb(52, 180, 49)"
and [ebp+var_14],"rgb(51, 199, 31)"
esi 5,"rgb(51, 198, 32)"
sub cl,"rgb(51, 197, 33)"
ecx [ebx+10h],"rgb(51, 196, 34)"
eax [ecx+14h],"rgb(51, 195, 35)"
add [ebp+var_10],"rgb(51, 194, 36)"
ptr [eax+178h],"rgb(51, 193, 37)"
edx 7,"rgb(51, 192, 38)"
esi [ebx+8],"rgb(51, 191, 39)"
ptr [ecx+4Ch],"rgb(51, 190, 40)"
push 0Fh,"rgb(51, 189, 41)"
ptr [eax+398h],"rgb(51, 188, 42)"
and [ebp+var_10],"rgb(51, 187, 43)"
edx 6,"rgb(51, 186, 44)"
eax 0Dh,"rgb(51, 185, 45)"
esi [edx],"rgb(51, 184, 46)"
esi 0FFFFFFFCh,"rgb(51, 183, 47)"
eax [ecx-4],"rgb(51, 182, 48)"
eax [ebx+20h],"rgb(51, 181, 49)"
sub [ebp+var_8],"rgb(50, 199, 32)"
ptr [esi+80h],"rgb(50, 198, 33)"
eax [ebx+1Ch],"rgb(50, 197, 34)"
[ebp+arg_4] ecx,"rgb(50, 196, 35)"
add [ebp+var_C],"rgb(50, 195, 36)"
[ebx] ecx,"rgb(50, 194, 37)"
esi 100h,"rgb(50, 193, 38)"
ebx [ebp+var_1C],"rgb(50, 192, 39)"
ebx [ecx],"rgb(50, 191, 40)"
mov [ebp+var_5C],"rgb(50, 190, 41)"
ptr [ecx+40h],"rgb(50, 189, 42)"
ptr [ebx+1Ch],"rgb(50, 188, 43)"
ptr [ebp-20h],"rgb(50, 187, 44)"
ecx [esi+24h],"rgb(50, 186, 45)"
edi [ebp+var_14],"rgb(50, 185, 46)"
ptr [ecx+38h],"rgb(50, 184, 47)"
ptr [esi+0BCh],"rgb(50, 183, 48)"
ebx [ecx+4],"rgb(50, 182, 49)"
ptr [eax+54h],"rgb(54, 199, 27)"
[ebp-4] eax,"rgb(54, 198, 28)"
ecx 18h,"rgb(54, 197, 29)"
[esi+14h] edi,"rgb(54, 196, 30)"
ptr [ebx+20h],"rgb(54, 195, 31)"
add [ebp+var_20],"rgb(54, 194, 32)"
esi 0FFFFFFFEh,"rgb(54, 193, 33)"
eax [ebp-24h],"rgb(54, 192, 34)"
[ebp+var_2C] edx,"rgb(54, 191, 35)"
offset LibFileName,"rgb(54, 190, 36)"
mov dh,"rgb(54, 189, 37)"
shr al,"rgb(54, 188, 38)"
ptr [esp+0],"rgb(54, 187, 39)"
[ebp+var_38] eax,"rgb(54, 186, 40)"
call ds:GetTickCount,"rgb(54, 185, 41)"
push 28h,"rgb(54, 184, 42)"
[esi] cl,"rgb(54, 183, 43)"
cl 80h,"rgb(54, 182, 44)"
ecx [esi+30h],"rgb(54, 181, 45)"
[ebp-10h] ebx,"rgb(54, 180, 46)"
edx [ecx+14h],"rgb(54, 179, 47)"
push 50h,"rgb(54, 178, 48)"
esi 6,"rgb(54, 177, 49)"
push 13h,"rgb(53, 199, 28)"
[eax+14h] ecx,"rgb(53, 198, 29)"
ptr [ebp-8],"rgb(53, 197, 30)"
edx [ecx+10h],"rgb(53, 196, 31)"
ptr [eax-4],"rgb(53, 195, 32)"
esi [ebp+var_18],"rgb(53, 194, 33)"
ptr [esi+78h],"rgb(53, 193, 34)"
mov [esi+3Ch],"rgb(53, 192, 35)"
[edx] cl,"rgb(53, 191, 36)"
edi 14h,"rgb(53, 190, 37)"
eax [eax-4],"rgb(53, 189, 38)"
eax [esi+48h],"rgb(53, 188, 39)"
ecx [ebp+var_4C],"rgb(53, 187, 40)"
edx 0FFh,"rgb(53, 186, 41)"
edi 1Fh,"rgb(53, 185, 42)"
push 12h,"rgb(53, 184, 43)"
ebx [edi+4],"rgb(53, 183, 44)"
ptr [esi+90h],"rgb(53, 182, 45)"
[ebp+var_28] 0,"rgb(53, 181, 46)"
ecx [edx-14h],"rgb(53, 180, 47)"
eax [ebp+var_50],"rgb(53, 179, 48)"
esi 0FFFFFFF4h,"rgb(53, 178, 49)"
retn 20h,"rgb(52, 199, 29)"
ptr [edx+1Ch],"rgb(52, 198, 30)"
ptr [esi+8Ch],"rgb(52, 197, 31)"
mov [ebp-24h],"rgb(52, 196, 32)"
ptr [ecx+50h],"rgb(52, 195, 33)"
ptr [esi+88h],"rgb(52, 194, 34)"
and [ebp+var_18],"rgb(52, 193, 35)"
ecx [edi-20h],"rgb(52, 192, 36)"
[ebp-4] esi,"rgb(52, 191, 37)"
dl cl,"rgb(52, 190, 38)"
call ds:FindAtomA,"rgb(52, 189, 39)"
[ebp+var_40] eax,"rgb(52, 188, 40)"
ptr [esi+7Ch],"rgb(52, 187, 41)"
test dh,"rgb(52, 186, 42)"
ptr [ecx+44h],"rgb(52, 185, 43)"
[esi+2Ch] eax,"rgb(52, 184, 44)"
[esi+24h] eax,"rgb(52, 183, 45)"
push [ebp+var_18],"rgb(52, 182, 46)"
[ebp-14h] ebx,"rgb(52, 181, 47)"
ecx [ebp+var_3C],"rgb(52, 180, 48)"
ebx [eax+4],"rgb(52, 179, 49)"
edx 0Ch,"rgb(51, 199, 30)"
ecx 40h,"rgb(51, 198, 31)"
[ebp+var_20] 1,"rgb(51, 197, 32)"
push 3Ch,"rgb(51, 196, 33)"
dd 68h,"rgb(51, 195, 34)"
ecx [edx+0Ch],"rgb(51, 194, 35)"
ptr [eax+60h],"rgb(51, 193, 36)"
ptr [eax+50h],"rgb(51, 192, 37)"
sub [ebp+var_2C],"rgb(51, 191, 38)"
mov [edx+0Ch],"rgb(51, 190, 39)"
esi [ebp+var_28],"rgb(51, 189, 40)"
[eax] eax,"rgb(51, 188, 41)"
ptr [eax+5Ch],"rgb(51, 187, 42)"
mov [esi+60h],"rgb(51, 186, 43)"
ecx [esi+2Ch],"rgb(51, 185, 44)"
eax 24h,"rgb(51, 184, 45)"
ptr [eax+4Ch],"rgb(51, 183, 46)"
eax [edi+18h],"rgb(51, 182, 47)"
sub [ebp+var_20],"rgb(51, 181, 48)"
edi [ebp+var_2C],"rgb(51, 180, 49)"
ptr [esi+84h],"rgb(50, 199, 31)"
[ebp+var_3C] eax,"rgb(50, 198, 32)"
esi 24h,"rgb(50, 197, 33)"
edi [ecx+0Ch],"rgb(50, 196, 34)"
[ebx+4] ecx,"rgb(50, 195, 35)"
add [ebp+var_2C],"rgb(50, 194, 36)"
sub [ebp+var_1C],"rgb(50, 193, 37)"
ecx [ebx+0Ch],"rgb(50, 192, 38)"
mov [ecx+14h],"rgb(50, 191, 39)"
[esp+5Ch+var_5C] eax,"rgb(50, 190, 40)"
ebx [esi+8],"rgb(50, 189, 41)"
ebx 20h,"rgb(50, 188, 42)"
ptr [esi+0A0h],"rgb(50, 187, 43)"
[ebp+var_28] ebx,"rgb(50, 186, 44)"
edx [ebp+var_30],"rgb(50, 185, 45)"
edx 3Fh,"rgb(50, 184, 46)"
ecx [esi+28h],"rgb(50, 183, 47)"
[ebp-4] edi,"rgb(50, 182, 48)"
push 24h,"rgb(50, 181, 49)"
sub [ebp+var_10],"rgb(54, 199, 26)"
ptr [eax+ecx],"rgb(54, 198, 27)"
ebx [edi+8],"rgb(54, 197, 28)"
eax 2Bh,"rgb(54, 196, 29)"
add [ebp+var_14],"rgb(54, 195, 30)"
ptr [ecx+48h],"rgb(54, 194, 31)"
ptr [esi+94h],"rgb(54, 193, 32)"
eax [ecx+18h],"rgb(54, 192, 33)"
ecx 0FFFFFFF0h,"rgb(54, 191, 34)"
xor bl,"rgb(54, 190, 35)"
[edx+8] ecx,"rgb(54, 189, 36)"
mov [esi+48h],"rgb(54, 188, 37)"
ptr [esi+98h],"rgb(54, 187, 38)"
esi [edi+8],"rgb(54, 186, 39)"
ptr [esi+0A8h],"rgb(54, 185, 40)"
edx [ebp+var_34],"rgb(54, 184, 41)"
ptr [ecx+34h],"rgb(54, 183, 42)"
or [ecx+4],"rgb(54, 182, 43)"
or cl,"rgb(54, 181, 44)"
or [ebp+var_20],"rgb(54, 180, 45)"
[ecx] bl,"rgb(54, 179, 46)"
ebx dword,"rgb(54, 178, 47)"
[ebp+var_2C] esi,"rgb(54, 177, 48)"
mov [esi+50h],"rgb(54, 176, 49)"
mov [ebp-2Ch],"rgb(53, 199, 27)"
ecx [ebp-30h],"rgb(53, 198, 28)"
ecx 0FFFFFFFCh,"rgb(53, 197, 29)"
