Term,RGB
push 48h,"rgb(87, 36, 225)"
push 6Dh,"rgb(87, 35, 226)"
push 60h,"rgb(87, 34, 227)"
eax 24h,"rgb(87, 33, 228)"
stosb,"rgb(87, 32, 229)"
ecx [ebp-0Ch],"rgb(87, 31, 230)"
eax [ebp+var_38],"rgb(86, 40, 222)"
test cl,"rgb(86, 39, 223)"
push 7Ch,"rgb(86, 38, 224)"
eax [ebp+var_34],"rgb(86, 37, 225)"
push 4Eh,"rgb(86, 36, 226)"
jnp short,"rgb(86, 35, 227)"
push 46h,"rgb(86, 34, 228)"
edi 4,"rgb(86, 33, 229)"
jnz near,"rgb(86, 32, 230)"
cmp word,"rgb(85, 40, 223)"
push 6Eh,"rgb(85, 39, 224)"
push 72h,"rgb(85, 38, 225)"
push 7Ah,"rgb(85, 37, 226)"
ecx [ebp+var_74],"rgb(85, 36, 227)"
cmp [ebp+var_44],"rgb(85, 35, 228)"
[ebp+arg_0] 0,"rgb(85, 34, 229)"
push 4Fh,"rgb(85, 33, 230)"
push 69h,"rgb(84, 40, 224)"
push 52h,"rgb(84, 39, 225)"
push 45h,"rgb(84, 38, 226)"
eax esp,"rgb(84, 37, 227)"
eax 7,"rgb(84, 36, 228)"
cmp [ebp+var_3C],"rgb(84, 35, 229)"
cmp [ebp+var_30],"rgb(84, 34, 230)"
push 54h,"rgb(83, 40, 225)"
edx 3,"rgb(83, 39, 226)"
insb,"rgb(83, 38, 227)"
eax hInstance,"rgb(83, 37, 228)"
push 43h,"rgb(83, 36, 229)"
eax [ebp-0Ch],"rgb(83, 35, 230)"
out dx,"rgb(82, 40, 226)"
push 6Ch,"rgb(82, 39, 227)"
push 4Bh,"rgb(82, 38, 228)"
mov [ebp+var_80],"rgb(82, 37, 229)"
eax [ebp+var_40],"rgb(82, 36, 230)"
edx 10h,"rgb(81, 40, 227)"
[ebp+var_3C] 0,"rgb(81, 39, 228)"
mov [ebp+var_3B],"rgb(81, 38, 229)"
push 7Bh,"rgb(81, 37, 230)"
edx [ebp+var_20],"rgb(80, 40, 228)"
eax [ebp-10h],"rgb(80, 39, 229)"
int 3,"rgb(80, 38, 230)"
push 6Fh,"rgb(79, 40, 229)"
eax large,"rgb(79, 39, 230)"
ecx [ebp+var_E],"rgb(78, 40, 230)"
push 49h,"rgb(92, 40, 215)"
push 79h,"rgb(92, 39, 216)"
push 5Ah,"rgb(92, 38, 217)"
mov dh,"rgb(92, 37, 218)"
push 78h,"rgb(92, 36, 219)"
cmp [ebp+arg_C],"rgb(92, 35, 220)"
push 7Dh,"rgb(92, 34, 221)"
outsd,"rgb(92, 33, 222)"
eax 1Fh,"rgb(92, 32, 223)"
[ebp+arg_0] ecx,"rgb(92, 31, 224)"
edi 1,"rgb(92, 30, 225)"
eax [ebp+10h],"rgb(92, 29, 226)"
push 5Fh,"rgb(92, 28, 227)"
[ebp+var_4] esi,"rgb(92, 27, 228)"
push 53h,"rgb(92, 26, 229)"
mov [ebp+var_78],"rgb(92, 25, 230)"
push 55h,"rgb(91, 40, 216)"
mov [esp+1Ch+var_C],"rgb(91, 39, 217)"
eax 34h,"rgb(91, 38, 218)"
mov [esp+1Ch+var_8],"rgb(91, 37, 219)"
push 4Ch,"rgb(91, 36, 220)"
dd 0,"rgb(91, 35, 221)"
push 77h,"rgb(91, 34, 222)"
mov [ebp+var_74],"rgb(91, 33, 223)"
ptr [ebp+var_24],"rgb(91, 32, 224)"
ebp edx,"rgb(91, 31, 225)"
[ebp+var_4] ebx,"rgb(91, 30, 226)"
push 70h,"rgb(91, 29, 227)"
push 5Eh,"rgb(91, 28, 228)"
add [ebp+var_4],"rgb(91, 27, 229)"
eax [ebp+arg_C],"rgb(91, 26, 230)"
mov [esp+1Ch+var_4],"rgb(90, 40, 217)"
push 67h,"rgb(90, 39, 218)"
cl [eax],"rgb(90, 38, 219)"
eax 1Dh,"rgb(90, 37, 220)"
[ebp-4] 0FFFFFFFFh,"rgb(90, 36, 221)"
cmp [ebp+var_38],"rgb(90, 35, 222)"
push 6Bh,"rgb(90, 34, 223)"
ptr [eax+4],"rgb(90, 33, 224)"
in eax,"rgb(90, 32, 225)"
ecx [esp+4],"rgb(90, 31, 226)"
eax 12h,"rgb(90, 30, 227)"
offset ProcName,"rgb(90, 29, 228)"
[ebp+var_5] al,"rgb(90, 28, 229)"
ptr [ecx+8],"rgb(90, 27, 230)"
push 5Bh,"rgb(89, 40, 218)"
pop esp,"rgb(89, 39, 219)"
far ptr,"rgb(89, 38, 220)"
push 44h,"rgb(89, 37, 221)"
push 41h,"rgb(89, 36, 222)"
mov [ebp-0Ch],"rgb(89, 35, 223)"
push 51h,"rgb(89, 34, 224)"
ecx 40h,"rgb(89, 33, 225)"
[ebp+arg_4] 0,"rgb(89, 32, 226)"
mov [ebp+var_58],"rgb(89, 31, 227)"
esi 5,"rgb(89, 30, 228)"
jmp fword,"rgb(89, 29, 229)"
[ebp+var_84] 0,"rgb(89, 28, 230)"
pusha,"rgb(88, 40, 219)"
eax [ebp-14h],"rgb(88, 39, 220)"
mov [ebp+var_12],"rgb(88, 38, 221)"
eax 16h,"rgb(88, 37, 222)"
cmp cl,"rgb(88, 36, 223)"
push 5Dh,"rgb(88, 35, 224)"
eax [edi],"rgb(88, 34, 225)"
push 58h,"rgb(88, 33, 226)"
mov Locale,"rgb(88, 32, 227)"
ecx [ebp+var_34],"rgb(88, 31, 228)"
eax [ebp+var_3C],"rgb(88, 30, 229)"
mov [ebp-14h],"rgb(88, 29, 230)"
eax [ebp+var_30],"rgb(87, 40, 220)"
al dx,"rgb(87, 39, 221)"
push 65h,"rgb(87, 38, 222)"
[esp+14h+var_4] al,"rgb(87, 37, 223)"
mov [ebp-1Ch],"rgb(87, 36, 224)"
[ebp+var_1C] edx,"rgb(87, 35, 225)"
push 0FFFFFF81h,"rgb(87, 34, 226)"
mov [ebp+ms_exc.registration.TryLevel],"rgb(87, 33, 227)"
esi 8,"rgb(87, 32, 228)"
ptr [ebp-20h],"rgb(87, 31, 229)"
edx [ebp+var_2C],"rgb(87, 30, 230)"
[ebp+var_54] eax,"rgb(86, 40, 221)"
push 62h,"rgb(86, 39, 222)"
jp short,"rgb(86, 38, 223)"
ebx [ebp+arg_0],"rgb(86, 37, 224)"
[ebp+var_24] eax,"rgb(86, 36, 225)"
push 74h,"rgb(86, 35, 226)"
short loc_401968,"rgb(86, 34, 227)"
push 75h,"rgb(86, 33, 228)"
eax 11h,"rgb(86, 32, 229)"
ecx [ebp+arg_C],"rgb(86, 31, 230)"
short loc_401C45,"rgb(85, 40, 222)"
[ebp+arg_8] 0,"rgb(85, 39, 223)"
eax Locale,"rgb(85, 38, 224)"
short loc_401934,"rgb(85, 37, 225)"
ecx dword_416118,"rgb(85, 36, 226)"
offset IconName,"rgb(85, 35, 227)"
ecx [ebp-8],"rgb(85, 34, 228)"
ptr [ebp+var_28],"rgb(85, 33, 229)"
push 71h,"rgb(85, 32, 230)"
edx [ebp+var_24],"rgb(84, 40, 223)"
icebp,"rgb(84, 39, 224)"
eax dword_415344,"rgb(84, 38, 225)"
push 61h,"rgb(84, 37, 226)"
push 59h,"rgb(84, 36, 227)"
eax 13h,"rgb(84, 35, 228)"
edx 8,"rgb(84, 34, 229)"
movsb,"rgb(84, 33, 230)"
push 7Eh,"rgb(83, 40, 224)"
call fword,"rgb(83, 39, 225)"
ecx 0Fh,"rgb(83, 38, 226)"
eax [esp+0Ch],"rgb(83, 37, 227)"
eax [esp+10h],"rgb(83, 36, 228)"
[ebp+arg_0] eax,"rgb(83, 35, 229)"
ptr [esp+18h+var_4],"rgb(83, 34, 230)"
pop es,"rgb(82, 40, 225)"
al byte,"rgb(82, 39, 226)"
mov [ebp+var_5C],"rgb(82, 38, 227)"
push 73h,"rgb(82, 37, 228)"
[ebp-8] eax,"rgb(82, 36, 229)"
ecx [eax+eax*4],"rgb(82, 35, 230)"
dwFlags eax,"rgb(81, 40, 226)"
mov bh,"rgb(81, 39, 227)"
call ecx,"rgb(81, 38, 228)"
ptr [esi+8],"rgb(81, 37, 229)"
[ebp+var_C] al,"rgb(81, 36, 230)"
eax 17h,"rgb(80, 40, 227)"
[ebp+var_34] 0,"rgb(80, 39, 228)"
ptr [ebp+var_1C],"rgb(80, 38, 229)"
call ds:LoadLibraryA,"rgb(80, 37, 230)"
ecx [ebp+var_38],"rgb(79, 40, 228)"
ptr [ebp-28h],"rgb(79, 39, 229)"
[ebp+var_4] edi,"rgb(79, 38, 230)"
ecx [ebp-18h],"rgb(78, 40, 229)"
edi [ebp+arg_4],"rgb(78, 39, 230)"
ecx [ebp-14h],"rgb(77, 40, 230)"
eax 1Ch,"rgb(92, 40, 214)"
shr edx,"rgb(92, 39, 215)"
eax [eax+eax*8],"rgb(92, 38, 216)"
edx [ebp+0Ch],"rgb(92, 37, 217)"
outsb,"rgb(92, 36, 218)"
[ebp+var_28] eax,"rgb(92, 35, 219)"
ptr [eax+10h],"rgb(92, 34, 220)"
mov ch,"rgb(92, 33, 221)"
cmp [ebp+var_24],"rgb(92, 32, 222)"
cl cl,"rgb(92, 31, 223)"
[esi] eax,"rgb(92, 30, 224)"
[ebp+var_3C] edx,"rgb(92, 29, 225)"
edx [ebp+var_84],"rgb(92, 28, 226)"
eax 3Fh,"rgb(92, 27, 227)"
eax [esp+arg_0],"rgb(92, 26, 228)"
eax 2Ch,"rgb(92, 25, 229)"
sub [ebp+var_4],"rgb(92, 24, 230)"
xor [ebp+var_4],"rgb(91, 40, 215)"
ptr [ebp+var_20],"rgb(91, 39, 216)"
ptr [ebp-30h],"rgb(91, 38, 217)"
offset LibFileName,"rgb(91, 37, 218)"
eax 36h,"rgb(91, 36, 219)"
[ebp+var_40] 0,"rgb(91, 35, 220)"
eax [esp+14h+var_4],"rgb(91, 34, 221)"
ecx 1Eh,"rgb(91, 33, 222)"
cmp [ebp+var_28],"rgb(91, 32, 223)"
push 0FFFFFFD9h,"rgb(91, 31, 224)"
ecx ds:0[eax*8],"rgb(91, 30, 225)"
[ebp+var_20] ecx,"rgb(91, 29, 226)"
ptr [ebp+14h],"rgb(91, 28, 227)"
eax [esi+4],"rgb(91, 27, 228)"
mov [eax+4],"rgb(91, 26, 229)"
mov [ebp+var_11],"rgb(91, 25, 230)"
push 0FFFFFFC5h,"rgb(90, 40, 216)"
offset ClassName,"rgb(90, 39, 217)"
mov ah,"rgb(90, 38, 218)"
mov [ebp-18h],"rgb(90, 37, 219)"
eax 0Eh,"rgb(90, 36, 220)"
push 0FFFFFFFAh,"rgb(90, 35, 221)"
eax [edx+18h],"rgb(90, 34, 222)"
hInstance eax,"rgb(90, 33, 223)"
sub dword,"rgb(90, 32, 224)"
[ebp+var_40] ecx,"rgb(90, 31, 225)"
esp 24h,"rgb(90, 30, 226)"
edx [ebp+var_38],"rgb(90, 29, 227)"
[ebp+var_1C] ecx,"rgb(90, 28, 228)"
edx 5,"rgb(90, 27, 229)"
eax 1Ah,"rgb(90, 26, 230)"
push [ebp+var_2C],"rgb(89, 40, 217)"
[ebp+var_24] ecx,"rgb(89, 39, 218)"
call sub_40BE40,"rgb(89, 38, 219)"
ptr [ebp-0B8h],"rgb(89, 37, 220)"
std,"rgb(89, 36, 221)"
push [ebp+var_28],"rgb(89, 35, 222)"
eax 3Ah,"rgb(89, 34, 223)"
cli,"rgb(89, 33, 224)"
cmp [ebp+var_80],"rgb(89, 32, 225)"
ptr [ebp-0B0h],"rgb(89, 31, 226)"
ecx [ebp-1Ch],"rgb(89, 30, 227)"
push 80h,"rgb(89, 29, 228)"
mov [esp+0],"rgb(89, 28, 229)"
ecx 9,"rgb(89, 27, 230)"
ptr [eax+14h],"rgb(88, 40, 218)"
ecx 12h,"rgb(88, 39, 219)"
mov [ebp+var_70],"rgb(88, 38, 220)"
esi 10h,"rgb(88, 37, 221)"
rep movsd,"rgb(88, 36, 222)"
ecx 17h,"rgb(88, 35, 223)"
eax 30h,"rgb(88, 34, 224)"
mov [ebp+var_60],"rgb(88, 33, 225)"
cmp [ebp+var_84],"rgb(88, 32, 226)"
[ebp+var_20] 0,"rgb(88, 31, 227)"
[ebp+var_44] 0,"rgb(88, 30, 228)"
[ebp+var_28] 0,"rgb(88, 29, 229)"
[ebp+var_18] 0,"rgb(88, 28, 230)"
pop ds,"rgb(87, 40, 219)"
mov [ebp+var_6C],"rgb(87, 39, 220)"
eax 2Dh,"rgb(87, 38, 221)"
clc,"rgb(87, 37, 222)"
esi 14h,"rgb(87, 36, 223)"
eax 21h,"rgb(87, 35, 224)"
mov [esp+24h+var_4],"rgb(87, 34, 225)"
eax 3Dh,"rgb(87, 33, 226)"
mov [esp+20h+var_C],"rgb(87, 32, 227)"
edx [ebp-4],"rgb(87, 31, 228)"
ecx hInstance,"rgb(87, 30, 229)"
edx [ecx+24h],"rgb(87, 29, 230)"
edi 3,"rgb(86, 40, 220)"
ptr [ebp-24h],"rgb(86, 39, 221)"
eax 19h,"rgb(86, 38, 222)"
esp 2Ch,"rgb(86, 37, 223)"
[esp+14h+var_4] eax,"rgb(86, 36, 224)"
mov [esp+20h+var_4],"rgb(86, 35, 225)"
push 1000h,"rgb(86, 34, 226)"
mov [esi+4],"rgb(86, 33, 227)"
esp 0,"rgb(86, 32, 228)"
esi [ebp+var_4],"rgb(86, 31, 229)"
[ebp+var_2C] eax,"rgb(86, 30, 230)"
jmp near,"rgb(85, 40, 221)"
esp 28h,"rgb(85, 39, 222)"
pop ss,"rgb(85, 38, 223)"
[ebp+arg_4] eax,"rgb(85, 37, 224)"
ecx 1Bh,"rgb(85, 36, 225)"
edx 6,"rgb(85, 35, 226)"
edx dword_415230,"rgb(85, 34, 227)"
mov [esp+24h+var_10],"rgb(85, 33, 228)"
push 0FFFFFF84h,"rgb(85, 32, 229)"
eax [esp+18h+var_8],"rgb(85, 31, 230)"
mov [esp+20h+var_8],"rgb(84, 40, 222)"
eax 35h,"rgb(84, 39, 223)"
[ebp+var_2C] ecx,"rgb(84, 38, 224)"
mov [ebp+var_68],"rgb(84, 37, 225)"
push 0FFFFFFF9h,"rgb(84, 36, 226)"
ecx 6,"rgb(84, 35, 227)"
mov dx,"rgb(84, 34, 228)"
[ebp+var_30] 0,"rgb(84, 33, 229)"
push 0FFFFFFEFh,"rgb(84, 32, 230)"
esi 0Ch,"rgb(83, 40, 223)"
ptr [esi+0Ch],"rgb(83, 39, 224)"
mov [esp+24h+var_8],"rgb(83, 38, 225)"
mov [ebp+var_59],"rgb(83, 37, 226)"
eax 2Eh,"rgb(83, 36, 227)"
push 0FFFFFFF4h,"rgb(83, 35, 228)"
eax [ebx],"rgb(83, 34, 229)"
cmp [ebp+var_2C],"rgb(83, 33, 230)"
dl [edx],"rgb(82, 40, 224)"
push [ebp+var_24],"rgb(82, 39, 225)"
mov [ebp+var_7C],"rgb(82, 38, 226)"
ecx [eax+eax*8],"rgb(82, 37, 227)"
ecx [esp+8],"rgb(82, 36, 228)"
edi 2,"rgb(82, 35, 229)"
eax 3Eh,"rgb(82, 34, 230)"
push cs,"rgb(81, 40, 225)"
esi [ebp+8],"rgb(81, 39, 226)"
[ebp+arg_C] 0,"rgb(81, 38, 227)"
edx [eax+18h],"rgb(81, 37, 228)"
push 0FFFFFFF2h,"rgb(81, 36, 229)"
sar ebx,"rgb(81, 35, 230)"
edx [eax+ecx*4],"rgb(80, 40, 226)"
[ebp+var_74] edx,"rgb(80, 39, 227)"
eax 32h,"rgb(80, 38, 228)"
push 0FFFFFF8Bh,"rgb(80, 37, 229)"
eax 3Ch,"rgb(80, 36, 230)"
offset WindowName,"rgb(79, 40, 227)"
[ebp+var_2C] edx,"rgb(79, 39, 228)"
call sub_403FE0,"rgb(79, 38, 229)"
eax 27h,"rgb(79, 37, 230)"
ecx [ecx+ecx*4],"rgb(78, 40, 228)"
[ebp+var_78] edx,"rgb(78, 39, 229)"
push [ebp+arg_C],"rgb(78, 38, 230)"
or [ebp+var_4],"rgb(77, 40, 229)"
push 0FFFFFF94h,"rgb(77, 39, 230)"
mov [ebp+var_1],"rgb(76, 40, 230)"
ecx [ebp+10h],"rgb(92, 40, 213)"
esi [ebp+arg_8],"rgb(92, 39, 214)"
eax 2Bh,"rgb(92, 38, 215)"
mov [esp+10h],"rgb(92, 37, 216)"
esp 44h,"rgb(92, 36, 217)"
mov [esp+24h+var_C],"rgb(92, 35, 218)"
[ebp+var_30] eax,"rgb(92, 34, 219)"
ebx 4,"rgb(92, 33, 220)"
eax 28h,"rgb(92, 32, 221)"
and [ebp+var_34],"rgb(92, 31, 222)"
test dl,"rgb(92, 30, 223)"
ebx 1,"rgb(92, 29, 224)"
mov [ebp+var_64],"rgb(92, 28, 225)"
scasb,"rgb(92, 27, 226)"
cmp [ecx],"rgb(92, 26, 227)"
neg ecx,"rgb(92, 25, 228)"
ecx 0Eh,"rgb(92, 24, 229)"
edx 7,"rgb(92, 23, 230)"
eax 78h,"rgb(91, 40, 214)"
eax [ebp-18h],"rgb(91, 39, 215)"
ptr [eax+8],"rgb(91, 38, 216)"
push 0FFFFFFC3h,"rgb(91, 37, 217)"
eax 33h,"rgb(91, 36, 218)"
short loc_4015B9,"rgb(91, 35, 219)"
popf,"rgb(91, 34, 220)"
edx dwFlags,"rgb(91, 33, 221)"
ecx 0Dh,"rgb(91, 32, 222)"
or [eax],"rgb(91, 31, 223)"
large fs:30h,"rgb(91, 30, 224)"
edx [ebp+var_28],"rgb(91, 29, 225)"
esi 0Ah,"rgb(91, 28, 226)"
ecx 7,"rgb(91, 27, 227)"
eax [ebp+var_80],"rgb(91, 26, 228)"
eax [ebp-1Ch],"rgb(91, 25, 229)"
[ebp+var_24] edx,"rgb(91, 24, 230)"
mov [esp+24h+var_14],"rgb(90, 40, 215)"
esi 6,"rgb(90, 39, 216)"
eax 25h,"rgb(90, 38, 217)"
push 0FFFFFFF5h,"rgb(90, 37, 218)"
ecx [ebp+var_50],"rgb(90, 36, 219)"
esi 11h,"rgb(90, 35, 220)"
cmp dl,"rgb(90, 34, 221)"
ecx 18h,"rgb(90, 33, 222)"
mov [esp+20h+var_10],"rgb(90, 32, 223)"
dd offset,"rgb(90, 31, 224)"
[ebp+var_10] al,"rgb(90, 30, 225)"
ptr [esp+10h],"rgb(90, 29, 226)"
push 0FFFFFF86h,"rgb(90, 28, 227)"
esi 0Bh,"rgb(90, 27, 228)"
edx 0Bh,"rgb(90, 26, 229)"
ecx 1Ch,"rgb(90, 25, 230)"
or [ebp+var_C],"rgb(89, 40, 216)"
call ds:VirtualAlloc,"rgb(89, 39, 217)"
push 0FFFFFFBDh,"rgb(89, 38, 218)"
eax [ebp+Buffer],"rgb(89, 37, 219)"
[ebp+var_8] ebx,"rgb(89, 36, 220)"
edi 8,"rgb(89, 35, 221)"
push 0FFFFFFD4h,"rgb(89, 34, 222)"
eax 22h,"rgb(89, 33, 223)"
push 0FFFFFFADh,"rgb(89, 32, 224)"
ecx [ebp-98h],"rgb(89, 31, 225)"
eax 2Ah,"rgb(89, 30, 226)"
eax 2Fh,"rgb(89, 29, 227)"
al 4,"rgb(89, 28, 228)"
esi 13h,"rgb(89, 27, 229)"
[ebp+var_30] ecx,"rgb(89, 26, 230)"
push 0FFFFFFCAh,"rgb(88, 40, 217)"
dw 0,"rgb(88, 39, 218)"
movsx ecx,"rgb(88, 38, 219)"
esi 12h,"rgb(88, 37, 220)"
push 0FFFFFFFCh,"rgb(88, 36, 221)"
edi [ebp+var_4],"rgb(88, 35, 222)"
push 0FFFFFFD0h,"rgb(88, 34, 223)"
esi 0Fh,"rgb(88, 33, 224)"
eax 38h,"rgb(88, 32, 225)"
call sub_401D20,"rgb(88, 31, 226)"
ebx [ebp+arg_4],"rgb(88, 30, 227)"
ptr [ebp-2Ch],"rgb(88, 29, 228)"
eax 40h,"rgb(88, 28, 229)"
ecx 10h,"rgb(88, 27, 230)"
eax 3Bh,"rgb(87, 40, 218)"
[ebp-10h] eax,"rgb(87, 39, 219)"
edx 15h,"rgb(87, 38, 220)"
eax [edx],"rgb(87, 37, 221)"
[esi] 0,"rgb(87, 36, 222)"
edx [ebp-10h],"rgb(87, 35, 223)"
edx 0Fh,"rgb(87, 34, 224)"
hlt,"rgb(87, 33, 225)"
push 0FFFFFFF6h,"rgb(87, 32, 226)"
short loc_402E81,"rgb(87, 31, 227)"
ecx esp,"rgb(87, 30, 228)"
push 0FFFFFFF1h,"rgb(87, 29, 229)"
eax [edx+0Ch],"rgb(87, 28, 230)"
edx [ebp+arg_8],"rgb(86, 40, 219)"
mov [esp+28h+var_8],"rgb(86, 39, 220)"
eax 23h,"rgb(86, 38, 221)"
sahf,"rgb(86, 37, 222)"
edx 0Eh,"rgb(86, 36, 223)"
esi 18h,"rgb(86, 35, 224)"
cmp bl,"rgb(86, 34, 225)"
edx dword_415240,"rgb(86, 33, 226)"
short loc_401D97,"rgb(86, 32, 227)"
cmp [eax],"rgb(86, 31, 228)"
push 0FFFFFFDBh,"rgb(86, 30, 229)"
push 0FFFFFFD7h,"rgb(86, 29, 230)"
ecx [edi],"rgb(85, 40, 220)"
movzx ebx,"rgb(85, 39, 221)"
[esp+18h+var_8] eax,"rgb(85, 38, 222)"
mov [ebp+var_A],"rgb(85, 37, 223)"
short loc_407356,"rgb(85, 36, 224)"
short loc_401CEE,"rgb(85, 35, 225)"
esi 7,"rgb(85, 34, 226)"
esi 24h,"rgb(85, 33, 227)"
short loc_40176E,"rgb(85, 32, 228)"
push 0FFFFFFECh,"rgb(85, 31, 229)"
esi 16h,"rgb(85, 30, 230)"
short loc_401C9B,"rgb(84, 40, 221)"
edx 18h,"rgb(84, 39, 222)"
eax 31h,"rgb(84, 38, 223)"
push 0FFFFFFC8h,"rgb(84, 37, 224)"
ecx [ebp+var_4A],"rgb(84, 36, 225)"
short loc_40172F,"rgb(84, 35, 226)"
sub [ebp+var_C],"rgb(84, 34, 227)"
short loc_401DBD,"rgb(84, 33, 228)"
short loc_401971,"rgb(84, 32, 229)"
esi 17h,"rgb(84, 31, 230)"
push 0FFFFFFEDh,"rgb(83, 40, 222)"
push ds,"rgb(83, 39, 223)"
esi 9,"rgb(83, 38, 224)"
xor dword,"rgb(83, 37, 225)"
mov [ebp+8],"rgb(83, 36, 226)"
[eax] 16h,"rgb(83, 35, 227)"
esi 15h,"rgb(83, 34, 228)"
push 0FFFFFFCEh,"rgb(83, 33, 229)"
ptr [esp+1Ch+var_4],"rgb(83, 32, 230)"
dl dl,"rgb(82, 40, 223)"
lodsd,"rgb(82, 39, 224)"
edx [eax+eax*2],"rgb(82, 38, 225)"
push 0FFFFFFEAh,"rgb(82, 37, 226)"
cmc,"rgb(82, 36, 227)"
mov [esp+28h+var_18],"rgb(82, 35, 228)"
eax 39h,"rgb(82, 34, 229)"
push 0FFFFFFC6h,"rgb(82, 33, 230)"
eax 7Ah,"rgb(81, 40, 224)"
al [esi],"rgb(81, 39, 225)"
al 1,"rgb(81, 38, 226)"
wait,"rgb(81, 37, 227)"
push [ebp+var_48],"rgb(81, 36, 228)"
push 0FFFFFFC4h,"rgb(81, 35, 229)"
[ebp+var_40] eax,"rgb(81, 34, 230)"
eax [ebp+var_54],"rgb(80, 40, 225)"
push 0FFFFFFFEh,"rgb(80, 39, 226)"
eax dx,"rgb(80, 38, 227)"
ptr [ebp-84h],"rgb(80, 37, 228)"
sti,"rgb(80, 36, 229)"
[ebp+var_3C] eax,"rgb(80, 35, 230)"
push 0FFFFFFB6h,"rgb(79, 40, 226)"
push 0FFFFFFA5h,"rgb(79, 39, 227)"
push 0FFFFFFDAh,"rgb(79, 38, 228)"
edx [ecx+0Ch],"rgb(79, 37, 229)"
setalc,"rgb(79, 36, 230)"
ptr [eax+70h],"rgb(78, 40, 227)"
eax [ebp+var_48],"rgb(78, 39, 228)"
push 0FFFFFF93h,"rgb(78, 38, 229)"
cwde,"rgb(78, 37, 230)"
ecx 0FFFFFFFFh,"rgb(77, 40, 228)"
div ecx,"rgb(77, 39, 229)"
mov [ecx+4],"rgb(77, 38, 230)"
push ss,"rgb(76, 40, 229)"
cmpsb,"rgb(76, 39, 230)"
call __SEH_prolog4,"rgb(75, 40, 230)"
lodsb,"rgb(92, 40, 212)"
cmpsd,"rgb(92, 39, 213)"
sbb esi,"rgb(92, 38, 214)"
[ebp+var_38] eax,"rgb(92, 37, 215)"
push 0FFFFFFA7h,"rgb(92, 36, 216)"
eax [ebp+var_94],"rgb(92, 35, 217)"
dup(0),"rgb(92, 34, 218)"
offset ModuleName,"rgb(92, 33, 219)"
mov [ebp+var_23],"rgb(92, 32, 220)"
[eax] ebx,"rgb(92, 31, 221)"
eax 29h,"rgb(92, 30, 222)"
eax 37h,"rgb(92, 29, 223)"
ptr [ebp-34h],"rgb(92, 28, 224)"
scasd,"rgb(92, 27, 225)"
esi 0Dh,"rgb(92, 26, 226)"
eax 26h,"rgb(92, 25, 227)"
call __SEH_epilog4,"rgb(92, 24, 228)"
[esp+18h+var_4] al,"rgb(92, 23, 229)"
eax [ebp+var_50],"rgb(92, 22, 230)"
mov [esp+28h+var_14],"rgb(91, 40, 213)"
push 0FFFFFF9Bh,"rgb(91, 39, 214)"
push 0FFFFFFFDh,"rgb(91, 38, 215)"
ecx [ebp+var_70],"rgb(91, 37, 216)"
ptr [eax+1Ch],"rgb(91, 36, 217)"
ecx [ebp+var_12],"rgb(91, 35, 218)"
shl ebp,"rgb(91, 34, 219)"
eax [esi+8],"rgb(91, 33, 220)"
push 0FFFFFFC7h,"rgb(91, 32, 221)"
lahf,"rgb(91, 31, 222)"
push 0FFFFFF8Fh,"rgb(91, 30, 223)"
ecx 16h,"rgb(91, 29, 224)"
push 97h,"rgb(91, 28, 225)"
edx [ebp+var_30],"rgb(91, 27, 226)"
ecx [ebp+var_78],"rgb(91, 26, 227)"
edx 2Eh,"rgb(91, 25, 228)"
esi 1Fh,"rgb(91, 24, 229)"
push 0FFFFFFF8h,"rgb(91, 23, 230)"
push (offset,"rgb(90, 40, 214)"
push 0FFFFFFE8h,"rgb(90, 39, 215)"
movzx esi,"rgb(90, 38, 216)"
ebx [ebp+var_4],"rgb(90, 37, 217)"
push 0FFFFFF80h,"rgb(90, 36, 218)"
dx eax,"rgb(90, 35, 219)"
[esp+18h+var_4] eax,"rgb(90, 34, 220)"
push 0FFFFFFAAh,"rgb(90, 33, 221)"
ptr [ecx+eax],"rgb(90, 32, 222)"
push 0FFFFFFA9h,"rgb(90, 31, 223)"
edi 5,"rgb(90, 30, 224)"
ptr [edx+8],"rgb(90, 29, 225)"
push 0FFFFFFBEh,"rgb(90, 28, 226)"
push 0FFFFFFCBh,"rgb(90, 27, 227)"
[ebp+var_80] eax,"rgb(90, 26, 228)"
push 0FFFFFFCFh,"rgb(90, 25, 229)"
push 0FFFFFFA0h,"rgb(90, 24, 230)"
ptr [ebp-6Ch],"rgb(89, 40, 215)"
edx 14h,"rgb(89, 39, 216)"
push [ebp+var_4C],"rgb(89, 38, 217)"
ptr [ebp-8Ch],"rgb(89, 37, 218)"
edx [ebp-8],"rgb(89, 36, 219)"
ecx 0Ah,"rgb(89, 35, 220)"
ecx [esi],"rgb(89, 34, 221)"
push 0FFFFFFB9h,"rgb(89, 33, 222)"
[ebp+var_8] esi,"rgb(89, 32, 223)"
push 0FFFFFFEBh,"rgb(89, 31, 224)"
ecx 0Bh,"rgb(89, 30, 225)"
push 0FFFFFFE1h,"rgb(89, 29, 226)"
[eax] edi,"rgb(89, 28, 227)"
mov [eax+8],"rgb(89, 27, 228)"
[eax] esi,"rgb(89, 26, 229)"
[ecx] edi,"rgb(89, 25, 230)"
mov [esp+28h+var_C],"rgb(88, 40, 216)"
call sub_401220,"rgb(88, 39, 217)"
push 0FFFFFFA6h,"rgb(88, 38, 218)"
