Term,RGB
[ebp+var_14] ecx,"rgb(154, 46, 153)"
push 14h,"rgb(154, 45, 154)"
push 1Eh,"rgb(154, 44, 155)"
ptr [eax+14h],"rgb(154, 43, 156)"
[ebp+var_1C] ecx,"rgb(154, 42, 157)"
ecx [edx-14h],"rgb(154, 41, 158)"
edx [ebp+var_1C],"rgb(154, 40, 159)"
[ebp+var_20] ecx,"rgb(153, 49, 151)"
ptr [ebp-14h],"rgb(153, 48, 152)"
[eax] offset,"rgb(153, 47, 153)"
[ebp+var_10] ebx,"rgb(153, 46, 154)"
[ebp+var_4] 1,"rgb(153, 45, 155)"
al dl,"rgb(153, 44, 156)"
ecx 0FFh,"rgb(153, 43, 157)"
edx 2,"rgb(153, 42, 158)"
eax [eax+eax*2],"rgb(153, 41, 159)"
mov [esp+10h],"rgb(152, 49, 152)"
ptr [ecx+50h],"rgb(152, 48, 153)"
ebx 8,"rgb(152, 47, 154)"
ebx ebp,"rgb(152, 46, 155)"
rep movsd,"rgb(152, 45, 156)"
eax 1Fh,"rgb(152, 44, 157)"
ebx,"rgb(152, 43, 158)"
[ebp+8] 0,"rgb(152, 42, 159)"
esi [ebp+var_20],"rgb(151, 49, 153)"
[ebp+arg_0] ecx,"rgb(151, 48, 154)"
push 24h,"rgb(151, 47, 155)"
ptr [ecx+8],"rgb(151, 46, 156)"
edx 0,"rgb(151, 45, 157)"
edi 1,"rgb(151, 44, 158)"
and [ebp+var_20],"rgb(151, 43, 159)"
or dword,"rgb(150, 49, 154)"
cl dl,"rgb(150, 48, 155)"
edx [ecx+ecx],"rgb(150, 47, 156)"
esi [esp+4+arg_0],"rgb(150, 46, 157)"
eax [ebp+var_50],"rgb(150, 45, 158)"
[ebp+arg_0] edx,"rgb(150, 44, 159)"
or [ebp+var_20],"rgb(149, 49, 155)"
al cl,"rgb(149, 48, 156)"
ecx [ebp-28h],"rgb(149, 47, 157)"
esp 20h,"rgb(149, 46, 158)"
esi [ebp+var_2C],"rgb(149, 45, 159)"
ebx [ebp+var_20],"rgb(148, 49, 156)"
[ebp-10h] ecx,"rgb(148, 48, 157)"
edi [ebp+var_2C],"rgb(148, 47, 158)"
ebx [ecx+eax],"rgb(148, 46, 159)"
[ebp+var_14] 1,"rgb(147, 49, 157)"
[ebp+var_14] 3,"rgb(147, 48, 158)"
[ebp+var_14] 2,"rgb(147, 47, 159)"
cmp dx,"rgb(146, 49, 158)"
eax [ebp-0Ch],"rgb(146, 48, 159)"
eax [esi+6Ch],"rgb(145, 49, 159)"
ptr [edi],"rgb(159, 49, 144)"
push 12h,"rgb(159, 48, 145)"
xor al,"rgb(159, 47, 146)"
mov [esi+5Ch],"rgb(159, 46, 147)"
ptr [esi+38h],"rgb(159, 45, 148)"
edx 3,"rgb(159, 44, 149)"
push 22h,"rgb(159, 43, 150)"
mov [esp+18h+var_8],"rgb(159, 42, 151)"
push 1Ah,"rgb(159, 41, 152)"
push esp,"rgb(159, 40, 153)"
cmp [ebp+var_4],"rgb(159, 39, 154)"
ptr [ebp-0Ch],"rgb(159, 38, 155)"
[eax] bl,"rgb(159, 37, 156)"
esi 3,"rgb(159, 36, 157)"
ecx [ebp+var_28],"rgb(159, 35, 158)"
bh bh,"rgb(159, 34, 159)"
push 0Fh,"rgb(158, 49, 145)"
ptr [ebp+var_8],"rgb(158, 48, 146)"
push 0Bh,"rgb(158, 47, 147)"
eax [ecx],"rgb(158, 46, 148)"
dl [eax],"rgb(158, 45, 149)"
eax [ebp+arg_4],"rgb(158, 44, 150)"
ptr [eax+10h],"rgb(158, 43, 151)"
edi [esi+14h],"rgb(158, 42, 152)"
ecx [ebp+var_50],"rgb(158, 41, 153)"
retn 14h,"rgb(158, 40, 154)"
mov [eax+1Ch],"rgb(158, 39, 155)"
ptr [esi+24h],"rgb(158, 38, 156)"
[esi+4] 0,"rgb(158, 37, 157)"
[esi] eax,"rgb(158, 36, 158)"
push 1Dh,"rgb(158, 35, 159)"
ebp edx,"rgb(157, 49, 146)"
mov [esi+20h],"rgb(157, 48, 147)"
[eax] edx,"rgb(157, 47, 148)"
ptr [ebp-10h],"rgb(157, 46, 149)"
push 23h,"rgb(157, 45, 150)"
push 11h,"rgb(157, 44, 151)"
and ax,"rgb(157, 43, 152)"
short near,"rgb(157, 42, 153)"
push 38h,"rgb(157, 41, 154)"
push 33h,"rgb(157, 40, 155)"
ecx [eax+4],"rgb(157, 39, 156)"
ecx [edi+4],"rgb(157, 38, 157)"
mov [esi+48h],"rgb(157, 37, 158)"
push 32h,"rgb(157, 36, 159)"
push 13h,"rgb(156, 49, 147)"
cmp [ecx],"rgb(156, 48, 148)"
push [ebp+var_10],"rgb(156, 47, 149)"
push 15h,"rgb(156, 46, 150)"
ptr [esi+8],"rgb(156, 45, 151)"
ecx [esi],"rgb(156, 44, 152)"
push 3Ch,"rgb(156, 43, 153)"
ptr [ebp+18h],"rgb(156, 42, 154)"
eax [esp+0Ch+arg_0],"rgb(156, 41, 155)"
push 39h,"rgb(156, 40, 156)"
ecx [eax+eax],"rgb(156, 39, 157)"
call ds:VirtualAlloc,"rgb(156, 38, 158)"
push 36h,"rgb(156, 37, 159)"
push 31h,"rgb(155, 49, 148)"
esi [ebp+8],"rgb(155, 48, 149)"
and ebp,"rgb(155, 47, 150)"
push 30h,"rgb(155, 46, 151)"
push 3Bh,"rgb(155, 45, 152)"
push 1Ch,"rgb(155, 44, 153)"
retn 18h,"rgb(155, 43, 154)"
push 3Eh,"rgb(155, 42, 155)"
sar ebx,"rgb(155, 41, 156)"
edi 0FFFFFFFEh,"rgb(155, 40, 157)"
fild dword,"rgb(155, 39, 158)"
esi [eax],"rgb(155, 38, 159)"
edx [ebx+4],"rgb(154, 49, 149)"
ax word,"rgb(154, 48, 150)"
cmp ax,"rgb(154, 47, 151)"
push 2Ah,"rgb(154, 46, 152)"
mov [esi+1Ch],"rgb(154, 45, 153)"
esi 7,"rgb(154, 44, 154)"
edx [esp+arg_4],"rgb(154, 43, 155)"
ebx [ebx],"rgb(154, 42, 156)"
ebx [esi+4],"rgb(154, 41, 157)"
[ecx+18h] esi,"rgb(154, 40, 158)"
push 64h,"rgb(154, 39, 159)"
mov [eax+20h],"rgb(153, 49, 150)"
or ebp,"rgb(153, 48, 151)"
eax [ebp+0],"rgb(153, 47, 152)"
eax [ebp+10h],"rgb(153, 46, 153)"
test dword,"rgb(153, 45, 154)"
popa,"rgb(153, 44, 155)"
ecx 1Fh,"rgb(153, 43, 156)"
mov [ecx+10h],"rgb(153, 42, 157)"
mov [ebp+Dst],"rgb(153, 41, 158)"
push 35h,"rgb(153, 40, 159)"
[ebp+Dst] eax,"rgb(152, 49, 151)"
mov [ebp+8],"rgb(152, 48, 152)"
push 34h,"rgb(152, 47, 153)"
cmp [ebp+0Ch],"rgb(152, 46, 154)"
eax 80000h,"rgb(152, 45, 155)"
mov [ebx+ebp],"rgb(152, 44, 156)"
push 2Dh,"rgb(152, 43, 157)"
push 37h,"rgb(152, 42, 158)"
edx [esi],"rgb(152, 41, 159)"
push 2Eh,"rgb(151, 49, 152)"
push 17h,"rgb(151, 48, 153)"
push 2Bh,"rgb(151, 47, 154)"
mov [esp+14h+var_C],"rgb(151, 46, 155)"
[ebp-8] ecx,"rgb(151, 45, 156)"
push 50h,"rgb(151, 44, 157)"
call near,"rgb(151, 43, 158)"
push 29h,"rgb(151, 42, 159)"
[eax] dl,"rgb(150, 49, 153)"
eax [esp+10h+arg_8],"rgb(150, 48, 154)"
ebx 4,"rgb(150, 47, 155)"
[ecx] dl,"rgb(150, 46, 156)"
push 2Ch,"rgb(150, 45, 157)"
push 3Ah,"rgb(150, 44, 158)"
edx [ebp+8],"rgb(150, 43, 159)"
ecx [esi+8],"rgb(149, 49, 154)"
push 21h,"rgb(149, 48, 155)"
push 1Bh,"rgb(149, 47, 156)"
[esp+10h+arg_0] 0,"rgb(149, 46, 157)"
edx 18h,"rgb(149, 45, 158)"
ptr [ecx+14h],"rgb(149, 44, 159)"
[esp+14h+var_C] offset,"rgb(148, 49, 155)"
[eax] edi,"rgb(148, 48, 156)"
mov hInstance,"rgb(148, 47, 157)"
[ebp-4] ecx,"rgb(148, 46, 158)"
[eax+4] ecx,"rgb(148, 45, 159)"
ecx 5,"rgb(147, 49, 156)"
div edi,"rgb(147, 48, 157)"
mov [esi+10h],"rgb(147, 47, 158)"
push 2Fh,"rgb(147, 46, 159)"
ecx [eax+0Ch],"rgb(146, 49, 157)"
ecx 0Ch,"rgb(146, 48, 158)"
eax [esi+10h],"rgb(146, 47, 159)"
[eax+8] ecx,"rgb(145, 49, 158)"
pusha,"rgb(145, 48, 159)"
mov [esi+64h],"rgb(144, 49, 159)"
mov [edi+14h],"rgb(159, 49, 143)"
ecx [ebp-14h],"rgb(159, 48, 144)"
[ebp+var_10] eax,"rgb(159, 47, 145)"
imul ebp,"rgb(159, 46, 146)"
mov [eax+10h],"rgb(159, 45, 147)"
test bl,"rgb(159, 44, 148)"
edx 8,"rgb(159, 43, 149)"
push 28h,"rgb(159, 42, 150)"
mov [ecx+3Ch],"rgb(159, 41, 151)"
eax 0,"rgb(159, 40, 152)"
sub ax,"rgb(159, 39, 153)"
cmp [esi+14h],"rgb(159, 38, 154)"
ptr [ebp-20h],"rgb(159, 37, 155)"
mov [ecx+edx],"rgb(159, 36, 156)"
fst qword,"rgb(159, 35, 157)"
mov [eax+30h],"rgb(159, 34, 158)"
push 26h,"rgb(159, 33, 159)"
eax [esp+14h],"rgb(158, 49, 144)"
push 72h,"rgb(158, 48, 145)"
mov [esi+24h],"rgb(158, 47, 146)"
eax 3Fh,"rgb(158, 46, 147)"
mov [esp+20h+var_4],"rgb(158, 45, 148)"
mov [ebp-14h],"rgb(158, 44, 149)"
push 3Dh,"rgb(158, 43, 150)"
esp,"rgb(158, 42, 151)"
mov [esi+34h],"rgb(158, 41, 152)"
[ebp+var_4] 2,"rgb(158, 40, 153)"
[ebp+var_14] edi,"rgb(158, 39, 154)"
dl bl,"rgb(158, 38, 155)"
push 25h,"rgb(158, 37, 156)"
[esp+10h+arg_0] ebp,"rgb(158, 36, 157)"
edx [esi+14h],"rgb(158, 35, 158)"
push 63h,"rgb(158, 34, 159)"
mov [esi+68h],"rgb(157, 49, 145)"
push 27h,"rgb(157, 48, 146)"
edi [ebp+var_14],"rgb(157, 47, 147)"
[esi+18h] ebx,"rgb(157, 46, 148)"
eax 0AAAAAAABh,"rgb(157, 45, 149)"
push 19h,"rgb(157, 44, 150)"
al [esi],"rgb(157, 43, 151)"
ebp offset,"rgb(157, 42, 152)"
mov [ecx+8],"rgb(157, 41, 153)"
cl 2,"rgb(157, 40, 154)"
ebx [edi+18h],"rgb(157, 39, 155)"
[ecx+14h] edi,"rgb(157, 38, 156)"
mov [esi+70h],"rgb(157, 37, 157)"
ebx 10h,"rgb(157, 36, 158)"
ecx 7,"rgb(157, 35, 159)"
push 6Ah,"rgb(156, 49, 146)"
[esp+10h+arg_0] edx,"rgb(156, 48, 147)"
esi [eax+14h],"rgb(156, 47, 148)"
mov si,"rgb(156, 46, 149)"
esi [ebp-14h],"rgb(156, 45, 150)"
cl bl,"rgb(156, 44, 151)"
call sub_401080,"rgb(156, 43, 152)"
div ebx,"rgb(156, 42, 153)"
esi [ecx+ebx],"rgb(156, 41, 154)"
cl 10h,"rgb(156, 40, 155)"
al [ecx],"rgb(156, 39, 156)"
fild word,"rgb(156, 38, 157)"
push 6Eh,"rgb(156, 37, 158)"
eax [ecx+8],"rgb(156, 36, 159)"
edx [esp+4],"rgb(155, 49, 147)"
eax 90h,"rgb(155, 48, 148)"
ptr [eax+18h],"rgb(155, 47, 149)"
movsx eax,"rgb(155, 46, 150)"
[eax+8] edx,"rgb(155, 45, 151)"
ecx [esi+14h],"rgb(155, 44, 152)"
push [ebp+var_14],"rgb(155, 43, 153)"
mov [esp+4Ch+var_3C],"rgb(155, 42, 154)"
edx [ebp+0Ch],"rgb(155, 41, 155)"
push 69h,"rgb(155, 40, 156)"
mov [eax+70h],"rgb(155, 39, 157)"
push 65h,"rgb(155, 38, 158)"
al [edx],"rgb(155, 37, 159)"
ecx [esp+8],"rgb(154, 49, 148)"
eax [ebp-1Ch],"rgb(154, 48, 149)"
edx 1Eh,"rgb(154, 47, 150)"
push 6Fh,"rgb(154, 46, 151)"
mov [eax+2Ch],"rgb(154, 45, 152)"
cmp cx,"rgb(154, 44, 153)"
[edi] al,"rgb(154, 43, 154)"
mov [eax+28h],"rgb(154, 42, 155)"
eax [esi+8],"rgb(154, 41, 156)"
edi [eax+1],"rgb(154, 40, 157)"
sar edi,"rgb(154, 39, 158)"
dx cl,"rgb(154, 38, 159)"
test [esp+4+arg_0],"rgb(153, 49, 149)"
[esp+4+arg_0] 1,"rgb(153, 48, 150)"
[ecx+4] 0,"rgb(153, 47, 151)"
ptr [ebp-0Ah],"rgb(153, 46, 152)"
ecx [eax+10h],"rgb(153, 45, 153)"
ptr [ebp-0Eh],"rgb(153, 44, 154)"
ecx [ebp-18h],"rgb(153, 43, 155)"
[ebp-10h] 1,"rgb(153, 42, 156)"
[ebp-4] edx,"rgb(153, 41, 157)"
wait,"rgb(153, 40, 158)"
ptr [ecx+1],"rgb(153, 39, 159)"
edi 2,"rgb(152, 49, 150)"
push 56h,"rgb(152, 48, 151)"
ebp 8,"rgb(152, 47, 152)"
mov [ebp-28h],"rgb(152, 46, 153)"
edx [esp+10h],"rgb(152, 45, 154)"
mov bx,"rgb(152, 44, 155)"
sub dx,"rgb(152, 43, 156)"
push 74h,"rgb(152, 42, 157)"
eax al,"rgb(152, 41, 158)"
eax 20h,"rgb(152, 40, 159)"
cl 8,"rgb(151, 49, 151)"
[ecx+18h] ebx,"rgb(151, 48, 152)"
ax [esi],"rgb(151, 47, 153)"
ptr [ebp+var_C],"rgb(151, 46, 154)"
edx [esi+8],"rgb(151, 45, 155)"
cl 20h,"rgb(151, 44, 156)"
edx [esi+6Ch],"rgb(151, 43, 157)"
esi ds:GetProcAddress,"rgb(151, 42, 158)"
ptr [esp+14h+var_4],"rgb(151, 41, 159)"
cmp [ebp+8],"rgb(150, 49, 152)"
edi [ebp+arg_0],"rgb(150, 48, 153)"
retn 40h,"rgb(150, 47, 154)"
eax 1Eh,"rgb(150, 46, 155)"
edi 0Fh,"rgb(150, 45, 156)"
eax [edx],"rgb(150, 44, 157)"
push 6Dh,"rgb(150, 43, 158)"
edx [eax+14h],"rgb(150, 42, 159)"
mov di,"rgb(149, 49, 153)"
ecx [eax+eax*2],"rgb(149, 48, 154)"
shl ebp,"rgb(149, 47, 155)"
mov [ebp-30h],"rgb(149, 46, 156)"
eax [esp+14h+arg_0],"rgb(149, 45, 157)"
al 4,"rgb(149, 44, 158)"
and dx,"rgb(149, 43, 159)"
[ecx+18h] 10h,"rgb(148, 49, 154)"
[ebp+var_10] esi,"rgb(148, 48, 155)"
fld1,"rgb(148, 47, 156)"
ecx [ebp-0Ch],"rgb(148, 46, 157)"
or ax,"rgb(148, 45, 158)"
push 6Ch,"rgb(148, 44, 159)"
mov [eax+48h],"rgb(147, 49, 155)"
or dx,"rgb(147, 48, 156)"
call ds:HeapAlloc,"rgb(147, 47, 157)"
push 7Fh,"rgb(147, 46, 158)"
cl 4,"rgb(147, 45, 159)"
cmp word,"rgb(146, 49, 156)"
edx 0Fh,"rgb(146, 48, 157)"
push 79h,"rgb(146, 47, 158)"
ecx 0Fh,"rgb(146, 46, 159)"
esi 5,"rgb(145, 49, 157)"
push 75h,"rgb(145, 48, 158)"
ecx [esi+4],"rgb(145, 47, 159)"
call ds:SetUnhandledExceptionFilter,"rgb(144, 49, 158)"
push 45h,"rgb(144, 48, 159)"
ebx [edi+edi],"rgb(143, 49, 159)"
push 68h,"rgb(159, 49, 142)"
edi [eax+14h],"rgb(159, 48, 143)"
edx [esp+14h],"rgb(159, 47, 144)"
eax 24h,"rgb(159, 46, 145)"
[ebp+8] esi,"rgb(159, 45, 146)"
[ebp+var_C] 1,"rgb(159, 44, 147)"
push 4Ah,"rgb(159, 43, 148)"
eax [edx+10h],"rgb(159, 42, 149)"
push 66h,"rgb(159, 41, 150)"
mov [ecx+1Ch],"rgb(159, 40, 151)"
push 57h,"rgb(159, 39, 152)"
push 4Dh,"rgb(159, 38, 153)"
ptr [esi+88h],"rgb(159, 37, 154)"
[ebp-4] 0FFFFFFFFh,"rgb(159, 36, 155)"
xlat,"rgb(159, 35, 156)"
test [ebp+var_C],"rgb(159, 34, 157)"
or [ebp+arg_8],"rgb(159, 33, 158)"
push 41h,"rgb(159, 32, 159)"
ebx [eax],"rgb(158, 49, 143)"
[ebp-0Ch] ebx,"rgb(158, 48, 144)"
[ebp+var_4] ecx,"rgb(158, 47, 145)"
ptr [esi+34h],"rgb(158, 46, 146)"
push 46h,"rgb(158, 45, 147)"
offset ProcName,"rgb(158, 44, 148)"
mov [esp+20h+var_10],"rgb(158, 43, 149)"
mov [eax+54h],"rgb(158, 42, 150)"
push 61h,"rgb(158, 41, 151)"
[ebp+arg_8] 200000h,"rgb(158, 40, 152)"
push 4Eh,"rgb(158, 39, 153)"
offset aGetuserobjecti,"rgb(158, 38, 154)"
offset aGetprocesswind,"rgb(158, 37, 155)"
offset aGetactivewindo,"rgb(158, 36, 156)"
offset aMessageboxa,"rgb(158, 35, 157)"
offset aGetlastactivep,"rgb(158, 34, 158)"
push 7Ah,"rgb(158, 33, 159)"
mov [esp+1Ch+var_8],"rgb(157, 49, 144)"
edx 1Dh,"rgb(157, 48, 145)"
mov [ecx+2Ch],"rgb(157, 47, 146)"
mov [eax+74h],"rgb(157, 46, 147)"
call sub_401000,"rgb(157, 45, 148)"
push 43h,"rgb(157, 44, 149)"
push 53h,"rgb(157, 43, 150)"
mov [esp+1Ch+var_C],"rgb(157, 42, 151)"
edx 5,"rgb(157, 41, 152)"
ptr [ecx+38h],"rgb(157, 40, 153)"
mov [esp+14h],"rgb(157, 39, 154)"
[eax+3Ch] ecx,"rgb(157, 38, 155)"
mov [esp+1Ch+var_4],"rgb(157, 37, 156)"
eax 1Dh,"rgb(157, 36, 157)"
push 77h,"rgb(157, 35, 158)"
push 47h,"rgb(157, 34, 159)"
eax 18h,"rgb(156, 49, 145)"
eax 17h,"rgb(156, 48, 146)"
ebp 4,"rgb(156, 47, 147)"
sub [ebp-4],"rgb(156, 46, 148)"
mov [ecx+24h],"rgb(156, 45, 149)"
push 5Ch,"rgb(156, 44, 150)"
mov [ecx+0Ch],"rgb(156, 43, 151)"
eax [esi+1Ch],"rgb(156, 42, 152)"
rep retn,"rgb(156, 41, 153)"
fdiv dword,"rgb(156, 40, 154)"
push 70h,"rgb(156, 39, 155)"
ecx 0,"rgb(156, 38, 156)"
[ecx] al,"rgb(156, 37, 157)"
push 4Fh,"rgb(156, 36, 158)"
push 52h,"rgb(156, 35, 159)"
push 42h,"rgb(155, 49, 146)"
[eax+4] 0,"rgb(155, 48, 147)"
[ebp-4] 20h,"rgb(155, 47, 148)"
edi [ebp+8],"rgb(155, 46, 149)"
edi 10h,"rgb(155, 45, 150)"
mov [esp+24h+var_4],"rgb(155, 44, 151)"
ecx [esi+6Ch],"rgb(155, 43, 152)"
push 67h,"rgb(155, 42, 153)"
al 1,"rgb(155, 41, 154)"
push 73h,"rgb(155, 40, 155)"
push 7Ch,"rgb(155, 39, 156)"
push 48h,"rgb(155, 38, 157)"
ptr [esi+90h],"rgb(155, 37, 158)"
push 62h,"rgb(155, 36, 159)"
fchs,"rgb(154, 49, 147)"
ptr [ebp+0],"rgb(154, 48, 148)"
al 33h,"rgb(154, 47, 149)"
push 60h,"rgb(154, 46, 150)"
push 54h,"rgb(154, 45, 151)"
[ebp+var_1C] eax,"rgb(154, 44, 152)"
push 4Bh,"rgb(154, 43, 153)"
mov [ebp-24h],"rgb(154, 42, 154)"
rep movsb,"rgb(154, 41, 155)"
ptr [ebp-2Ch],"rgb(154, 40, 156)"
push 49h,"rgb(154, 39, 157)"
push 78h,"rgb(154, 38, 158)"
[eax] cl,"rgb(154, 37, 159)"
edi [ebp+0Ch],"rgb(153, 49, 148)"
eax 12h,"rgb(153, 48, 149)"
eax 0FFFFh,"rgb(153, 47, 150)"
ptr [esi+10h],"rgb(153, 46, 151)"
call _memset,"rgb(153, 45, 152)"
mov [esp+18h],"rgb(153, 44, 153)"
cx dx,"rgb(153, 43, 154)"
eax 14h,"rgb(153, 42, 155)"
push 7Bh,"rgb(153, 41, 156)"
mov [ebp-2Ch],"rgb(153, 40, 157)"
eax hInstance,"rgb(153, 39, 158)"
eax [esi+74h],"rgb(153, 38, 159)"
[ebp+0Ch] 0,"rgb(152, 49, 149)"
[ebp-1Ch] eax,"rgb(152, 48, 150)"
eax 1Ch,"rgb(152, 47, 151)"
push 7Dh,"rgb(152, 46, 152)"
edx [esp+arg_0],"rgb(152, 45, 153)"
ebx 2,"rgb(152, 44, 154)"
eax 34h,"rgb(152, 43, 155)"
ecx 6,"rgb(152, 42, 156)"
[esp+14h+var_4] eax,"rgb(152, 41, 157)"
push 6Bh,"rgb(152, 40, 158)"
ecx [ecx+4],"rgb(152, 39, 159)"
esp 24h,"rgb(151, 49, 150)"
edx 40h,"rgb(151, 48, 151)"
[eax+4] esi,"rgb(151, 47, 152)"
push 5Ah,"rgb(151, 46, 153)"
call ebx,"rgb(151, 45, 154)"
push 4Ch,"rgb(151, 44, 155)"
push 0FFFFFFFEh,"rgb(151, 43, 156)"
esi [ebp+arg_4],"rgb(151, 42, 157)"
push 5Fh,"rgb(151, 41, 158)"
ptr [ebx+18h],"rgb(151, 40, 159)"
eax [edx-8],"rgb(150, 49, 151)"
bl dl,"rgb(150, 48, 152)"
rcr eax,"rgb(150, 47, 153)"
edi 20h,"rgb(150, 46, 154)"
edi 1Fh,"rgb(150, 45, 155)"
call ds:lstrlenA,"rgb(150, 44, 156)"
eax [eax+eax*8],"rgb(150, 43, 157)"
ecx 0Dh,"rgb(150, 42, 158)"
[esi+60h] eax,"rgb(150, 41, 159)"
esp [ebp-18h],"rgb(149, 49, 152)"
mov [ecx+48h],"rgb(149, 48, 153)"
push 51h,"rgb(149, 47, 154)"
eax 13h,"rgb(149, 46, 155)"
[ebp+8] eax,"rgb(149, 45, 156)"
ecx [ebp+10h],"rgb(149, 44, 157)"
eax 16h,"rgb(149, 43, 158)"
edx [eax+8],"rgb(149, 42, 159)"
ebx 5,"rgb(148, 49, 153)"
push 0FFFFFFFAh,"rgb(148, 48, 154)"
cmp dl,"rgb(148, 47, 155)"
esi 0Ch,"rgb(148, 46, 156)"
[ebp+arg_0] eax,"rgb(148, 45, 157)"
edi 0Ch,"rgb(148, 44, 158)"
[esi+5Ch] eax,"rgb(148, 43, 159)"
push 5Eh,"rgb(147, 49, 154)"
push 76h,"rgb(147, 48, 155)"
push 55h,"rgb(147, 47, 156)"
rol eax,"rgb(147, 46, 157)"
eax [ecx+14h],"rgb(147, 45, 158)"
ptr [esp+0Ch],"rgb(147, 44, 159)"
[ebp-0Ch] 0,"rgb(146, 49, 155)"
eax [ebp+arg_8],"rgb(146, 48, 156)"
setnle dl,"rgb(146, 47, 157)"
[eax] ebx,"rgb(146, 46, 158)"
[ecx+14h] 0,"rgb(146, 45, 159)"
ptr [ecx-4],"rgb(145, 49, 156)"
eax 15h,"rgb(145, 48, 157)"
and cx,"rgb(145, 47, 158)"
pop ds,"rgb(145, 46, 159)"
cx di,"rgb(144, 49, 157)"
push 5Bh,"rgb(144, 48, 158)"
fdivr st,"rgb(144, 47, 159)"
retf,"rgb(143, 49, 158)"
mov [esp+28h+var_4],"rgb(143, 48, 159)"
ptr [edx-18h],"rgb(142, 49, 159)"
ptr [ecx-3],"rgb(159, 49, 141)"
cmp [ebx],"rgb(159, 48, 142)"
ptr [ebp+var_10],"rgb(159, 47, 143)"
ptr [edx-14h],"rgb(159, 46, 144)"
ptr [edx-0Ah],"rgb(159, 45, 145)"
ptr [edx-1Bh],"rgb(159, 44, 146)"
ptr [edx-12h],"rgb(159, 43, 147)"
ptr [edx-11h],"rgb(159, 42, 148)"
[eax+8] 0,"rgb(159, 41, 149)"
ptr [edx-0Fh],"rgb(159, 40, 150)"
ptr [ecx-1Ah],"rgb(159, 39, 151)"
ptr [edx-0Eh],"rgb(159, 38, 152)"
ptr [edx-19h],"rgb(159, 37, 153)"
ptr [edx-9],"rgb(159, 36, 154)"
ptr [edx-0Bh],"rgb(159, 35, 155)"
ptr [edx-5],"rgb(159, 34, 156)"
ptr [edx-0Dh],"rgb(159, 33, 157)"
edx [esp+4+arg_0],"rgb(159, 32, 158)"
push 71h,"rgb(159, 31, 159)"
eax 11h,"rgb(158, 49, 142)"
edx 7,"rgb(158, 48, 143)"
ecx [esp+4+arg_0],"rgb(158, 47, 144)"
edx [esi+4],"rgb(158, 46, 145)"
mov hModule,"rgb(158, 45, 146)"
[ecx+4] eax,"rgb(158, 44, 147)"
eax [ebx+10h],"rgb(158, 43, 148)"
eax 300h,"rgb(158, 42, 149)"
edi 3,"rgb(158, 41, 150)"
[ecx+8] 0,"rgb(158, 40, 151)"
fdiv qword,"rgb(158, 39, 152)"
push 0FFFFFFF9h,"rgb(158, 38, 153)"
offset ClassName,"rgb(158, 37, 154)"
mov [ebp-18h],"rgb(158, 36, 155)"
push 0FFFFFFF4h,"rgb(158, 35, 156)"
push 5Dh,"rgb(158, 34, 157)"
push [ebp+var_18],"rgb(158, 33, 158)"
ebp 2,"rgb(158, 32, 159)"
eax [esp+14h+var_4],"rgb(157, 49, 143)"
mov [ebp-20h],"rgb(157, 48, 144)"
ebx [esp+10h],"rgb(157, 47, 145)"
ptr [eax+88h],"rgb(157, 46, 146)"
cx word,"rgb(157, 45, 147)"
mov [eax+0Ah],"rgb(157, 44, 148)"
push 0FFFFFFEFh,"rgb(157, 43, 149)"
edx [eax+eax*2],"rgb(157, 42, 150)"
ebx [eax+8],"rgb(157, 41, 151)"
ptr [ebp-18h],"rgb(157, 40, 152)"
cmp [ebp+var_8],"rgb(157, 39, 153)"
ecx [esp+14h],"rgb(157, 38, 154)"
esi [ebp+var_18],"rgb(157, 37, 155)"
ecx 3Fh,"rgb(157, 36, 156)"
stmxcsr dword,"rgb(157, 35, 157)"
db '',"rgb(157, 34, 158)"
'' 0,"rgb(157, 33, 159)"
eax [ebp-18h],"rgb(156, 49, 144)"
esi 0FFFFFFFEh,"rgb(156, 48, 145)"
ptr [ecx+10h],"rgb(156, 47, 146)"
ecx [eax+eax*4],"rgb(156, 46, 147)"
mov [ecx+60h],"rgb(156, 45, 148)"
eax [esp+1Ch+var_C],"rgb(156, 44, 149)"
[ebp-0Ch] eax,"rgb(156, 43, 150)"
call _strlen,"rgb(156, 42, 151)"
[esp+14h+var_4] al,"rgb(156, 41, 152)"
dx cx,"rgb(156, 40, 153)"
push 0FFFFFFF2h,"rgb(156, 39, 154)"
ax dx,"rgb(156, 38, 155)"
ebx [ebp-0Ch],"rgb(156, 37, 156)"
ch ch,"rgb(156, 36, 157)"
eax 1Ah,"rgb(156, 35, 158)"
ebx [ebp+8],"rgb(156, 34, 159)"
mov [esp+24h+var_10],"rgb(155, 49, 145)"
mov [ecx+50h],"rgb(155, 48, 146)"
esi 14h,"rgb(155, 47, 147)"
ebp [esp+8+arg_4],"rgb(155, 46, 148)"
push 0FFFFFF81h,"rgb(155, 45, 149)"
dl [esi],"rgb(155, 44, 150)"
esi [ebp-0Ch],"rgb(155, 43, 151)"
eax [edx-0Ch],"rgb(155, 42, 152)"
or cx,"rgb(155, 41, 153)"
edx 80000000h,"rgb(155, 40, 154)"
edx [ebp-10h],"rgb(155, 39, 155)"
eax [ecx+18h],"rgb(155, 38, 156)"
edx [esi+18h],"rgb(155, 37, 157)"
